123_baseline	127_baseline	233_baseline	257_baseline	257_follow.up	293_baseline	362_baseline	363_baseline	363_follow.up	369_baseline	372_baseline	392_baseline	393_baseline	407_baseline	407_follow.up	415_baseline	428_baseline	434_baseline	439_baseline	442_baseline	450_baseline	454_baseline	454_follow.up	457_baseline	490_baseline	490_follow.up	499_baseline	500_baseline	500_follow.up	505_baseline	510_baseline	510_follow.up	512_baseline	516_baseline	518_baseline	518_follow.up	520_baseline	526_baseline	1284_baseline	1289_baseline	1290_baseline	1292_baseline	1294_baseline	1296_baseline	1299_baseline	1303_baseline	1304_baseline	1306_baseline	1310_baseline	1314_baseline	1316_baseline	1318_baseline	1320_baseline	1322_baseline	1324_baseline	1326_baseline	1328_baseline	1334_baseline	1336_baseline	1338_baseline	1340_baseline	1342_baseline	1346_baseline	1348_baseline	1350_baseline	1356_baseline	1358_baseline	KEGG
0.460925	0.460925	0.533988	0.460925	0.460925	0.460925	0.94139	1.254922	0.460925	0.769203	7.125773	1.04472	0.567006	0.460925	0.460925	0.460925	0.460925	0.460925	0.460925	0.460925	0.460925	0.76688	0.743296	0.460925	0.672026	3.721485	9.180762	0.520474	0.460925	0.460925	0.460925	0.460925	0.460925	0.460925	3.220523	0.460925	0.460925	0.95528	0.985586	0.71912	0.460925	5.104648	0.657807	2.509312	2.155015	0.536933	4.096013	0.742376	0.460925	0.460925	0.460925	0.460925	0.460925	1.014414	0.580879	0.460925	0.460925	0.460925	1.195872	0.460925	0.460925	0.460925	0.460925	0.460925	3.369343	2.036242	0.460925	C03519
2.402642	2.182419	1	1.268186	1.39079	0.996095	0.882916	1.058518	0.840532	1.343347	1.834392	1.156496	0.977391	2.933308	1.671417	0.283543	1.740386	0.402729	0.341976	0.616436	0.211815	0.89537	1.100942	0.894274	1.095612	5.035846	1.45574	1.140594	0.920351	0.581354	0.453814	0.555981	0.211815	1.139424	2.3162	0.893008	0.211815	1.078684	2.707905	1.000465	0.615663	1	0.54086	1.300825	0.211815	0.67638	1.836394	0.864754	0.3325	1.570601	0.937321	1.301681	0.488204	0.80756	1.215702	0.426145	0.847103	0.718742	1.983125	0.825684	0.331789	2.433647	0.602733	0.810124	4.825202	1.015292	1.925165	C03626
0.326186	1.090756	0.278225	7.69563	7.042626	3.679573	0.819682	3.156781	1.872328	12.949623	2.338225	5.708187	1.235991	3.484277	0.909244	0.128633	0.51937	0.388247	3.353203	1.485433	0.259386	0.883987	7.587472	5.203304	1.051365	40.921257	3.191956	0.531289	0.401043	0.510019	0.842469	0.222336	0.312044	0.396447	0.525773	0.74215	0.723485	3.573719	0.649756	6.717086	1.718965	2.022129	0.556763	26.442133	0.972698	1.63634	0.290001	1.608106	0.960753	0.680048	1.342626	0.523922	0.416575	1.033319	1.325271	0.423036	0.286675	4.350797	0.589084	5.830077	1.229902	1.202243	0.098981	0.136935	1.989524	0.461294	1	C03672
0.435803	0.219311	0.219311	0.219311	0.219311	0.765498	1.230054	0.452437	5.627899	0.356252	1.170191	0.219311	0.219311	1	2.375244	0.391038	0.219311	0.219311	0.219311	0.461419	0.219311	0.973894	2.194537	1.254143	0.40359	1.686116	1.418488	1.122123	0.791703	0.219311	0.219311	0.219311	0.219311	0.219311	0.219311	0.86147	0.219311	3.361778	0.219311	0.219311	0.678297	0.889339	0.493055	0.219311	0.219311	1.397188	0.219311	0.936908	0.27929	0.219311	0.219311	0.219311	0.219311	2.042124	1.542243	0.219311	0.219311	1.610711	1	1.298756	0.219311	1.310678	0.219311	0.219311	0.219311	0.276526	1.362483	C04555
0.673473	1.288942	0.67138	0.232601	0.232601	0.761899	0.232601	0.926517	1.83146	1.173457	6.706735	2.970388	0.232601	1.144791	0.232601	0.232601	1.073483	0.257355	0.373599	1.168075	0.232601	0.232601	0.232601	1.383671	0.456264	1.803745	2.619413	0.866744	0.446802	0.458487	0.232601	0.232601	0.424751	0.447019	6.47822	0.232601	0.232601	5.646245	3.268015	1.152513	1.021251	1.453596	1.370441	4.528389	0.444959	0.723726	0.318331	1.34882	0.232601	0.232601	0.89093	0.846738	0.959211	0.907348	0.232601	0.232601	0.232601	1.006319	0.697665	0.828576	0.232601	1	0.903692	1.760632	2.397846	0.232601	1.740847	C05145
0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	1	1.571137	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.837052	0.215056	0.215056	0.215056	1.471441	0.215056	0.215056	0.266997	0.215056	1.134943	1	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	0.215056	C05422
6.777679	0.461559	0.180346	1.454776	1.018211	4.858854	0.529407	1.653637	0.848427	3.344537	0.180346	0.786038	0.401461	0.478194	0.180346	0.180346	2.783014	0.268919	0.26071	0.49833	0.180346	0.180346	1.291006	0.383423	0.180346	0.180346	6.100338	0.958415	2.256858	0.180346	1.62398	4.25243	0.433591	0.244428	1.493298	2.301852	0.526183	1	11.802773	0.697261	1.754509	0.180346	0.180346	0.630058	0.269987	0.180346	4.343405	0.930642	0.180346	0.214156	1.733148	0.180346	0.388744	0.871414	2.136884	7.19622	0.334863	0.953505	4.581988	2.753465	0.180346	0.420548	1.046494	0.180346	1.977696	1.505105	0.180346	C05597
0.132206	1.43356	0.560626	4.162077	1.688002	1.165698	7.302175	1.436737	1.612005	6.71759	4.508872	9.097381	1.035997	2.129614	0.737473	0.89803	0.232699	0.482559	0.608897	3.212052	0.142759	1.399908	6.485036	3.647068	0.732843	23.811729	15.663845	0.439413	0.299271	0.961817	1.539716	0.132206	0.149962	0.43677	1	0.735488	0.204564	2.700289	0.310297	1.72259	1.506287	2.407028	0.421741	74.70079	0.871189	1.7909	0.280957	3.745613	0.649556	0.68285	0.305535	0.457657	0.416928	1.208977	1	0.191297	0.370398	1.406168	1.897095	4.842771	0.600734	3.239331	0.136103	0.203846	1.909362	0.711976	1.275609	C05607
0.119842	0.119842	0.219514	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	4.728993	0.119842	0.119842	4.566048	1	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	0.611332	0.119842	0.119842	0.119842	0.119842	0.119842	0.119842	1.62983	13.030461	23.058004	0.119842	1	0.119842	0.119842	0.119842	0.119842	0.119842	0.184837	0.326539	4.399142	0.321968	0.119842	0.119842	0.119842	2.268206	0.119842	0.119842	0.119842	0.119842	0.119842	0.50853	0.593238	9.77984	C05629
0.177616	1.159718	0.177616	0.555243	0.294993	1.028175	0.500345	3.029519	3.403706	4.447664	1.962783	2.313781	0.177616	0.957569	0.569239	0.177616	0.359353	0.177616	0.566676	0.968753	0.177616	1.069702	3.743983	1.943869	0.706231	8.050009	5.830931	0.597132	1	0.177616	0.177616	0.177616	0.633994	0.177616	2.764041	0.546669	0.177616	8.913957	1.977558	1.018809	1.072941	1.503471	0.196247	0.177616	0.177616	0.177616	0.240261	0.177616	0.252073	1.067392	1.422045	1.675263	0.177616	0.177616	0.921867	0.96363	0.177616	1.148311	1	0.736807	0.217931	1.517416	0.177616	0.177616	0.457033	0.177616	0.353338	C06153
0.051215	0.051215	0.051215	1.578771	7.792252	8.915372	0.653612	1	7.938262	2.671161	0.051215	0.575181	0.182835	0.051215	0.051215	0.051215	0.051215	0.098888	3.26509	0.051215	0.370835	0.051215	1.241635	1.486116	0.051215	9.122079	0.051215	0.051215	0.516748	0.051215	0.051215	0.542168	0.081704	1.131192	0.051215	0.423206	0.213689	1.016435	0.409955	1.677694	0.323184	0.642472	0.051215	0.051215	0.051215	0.051215	0.051215	1	0.26492	1.175173	0.793472	0.074646	0.413759	0.051215	0.051215	0.932399	0.051215	2.816065	0.051215	8.037383	3.813545	0.051215	0.051215	0.051215	0.051215	0.051215	0.051215	C06218
1.454089	1.146	1.293694	0.506382	0.814117	0.589764	1.915766	0.284797	1.105509	0.482838	1.64034	2.059426	0.84202	2.201849	1.841817	0.407323	0.883048	1.043123	0.764215	1.850012	0.802038	1.670472	0.276442	0.44902	0.88239	0.148549	3.848417	1.592603	0.981337	1.41308	1.018663	0.853596	0.607035	1.010224	1.859826	1.033821	0.814214	0.453388	0.793589	0.982734	0.999446	1.247935	1.934919	0.975808	1.440636	0.915583	1.254662	1.043915	0.766057	0.553247	0.606119	0.937753	0.651012	1.221515	1.929892	1.024248	1.284106	1.21023	0.960809	0.5728	0.789795	1.192252	1.200822	0.772038	1.074669	1	1.149735	C06424
0.393787	0.217054	0.217054	0.827767	0.217054	0.217054	0.422411	2.319449	0.944126	0.725275	1.329637	1	0.217054	0.217054	0.217054	0.217054	0.728089	0.291541	0.217054	0.217054	0.217054	0.663861	0.567257	1.663606	0.217054	2.816068	1.256043	0.217054	0.217054	0.217054	0.217054	0.217054	0.217054	0.217054	1.336294	0.217054	0.217054	3.488151	0.833513	0.429003	0.217054	0.217054	2.018404	1.067916	0.217054	0.217054	0.217054	1.034978	0.217054	2.946999	1.513082	1.323359	0.461124	0.217054	0.217054	0.217054	0.217054	0.477987	1.599357	0.217054	0.580209	0.217054	0.300224	0.217054	4.946219	0.378278	0.965022	C06425
0.785048	0.3156	0.397053	1.197806	1.202575	1.042615	0.765091	0.555172	1.625994	1.527338	2.54984	0.957385	0.346932	1.350252	1.303058	0.3156	0.644118	0.3156	0.67989	0.3156	0.3156	2.006139	0.624629	3.178016	0.593452	0.391627	1.738843	2.15029	0.3156	0.40845	0.3156	0.3156	0.349378	0.767489	1.209377	0.736631	0.32055	2.850445	0.667107	1.036683	2.654157	1.690476	1.399402	1.191409	0.848112	0.636409	1.157405	1	0.392208	3.231276	0.96376	0.650673	0.505955	0.493365	1.841155	0.650736	0.708103	27.459867	1.405921	1.446466	1.559863	1.537715	0.574944	0.491067	5.676528	0.75156	1.4325	C06427
0.282781	0.214863	0.214863	1.669175	1.121854	0.214863	1.928714	0.657137	2.412099	0.944128	1.034679	0.214863	0.214863	1.035168	1.237565	0.214863	0.214863	0.214863	0.265964	0.291479	0.214863	0.446439	0.865085	2.159105	0.214863	1.514056	0.684917	2.317759	0.776528	0.214863	0.214863	0.214863	0.214863	0.25795	0.263577	0.455787	0.214863	3.109593	0.546961	2.091594	0.549443	0.83102	0.214863	0.214863	0.214863	2.660807	0.214863	1.189851	0.214863	1.685848	2.317947	0.314405	0.214863	1.120973	1	0.214863	0.370889	2.857789	0.292538	1.506671	0.500797	0.214863	0.214863	0.214863	7.947059	0.831877	1.173021	C06429
0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	1.033604	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.718572	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	1.587213	0.981294	0.23284	0.23284	0.766225	0.637342	0.23284	0.23284	0.23284	0.23284	0.23284	1.233775	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	1.952409	0.23284	3.176873	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	0.23284	C06804
0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	1	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.090087	0.079109	0.079109	0.079109	0.079109	1.222562	0.079109	0.079109	1.834702	1.869726	0.079109	0.079109	1.160836	0.839164	0.079109	0.079109	0.079109	0.079109	0.079109	0.333452	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	1.292015	0.079109	10.594902	0.079109	0.079109	0.079109	0.122691	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	0.079109	C06804
0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.226449	0.175127	0.175127	0.175127	1.522742	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	4.096779	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	1	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	2.417401	1.607947	4.075036	0.665436	0.426199	0.175127	0.175127	0.175127	0.175127	0.175127	0.175127	1.061666	0.998418	0.252027	0.175127	0.175127	0.175127	1.001582	0.175127	0.175127	0.175127	0.175127	0.175127	0.971043	0.370985	1.190608	C07086
0.097482	0.097482	0.097482	1.18278	0.987775	1.304239	1.7031	5.462895	5.15607	2.955883	0.837724	0.097482	0.097482	0.610389	1.832918	0.097482	0.113944	0.097482	0.668481	0.097482	0.108178	0.097482	4.364135	2.738302	0.097482	10.788356	0.097482	0.489157	1.893162	0.097482	0.135192	0.097482	1.012225	0.303953	0.097482	0.800074	0.520425	8.250799	5.169632	2.855416	4.434036	0.097482	0.576248	0.097482	0.097482	0.841984	0.097482	0.097482	0.264723	1.814614	1.019997	0.097482	0.345575	0.495074	0.962997	0.595107	0.097482	2.615916	0.097482	6.991538	1	3.903495	0.097482	0.202546	0.097482	0.097482	0.924619	C07326
0.227843	0.227843	0.227843	0.227843	0.227843	0.227843	1.929175	5.375136	5.161694	0.76708	3.501787	0.501744	1.053107	4.210074	6.989089	0.227843	0.227843	0.227843	0.227843	0.428363	0.227843	0.978271	1.172716	0.227843	1.564146	1.122141	2.476142	0.972498	1.01561	2.010065	0.471514	0.419072	0.325755	0.394512	0.511337	0.227843	0.227843	0.227843	2.198233	0.409222	0.940313	0.847716	0.940744	0.46654	0.227843	2.630914	0.227843	2.039577	1.274722	0.335039	0.574944	1.278712	0.537052	0.227843	0.227843	0.227843	0.227843	0.998575	1.544354	1.016176	1.001425	0.227843	0.227843	0.227843	1.045253	0.227843	0.587162	C07480
0.15794	0.15794	0.251059	0.15794	0.15794	0.15794	5.217928	6.140791	2.464782	0.15794	3.868942	2.305292	0.717535	1.106606	2.987896	0.290855	0.74142	0.629335	1.77302	1.870032	0.15794	0.990648	3.331907	0.15794	1.665005	0.95202	1.075611	2.665795	2.277345	1.948015	0.865829	0.924389	0.318064	1.605533	0.15794	0.658573	0.45672	0.15794	3.388311	1.470947	1.009352	0.677258	0.578341	1.013809	1.036929	1.697201	0.703943	0.471462	0.472787	3.068399	2.063421	5.402204	1.412425	0.15794	0.841559	0.582377	0.361774	1.816086	1.703405	1.478543	0.75325	0.418854	0.558658	1.323707	0.15794	0.736531	0.460276	C07481
1.097513	1.196143	0.886842	1.084766	1.112391	0.989859	0.963777	0.986782	1.047327	0.928877	1.349029	1.138136	0.87608	1.344406	1.187012	0.761302	1.118053	0.952475	0.988408	1.28028	0.996534	1.150427	0.817314	0.978399	0.598032	0.556272	1.136837	1.023788	1.003466	0.912928	0.765013	0.719578	0.884237	0.795785	1.461893	0.945748	0.855344	1.043678	0.791308	1.236171	0.773786	1.452747	1.477848	1.288958	0.904143	1.521649	0.801854	0.649305	0.613066	1.092754	0.89633	0.898727	0.906745	1.281174	1.754729	1.04202	1.186259	12.031934	0.972084	1	1.300067	0.984404	0.85451	1.047278	0.699424	1.040895	1.333663	C08261
0.311037	0.11916	0.11916	0.713321	0.200244	0.11916	0.11916	1.732319	1.290277	0.677881	0.813926	1.669485	0.11916	0.11916	0.11916	0.11916	0.56918	0.11916	0.11916	0.11916	0.11916	0.542033	1.14848	1.475947	0.701989	4.178612	1.850487	1	0.11916	0.11916	0.11916	0.11916	0.383604	0.11916	1.482767	0.11916	0.11916	4.440671	1.509782	0.438857	0.11916	1.564167	2.96183	2.2714	0.11916	0.389832	0.842737	2.005873	0.648389	3.265958	1.769994	2.005082	0.766458	0.338341	0.671198	0.11916	0.597839	0.11916	3.540205	0.361247	0.11916	1	0.287758	0.11916	6.14134	0.11916	0.975893	C08320
0.922266	0.91105	1.607669	0.793276	0.980718	0.772954	2.483443	0.429127	0.429127	0.712992	1.232426	2.542743	1.094089	1.60275	0.579541	1.327068	0.429127	0.768268	0.833495	1.398903	1.355276	2.174661	0.848015	1	0.737882	0.570882	2.815156	1.494457	1.263187	0.856274	0.576931	1.085334	0.866441	0.994308	1.252013	0.429127	0.429127	0.429127	0.859022	1.108104	0.942644	1.514169	2.040845	1.527554	1.251691	1.357714	1.513074	0.776442	0.814286	0.923839	0.429127	0.870508	0.569371	1.462626	2.13488	1.23928	1.145341	1.027197	0.940658	1.005692	0.85598	2.083467	0.935609	0.724026	1.980401	0.909382	0.429127	C08322
1.545695	0.91465	0.973553	1.089358	0.908627	0.772127	2.031466	0.412509	2.174437	0.977408	5.040988	1.868931	0.791876	3.167272	2.06211	0.451281	0.929443	0.87367	0.849814	1.906416	0.925101	1.209305	0.256503	0.968982	0.628421	0.205823	9.285268	2.338178	1.028256	1.522328	1.022592	0.511824	0.638666	0.659331	5.077765	1.411299	0.701729	2.495343	0.899637	0.953145	1.394882	1.897878	1.817827	2.089463	1.007338	0.678931	1.3842	2.121748	0.462342	1	0.878792	0.610334	0.537095	0.992072	2.016525	0.6078	1.315042	2.324214	1.399255	0.813042	1.269275	1.34466	0.84484	0.853116	3.004334	0.824032	1.493242	C08362
0.182788	0.182788	0.182788	3.439583	1.159049	2.041008	0.53195	0.182788	0.574714	1.885252	1.68502	0.491382	0.182788	0.182788	0.617614	0.182788	0.665704	0.182788	0.182788	0.182788	0.594947	0.987539	1.419452	5.364952	0.182788	5.844576	0.840951	1.168654	0.681031	0.468491	0.182788	0.182788	0.182788	0.332572	1.639063	0.182788	0.459818	3.214226	1.029063	0.182788	1.094372	0.257962	1.337898	1.120963	0.182788	0.182788	1.012461	0.510716	0.182788	3.002633	0.628173	0.268876	2.081404	0.236598	1.240328	0.182788	0.25034	0.182788	0.182788	0.887046	0.182788	0.872248	0.182788	0.254903	5.60549	0.182788	0.931612	C08367
0.171419	1	0.315294	1.581756	0.833795	2.062513	2.757871	0.868411	1.06936	1.69262	0.630862	1.553275	1.281579	8.286047	4.752266	0.590365	1.526321	0.424405	0.311654	0.171419	0.328886	1.382595	3.451583	2.543945	3.675003	10.697663	3.515418	3.42234	2.795168	0.171419	0.363395	0.245684	0.532748	1.176794	0.313929	0.171419	0.44333	1.141391	0.416076	0.937086	4.447144	2.637757	0.94642	0.545968	0.73009	1.947727	0.733207	0.239583	0.891392	2.409386	1.05358	1.69108	0.171419	1.069876	3.356855	0.171419	0.171419	0.458873	0.729926	3.143524	0.171419	2.959416	0.171419	0.555799	0.337651	0.404651	0.435804	C09213
6.071626	2.027756	1.745364	0.212231	0.474564	6.542174	0.138097	2.123129	1.63103	4.11096	1	0.394468	6.104512	0.250427	0.589722	0.131459	1.628897	0.131459	0.219858	4.153504	0.131459	1.559575	3.221016	0.131459	1.042735	3.479066	13.033599	0.30787	5.445499	0.944534	0.550511	0.131459	0.66557	0.131459	4.987891	0.942297	0.24968	1.355871	4.180085	0.803133	0.241793	1.192677	1.431491	2.794198	0.209343	1.194439	0.266981	0.321342	0.131459	0.639273	0.854613	2.388646	0.131459	0.273886	0.409927	4.249542	0.581124	0.957265	1.170448	1.188942	0.131459	0.468108	1.182756	0.261324	1.221401	0.131459	0.377305	C10172
0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	1	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	13.360691	0.243239	0.243239	0.243239	0.243239	11.476961	0.243239	0.243239	1	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.243239	0.900788	0.243239	0.243239	C10847
0.14629	0.14629	0.180398	0.14629	0.14629	0.463291	0.98035	1.669709	1.891459	1.648707	2.017849	0.14629	0.14629	0.689585	0.14629	0.14629	0.594112	0.14629	1.233435	0.14629	0.14629	0.14629	4.595101	0.14629	0.14629	8.242039	1.01965	1.155713	1.893668	0.14629	0.14629	0.14629	0.336833	0.14629	0.529117	0.219128	0.14629	2.212754	1.667865	1.605379	0.311305	2.483002	0.74047	2.995399	0.14629	0.342709	0.14629	0.54468	0.14629	0.14629	1.26428	0.650254	0.14629	0.47471	0.588308	0.290164	0.14629	1	1.327793	20.216375	0.14629	1.031543	0.14629	0.14629	0.14629	0.676412	0.14629	C11332
0.289827	0.289827	0.917604	0.289827	0.289827	0.43082	1.666963	0.289827	1.274901	0.289827	5.789387	1.71649	0.289827	1.360453	2.294429	0.313068	0.289827	0.289827	0.406329	0.289827	0.533312	1.123988	1.903995	0.289827	0.749208	1.795089	0.460163	1.840152	1.187897	2.092267	1	0.347711	0.289827	0.289827	1.671107	1.233189	0.289827	0.289827	1.975816	0.714293	0.601732	0.916798	1.182579	2.023786	0.289827	0.383564	0.289827	1.879144	0.894407	0.984875	1.193414	2.138378	1	0.319578	0.427182	0.289827	0.289827	0.942324	1.197806	1.798413	1.123118	0.464417	0.289827	0.843806	0.289827	0.289827	0.289827	C13747
0.612207	1.974572	1.920062	2.924049	0.547733	0.845518	0.675066	0.386487	0.667592	1.028572	13.152209	29.18524	1.150541	3.014668	0.714861	0.260016	12.014732	0.853966	0.573162	2.255141	0.271984	1.830262	0.497281	9.468619	2.323592	0.102605	76.055794	2.531263	0.918084	1.572669	0.624618	0.377875	0.465498	2.239828	18.48736	0.65516	0.208418	0.822675	0.263718	0.166982	1.956143	0.802528	6.844029	3.385385	1.134067	0.212063	7.173982	4.133831	0.148871	0.492485	0.098529	1.477389	0.218253	0.290958	2.126311	0.212426	1	2.276069	11.218261	0.81551	0.146163	4.61646	0.80295	1.463173	5.318678	0.279555	0.87982	C14762
1.700377	0.564066	0.564066	0.564066	0.564066	0.564066	0.638227	0.564066	0.564066	0.564066	3.007132	0.578178	0.564066	0.564066	0.564066	0.564066	0.564066	0.564066	0.564066	1.201535	0.564066	0.825889	0.732267	0.564066	1	0.584312	0.564066	0.564066	1.080887	0.564066	2.197787	1	0.564066	0.564066	2.395292	0.821881	0.564066	0.564066	3.089409	0.564066	0.564066	1.095719	0.564066	1.456606	0.564066	0.564066	0.564066	0.564066	0.564066	0.564066	1.685663	0.613047	0.664919	0.564066	0.564066	0.564066	0.564066	0.564066	1.144999	2.941658	0.564066	0.564066	0.564066	0.668023	0.564066	0.564066	0.564066	C16356
0.440809	0.3582	0.103324	4.093721	2.250453	1.051366	2.467036	1.799368	2.153761	3.397182	1.102953	0.377933	0.492167	2.90137	1.435755	0.103324	0.420451	0.319981	0.948634	0.91476	1.208537	0.103324	1.323723	4.031246	0.103324	0.829886	0.822843	5.365882	1.762816	0.103324	0.247644	0.103324	0.558884	0.245264	0.948059	0.502595	0.462462	3.825266	0.490439	1	0.439997	0.103324	0.103324	0.103324	0.103324	1.208151	0.103324	0.103324	0.103324	2.296383	2.314088	0.103324	0.103324	0.682464	1.308447	0.103324	0.103324	1.794065	0.313139	1.503485	0.103324	0.36299	0.583344	0.103324	11.921801	0.688273	1.124317	C16513
0.317995	0.636805	0.319056	1.184891	1.695818	1	1.256114	2.838276	1.736614	2.575755	5.432474	3.700688	0.371861	2.443188	0.655858	0.085172	2.727628	0.315843	0.645382	0.332831	0.141841	1.53656	0.442525	3.476456	0.767339	0.481831	6.44508	6.416504	1.210064	0.38385	0.222778	0.093129	0.65432	0.685717	4.569875	0.456095	0.166668	2.462485	1.397814	1.007554	1	1.262189	1.768126	1.285919	0.468909	0.195618	2.512431	1.217209	0.085172	4.712677	1.951749	0.708965	0.798737	0.556991	3.908315	0.163993	0.81055	1.359148	5.468374	0.567239	0.529585	3.090299	0.335993	0.565778	15.139392	0.263126	1.992841	C16525
0.471489	0.150321	0.525626	1.074401	1	0.844195	0.814131	1.512059	1.808955	2.219692	3.593084	2.482783	0.150321	1.240842	0.262494	0.150321	1.647641	0.150321	0.454438	0.150321	0.150321	0.82835	0.243138	2.433061	0.504211	0.429356	6.59147	3.096735	0.7532	0.338491	0.150321	0.150321	0.469236	1	3.016066	0.951494	0.150321	1.797442	1.16036	0.943302	1.15218	1.7795	2.265855	2.213519	0.677194	0.19082	1.216105	0.846209	0.150321	5.734992	2.107694	1.901166	1.034703	0.399636	2.839945	0.324257	0.874492	1.348719	4.721131	0.438821	0.411689	2.319287	0.150321	0.481458	16.86891	0.184818	1.793061	C16533
1.625714	0.146532	0.919269	0.613333	0.954491	0.569258	1.990315	0.312718	1.655269	0.146532	1.740417	1.804653	0.959655	2.168245	1.811359	0.32849	0.980827	1.309574	0.944923	1.92947	0.873784	0.84026	0.247718	0.584149	0.880636	0.146532	3.979256	1.596557	0.146532	1.378857	1.178177	0.599938	0.146532	0.995698	1.866712	0.146532	0.73754	0.771911	1.055516	1	1.070284	1.454445	2.548676	1.267441	1.290972	0.776384	1.246776	1.276812	0.490954	0.948461	0.812843	0.847331	0.683906	1.240444	1.894187	0.96625	1.107065	1.789262	0.911152	0.745212	0.911626	1.306962	1.037381	0.827243	1.626172	0.941014	1.220832	C16537
0.185727	0.185727	0.185727	0.185727	0.185727	0.185727	1.219975	0.185727	0.475765	0.185727	5.632658	2.357772	0.185727	0.185727	0.185727	0.185727	0.450162	0.185727	0.185727	1.168905	0.185727	0.185727	0.185727	0.185727	0.185727	0.185727	7.862053	2.391765	0.185727	0.185727	0.185727	0.185727	0.185727	1.242573	1	0.475806	0.185727	0.330141	0.185727	0.185727	0.218758	1.78654	0.315082	1	0.185727	0.429564	0.185727	1.170145	0.185727	0.185727	0.185727	1.631023	0.185727	0.272804	0.741678	0.185727	0.52012	0.185727	4.793162	0.185727	0.185727	1.126333	0.185727	0.185727	1.240786	0.185727	0.185727	C16884
0.560671	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	1.079098	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.385795	2.328242	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	1.68034	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	0.31966	D01085
0.182222	0.182222	0.182222	0.861698	0.182222	0.182222	0.441299	2.085235	0.646261	1.394006	0.182222	0.182222	0.182222	0.468842	0.182222	0.182222	0.182222	0.182222	0.182222	0.182222	0.182222	0.182222	1.540435	2.310534	0.182222	6.099558	1.138302	0.182222	0.471346	0.182222	0.182222	0.182222	0.182222	0.182222	0.182222	0.182222	0.182222	1.775978	0.182222	0.182222	0.182222	0.182222	0.182222	0.411944	0.182222	0.182222	0.844989	0.182222	0.182222	1	0.182222	0.182222	0.182222	0.182222	0.75899	0.182222	0.407153	0.566665	0.182222	1.220297	1.584571	0.485215	0.182222	0.182222	2.350917	0.182222	0.182222	D01947
