compound	Species	V1	Var	Mean	VarShare
C00262	449353	-1.33341522421303e-08	793726593.607767	3210.628844837	-1.67994273462879e-17
C00137	4402042	0	33141040794.5734	-157722.265242564	0
C00137	4402077	236671515.708513	33141040794.5734	-157722.265242564	0.00714134227634958
C00137	4403349	0	33141040794.5734	-157722.265242564	0
C00137	4405128	15693184827.7321	33141040794.5734	-157722.265242564	0.47352721735588
C00137	4407190	406053079.589422	33141040794.5734	-157722.265242564	0.0122522730081522
C00137	4407703	0	33141040794.5734	-157722.265242564	0
C00137	440840	-33120359.5319039	33141040794.5734	-157722.265242564	-0.000999375962185444
C00137	4409730	0	33141040794.5734	-157722.265242564	0
C00137	4410988	146627118.400974	33141040794.5734	-157722.265242564	0.00442433655930877
C00137	441494	0	33141040794.5734	-157722.265242564	0
C00137	4416396	0	33141040794.5734	-157722.265242564	0
C00137	4416434	73319879.8797872	33141040794.5734	-157722.265242564	0.00221235900025785
C00137	4416927	0	33141040794.5734	-157722.265242564	0
C00137	4417539	0	33141040794.5734	-157722.265242564	0
C00137	4418586	0	33141040794.5734	-157722.265242564	0
C00137	4420206	-96731676.0069192	33141040794.5734	-157722.265242564	-0.0029187881155126
C00137	4420272	0	33141040794.5734	-157722.265242564	0
C00137	4421933	410186803.85161	33141040794.5734	-157722.265242564	0.0123770042828219
C00137	4424239	0	33141040794.5734	-157722.265242564	0
C00137	4424327	-43524197.6596737	33141040794.5734	-157722.265242564	-0.0013133020754979
C00137	4425571	0	33141040794.5734	-157722.265242564	0
C00137	4426877	86972547.1677476	33141040794.5734	-157722.265242564	0.00262431550375414
C00137	4428313	0	33141040794.5734	-157722.265242564	0
C00137	4430498	0	33141040794.5734	-157722.265242564	0
C00137	4432234	0	33141040794.5734	-157722.265242564	0
C00137	4432238	0	33141040794.5734	-157722.265242564	0
C00137	4432841	0	33141040794.5734	-157722.265242564	0
C00137	4433947	0	33141040794.5734	-157722.265242564	0
C00137	4435934	-16256787.1595528	33141040794.5734	-157722.265242564	-0.000490533392126138
C00137	443620	260146518.628645	33141040794.5734	-157722.265242564	0.00784967859763903
C00137	4437875	49313939.8984569	33141040794.5734	-157722.265242564	0.00148800214827688
C00137	4439360	0	33141040794.5734	-157722.265242564	0
C00137	4440360	0	33141040794.5734	-157722.265242564	0
C00137	4440624	0	33141040794.5734	-157722.265242564	0
C00137	4440970	245760652.541887	33141040794.5734	-157722.265242564	0.00741559850414016
C00137	4442899	0	33141040794.5734	-157722.265242564	0
C00137	4443094	0	33141040794.5734	-157722.265242564	0
C00137	4444771	0	33141040794.5734	-157722.265242564	0
C00137	4446898	0	33141040794.5734	-157722.265242564	0
C00137	4447176	0	33141040794.5734	-157722.265242564	0
C00137	4448052	0	33141040794.5734	-157722.265242564	0
C00137	4449236	42171572.2894776	33141040794.5734	-157722.265242564	0.00127248786635521
C00137	4449518	0	33141040794.5734	-157722.265242564	0
C00137	4449524	0	33141040794.5734	-157722.265242564	0
C00137	4449526	0	33141040794.5734	-157722.265242564	0
C00137	4449633	0	33141040794.5734	-157722.265242564	0
C00137	4449851	42171572.2894776	33141040794.5734	-157722.265242564	0.00127248786635521
C00137	4449984	0	33141040794.5734	-157722.265242564	0
C00137	4451901	98627879.7969138	33141040794.5734	-157722.265242564	0.00297600429655376
C00137	4452613	-4550889.09598679	33141040794.5734	-157722.265242564	-0.000137318834498763
C00137	4453627	0	33141040794.5734	-157722.265242564	0
C00137	4453723	0	33141040794.5734	-157722.265242564	0
C00137	4454025	159685641.834737	33141040794.5734	-157722.265242564	0.00481836532607883
C00137	4455677	0	33141040794.5734	-157722.265242564	0
C00137	4456605	0	33141040794.5734	-157722.265242564	0
C00137	4459184	0	33141040794.5734	-157722.265242564	0
C00137	4460560	0	33141040794.5734	-157722.265242564	0
C00137	4460604	4574262968.03812	33141040794.5734	-157722.265242564	0.138024119290397
C00137	446135	102521418.245702	33141040794.5734	-157722.265242564	0.00309348818829159
C00137	4462541	6146279116.73656	33141040794.5734	-157722.265242564	0.185458240579547
C00137	4463108	0	33141040794.5734	-157722.265242564	0
C00137	4464113	219883791.487762	33141040794.5734	-157722.265242564	0.00663478835353192
C00137	4464787	4370926714.95771	33141040794.5734	-157722.265242564	0.131888637476751
C00137	4467447	0	33141040794.5734	-157722.265242564	0
C00137	4471135	0	33141040794.5734	-157722.265242564	0
C00137	4471525	0	33141040794.5734	-157722.265242564	0
C00137	4475886	0	33141040794.5734	-157722.265242564	0
C00137	4476330	0	33141040794.5734	-157722.265242564	0
C00137	4476780	0	33141040794.5734	-157722.265242564	0
C00137	4480176	0	33141040794.5734	-157722.265242564	0
C00137	4480555	0	33141040794.5734	-157722.265242564	0
C00137	4480557	0	33141040794.5734	-157722.265242564	0
C00137	4481359	0	33141040794.5734	-157722.265242564	0
C00137	4481506	0	33141040794.5734	-157722.265242564	0
C00137	4483570	0	33141040794.5734	-157722.265242564	0
C00137	4483585	-29542855.0481143	33141040794.5734	-157722.265242564	-0.000891428100621139
C00137	449353	0	33141040794.5734	-157722.265242564	0
C00141	4402042	317377.703639584	779774000.916539	-25376.7677765018	0.000407012420607177
C00141	4402077	19302.0574569266	779774000.916539	-25376.7677765018	2.47533996186577e-05
C00141	4403349	8477.29461737017	779774000.916539	-25376.7677765018	1.08714763603378e-05
C00141	4405128	-920861.899863952	779774000.916539	-25376.7677765018	-0.00118093434608179
C00141	4407190	-293433.527773284	779774000.916539	-25376.7677765018	-0.00037630586224776
C00141	4407703	-362751.330039167	779774000.916539	-25376.7677765018	-0.000465200596086548
C00141	440840	42019.6811771342	779774000.916539	-25376.7677765018	5.38869994738792e-05
C00141	4409730	-17735.1224186173	779774000.916539	-25376.7677765018	-2.27439263142546e-05
C00141	4410988	47107.818548723	779774000.916539	-25376.7677765018	6.04121431252554e-05
C00141	441494	-243784.574874044	779774000.916539	-25376.7677765018	-0.000312634910355439
C00141	4416396	222539.987463258	779774000.916539	-25376.7677765018	0.000285390365928701
C00141	4416434	-28427.8401706757	779774000.916539	-25376.7677765018	-3.6456511934563e-05
C00141	4416927	-13762.032452567	779774000.916539	-25376.7677765018	-1.76487449394199e-05
C00141	4417539	-1011914.323532	779774000.916539	-25376.7677765018	-0.00129770205513727
C00141	4418586	-24803.9361026757	779774000.916539	-25376.7677765018	-3.18091345358032e-05
C00141	4420206	103687.671373968	779774000.916539	-25376.7677765018	0.000132971439483869
C00141	4420272	-13762.032452567	779774000.916539	-25376.7677765018	-1.76487449394199e-05
C00141	4421933	0	779774000.916539	-25376.7677765018	0
C00141	4424239	0	779774000.916539	-25376.7677765018	0
C00141	4424327	259254.390458252	779774000.916539	-25376.7677765018	0.000332473755413141
C00141	4425571	0	779774000.916539	-25376.7677765018	0
C00141	4426877	-32817.6057461641	779774000.916539	-25376.7677765018	-4.20860476337895e-05
C00141	4428313	0	779774000.916539	-25376.7677765018	0
C00141	4430498	-77751.081854087	779774000.916539	-25376.7677765018	-9.9709764319789e-05
C00141	4432234	-257913.399236328	779774000.916539	-25376.7677765018	-0.000330754037622669
C00141	4432238	-122350.043740348	779774000.916539	-25376.7677765018	-0.000156904492322826
C00141	4432841	0	779774000.916539	-25376.7677765018	0
C00141	4433947	0	779774000.916539	-25376.7677765018	0
C00141	4435934	-56192.5205685838	779774000.916539	-25376.7677765018	-7.20625726204461e-05
C00141	443620	29076.3282670547	779774000.916539	-25376.7677765018	3.72881478901305e-05
C00141	4437875	-13762.032452567	779774000.916539	-25376.7677765018	-1.76487449394199e-05
C00141	4439360	0	779774000.916539	-25376.7677765018	0
C00141	4440360	-14536.6969658885	779774000.916539	-25376.7677765018	-1.8642192415754e-05
C00141	4440624	44745.678650148	779774000.916539	-25376.7677765018	5.73828809341609e-05
C00141	4440970	-784157.087944935	779774000.916539	-25376.7677765018	-0.0010056209709778
C00141	4442899	9530.72098207626	779774000.916539	-25376.7677765018	1.22224144058072e-05
C00141	4443094	-288949.863468908	779774000.916539	-25376.7677765018	-0.000370555908672614
C00141	4444771	0	779774000.916539	-25376.7677765018	0
C00141	4446898	0	779774000.916539	-25376.7677765018	0
C00141	4447176	-12019.0372975937	779774000.916539	-25376.7677765018	-1.54134881176683e-05
C00141	4448052	919858.357198968	779774000.916539	-25376.7677765018	0.0011796473800329
C00141	4449236	35611.0929305657	779774000.916539	-25376.7677765018	4.56684794423882e-05
C00141	4449518	778485628.194815	779774000.916539	-25376.7677765018	0.998347761376746
C00141	4449524	1162712.74778997	779774000.916539	-25376.7677765018	0.00149108940080501
C00141	4449526	166007.084002458	779774000.916539	-25376.7677765018	0.000212891278508048
C00141	4449633	37935.0864705301	779774000.916539	-25376.7677765018	4.86488218713904e-05
C00141	4449851	0	779774000.916539	-25376.7677765018	0
C00141	4449984	-175784.289147863	779774000.916539	-25376.7677765018	-0.000225429789838143
C00141	4451901	-10287.7794837313	779774000.916539	-25376.7677765018	-1.31932835304065e-05
C00141	4452613	0	779774000.916539	-25376.7677765018	0
C00141	4453627	-34836.4284172442	779774000.916539	-25376.7677765018	-4.46750319660541e-05
C00141	4453723	86492.4666464531	779774000.916539	-25376.7677765018	0.00011091991595615
C00141	4454025	-33768.3303761495	779774000.916539	-25376.7677765018	-4.33052786274722e-05
C00141	4455677	4073139.06167984	779774000.916539	-25376.7677765018	0.00522348662162667
C00141	4456605	1525.85434442108	779774000.916539	-25376.7677765018	1.95679048368835e-06
C00141	4459184	139568.723150085	779774000.916539	-25376.7677765018	0.000178986120319525
C00141	4460560	6666.80975100901	779774000.916539	-25376.7677765018	8.54966919026911e-06
C00141	4460604	-828588.792720366	779774000.916539	-25376.7677765018	-0.00106260120463936
C00141	446135	16954.5892347403	779774000.916539	-25376.7677765018	2.17429527206756e-05
C00141	4462541	-844114.36067485	779774000.916539	-25376.7677765018	-0.00108251154781089
C00141	4463108	0	779774000.916539	-25376.7677765018	0
C00141	4464113	786131.895586849	779774000.916539	-25376.7677765018	0.00100815350943073
C00141	4464787	3930812.06336869	779774000.916539	-25376.7677765018	0.00504096322620201
C00141	4467447	-235019.715399456	779774000.916539	-25376.7677765018	-0.000301394654250099
C00141	4471135	197689.101996139	779774000.916539	-25376.7677765018	0.000253521022454939
C00141	4471525	-48346.1080359262	779774000.916539	-25376.7677765018	-6.2000153863941e-05
C00141	4475886	24038.0745951874	779774000.916539	-25376.7677765018	3.08269762353365e-05
C00141	4476330	-538755.69433286	779774000.916539	-25376.7677765018	-0.000690912615321377
C00141	4476780	-5442279.36192304	779774000.916539	-25376.7677765018	-0.00697930343346436
C00141	4480176	5717223.64311133	779774000.916539	-25376.7677765018	0.00733189826333189
C00141	4480555	-102205.832058713	779774000.916539	-25376.7677765018	-0.000131071094879517
C00141	4480557	-88256.0021483706	779774000.916539	-25376.7677765018	-0.000113181514188259
C00141	4481359	-59546.4657910325	779774000.916539	-25376.7677765018	-7.6363748625938e-05
C00141	4481506	-3659503.42358951	779774000.916539	-25376.7677765018	-0.00469303082596774
C00141	4483570	-17418.2142086221	779774000.916539	-25376.7677765018	-2.2337515983027e-05
C00141	4483585	-26191.8766890433	779774000.916539	-25376.7677765018	-3.35890612642351e-05
C00141	449353	-380524.598816394	779774000.916539	-25376.7677765018	-0.000487993442162895
C00183	4402042	0	991530703647.571	-548485.697602719	0
C00183	4402077	0	991530703647.571	-548485.697602719	0
C00183	4403349	0	991530703647.571	-548485.697602719	0
C00183	4405128	0	991530703647.571	-548485.697602719	0
C00183	4407190	0	991530703647.571	-548485.697602719	0
C00183	4407703	0	991530703647.571	-548485.697602719	0
C00183	440840	0	991530703647.571	-548485.697602719	0
C00183	4409730	1716361640.89112	991530703647.571	-548485.697602719	0.00173102218073237
C00183	4410988	0	991530703647.571	-548485.697602719	0
C00183	441494	0	991530703647.571	-548485.697602719	0
C00183	4416396	0	991530703647.571	-548485.697602719	0
C00183	4416434	0	991530703647.571	-548485.697602719	0
C00183	4416927	0	991530703647.571	-548485.697602719	0
C00183	4417539	0	991530703647.571	-548485.697602719	0
C00183	4418586	0	991530703647.571	-548485.697602719	0
C00183	4420206	0	991530703647.571	-548485.697602719	0
C00183	4420272	-7.82379050974798e-08	991530703647.571	-548485.697602719	-7.89061849619623e-20
C00183	4421933	0	991530703647.571	-548485.697602719	0
C00183	4424239	6.18199051594143e-09	991530703647.571	-548485.697602719	6.2347948411477e-21
C00183	4424327	0	991530703647.571	-548485.697602719	0
C00183	4425571	9.87642881799336e-08	991530703647.571	-548485.697602719	9.96078969784866e-20
C00183	4426877	0	991530703647.571	-548485.697602719	0
C00183	4428313	371589217.330194	991530703647.571	-548485.697602719	0.000374763197915323
C00183	4430498	0	991530703647.571	-548485.697602719	0
C00183	4432234	0	991530703647.571	-548485.697602719	0
C00183	4432238	0	991530703647.571	-548485.697602719	0
C00183	4432841	644582076574.848	991530703647.571	-548485.697602719	0.650087863344632
C00183	4433947	0	991530703647.571	-548485.697602719	0
C00183	4435934	0	991530703647.571	-548485.697602719	0
C00183	443620	0	991530703647.571	-548485.697602719	0
C00183	4437875	0	991530703647.571	-548485.697602719	0
C00183	4439360	0	991530703647.571	-548485.697602719	0
C00183	4440360	0	991530703647.571	-548485.697602719	0
C00183	4440624	0	991530703647.571	-548485.697602719	0
C00183	4440970	0	991530703647.571	-548485.697602719	0
C00183	4442899	0	991530703647.571	-548485.697602719	0
C00183	4443094	0	991530703647.571	-548485.697602719	0
C00183	4444771	15743714689.5271	991530703647.571	-548485.697602719	0.0158781918014342
C00183	4446898	0	991530703647.571	-548485.697602719	0
C00183	4447176	0	991530703647.571	-548485.697602719	0
C00183	4448052	0	991530703647.571	-548485.697602719	0
C00183	4449236	1.57500964401121e-08	991530703647.571	-548485.697602719	1.58846280626225e-20
C00183	4449518	0	991530703647.571	-548485.697602719	0
C00183	4449524	0	991530703647.571	-548485.697602719	0
C00183	4449526	0	991530703647.571	-548485.697602719	0
C00183	4449633	0	991530703647.571	-548485.697602719	0
C00183	4449851	-1.57500964401121e-08	991530703647.571	-548485.697602719	-1.58846280626225e-20
C00183	4449984	0	991530703647.571	-548485.697602719	0
C00183	4451901	0	991530703647.571	-548485.697602719	0
C00183	4452613	-1.57500964401121e-08	991530703647.571	-548485.697602719	-1.58846280626225e-20
C00183	4453627	-2.02312629321952e-08	991530703647.571	-548485.697602719	-2.04040710567711e-20
C00183	4453723	-1.18498506648536e-07	991530703647.571	-548485.697602719	-1.19510677997778e-19
C00183	4454025	0	991530703647.571	-548485.697602719	0
C00183	4455677	0	991530703647.571	-548485.697602719	0
C00183	4456605	0	991530703647.571	-548485.697602719	0
C00183	4459184	0	991530703647.571	-548485.697602719	0
C00183	4460560	0	991530703647.571	-548485.697602719	0
C00183	4460604	0	991530703647.571	-548485.697602719	0
C00183	446135	0	991530703647.571	-548485.697602719	0
C00183	4462541	0	991530703647.571	-548485.697602719	0
C00183	4463108	0	991530703647.571	-548485.697602719	0
C00183	4464113	0	991530703647.571	-548485.697602719	0
C00183	4464787	0	991530703647.571	-548485.697602719	0
C00183	4467447	0	991530703647.571	-548485.697602719	0
C00183	4471135	0	991530703647.571	-548485.697602719	0
C00183	4471525	-5.11256828724151e-08	991530703647.571	-548485.697602719	-5.15623799488384e-20
C00183	4475886	-6.62777726922665e-08	991530703647.571	-548485.697602719	-6.68438934351187e-20
C00183	4476330	0	991530703647.571	-548485.697602719	0
C00183	4476780	328752507492.163	991530703647.571	-548485.697602719	0.331560592408054
C00183	4480176	0	991530703647.571	-548485.697602719	0
C00183	4480555	0	991530703647.571	-548485.697602719	0
C00183	4480557	0	991530703647.571	-548485.697602719	0
C00183	4481359	0	991530703647.571	-548485.697602719	0
C00183	4481506	0	991530703647.571	-548485.697602719	0
C00183	4483570	364454032.810676	991530703647.571	-548485.697602719	0.000367567067232461
C00183	4483585	0	991530703647.571	-548485.697602719	0
C00183	449353	0	991530703647.571	-548485.697602719	0
C00148	4402042	0	67161505586.1744	-144734.176430489	0
C00148	4402077	0	67161505586.1744	-144734.176430489	0
C00148	4403349	0	67161505586.1744	-144734.176430489	0
C00148	4405128	0	67161505586.1744	-144734.176430489	0
C00148	4407190	0	67161505586.1744	-144734.176430489	0
C00148	4407703	0	67161505586.1744	-144734.176430489	0
C00148	440840	0	67161505586.1744	-144734.176430489	0
C00148	4409730	0	67161505586.1744	-144734.176430489	0
C00148	4410988	0	67161505586.1744	-144734.176430489	0
C00148	441494	0	67161505586.1744	-144734.176430489	0
C00148	4416396	0	67161505586.1744	-144734.176430489	0
C00148	4416434	0	67161505586.1744	-144734.176430489	0
C00148	4416927	0	67161505586.1744	-144734.176430489	0
C00148	4417539	0	67161505586.1744	-144734.176430489	0
C00148	4418586	0	67161505586.1744	-144734.176430489	0
C00148	4420206	0	67161505586.1744	-144734.176430489	0
C00148	4420272	0	67161505586.1744	-144734.176430489	0
C00148	4421933	0	67161505586.1744	-144734.176430489	0
C00148	4424239	4.49492976221794e-10	67161505586.1744	-144734.176430489	6.69271738771629e-21
C00148	4424327	0	67161505586.1744	-144734.176430489	0
C00148	4425571	-6.40553088665955e-09	67161505586.1744	-144734.176430489	-9.5375034117433e-20
C00148	4426877	0	67161505586.1744	-144734.176430489	0
C00148	4428313	0	67161505586.1744	-144734.176430489	0
C00148	4430498	0	67161505586.1744	-144734.176430489	0
C00148	4432234	0	67161505586.1744	-144734.176430489	0
C00148	4432238	0	67161505586.1744	-144734.176430489	0
C00148	4432841	43101986183.6584	67161505586.1744	-144734.176430489	0.641766229143786
C00148	4433947	3.10651865571053e-09	67161505586.1744	-144734.176430489	4.62544522877704e-20
C00148	4435934	0	67161505586.1744	-144734.176430489	0
C00148	443620	0	67161505586.1744	-144734.176430489	0
C00148	4437875	0	67161505586.1744	-144734.176430489	0
C00148	4439360	1.55325932785527e-09	67161505586.1744	-144734.176430489	2.31272261438852e-20
C00148	4440360	0	67161505586.1744	-144734.176430489	0
C00148	4440624	5.83880113190155e-09	67161505586.1744	-144734.176430489	8.69367218757452e-20
C00148	4440970	0	67161505586.1744	-144734.176430489	0
C00148	4442899	0	67161505586.1744	-144734.176430489	0
C00148	4443094	0	67161505586.1744	-144734.176430489	0
C00148	4444771	1030447173.89144	67161505586.1744	-144734.176430489	0.0153428242100571
C00148	4446898	0	67161505586.1744	-144734.176430489	0
C00148	4447176	0	67161505586.1744	-144734.176430489	0
C00148	4448052	0	67161505586.1744	-144734.176430489	0
C00148	4449236	0	67161505586.1744	-144734.176430489	0
C00148	4449518	0	67161505586.1744	-144734.176430489	0
C00148	4449524	0	67161505586.1744	-144734.176430489	0
C00148	4449526	1594485396.67477	67161505586.1744	-144734.176430489	0.0237410609359985
C00148	4449633	0	67161505586.1744	-144734.176430489	0
C00148	4449851	1.08021660572663e-09	67161505586.1744	-144734.176430489	1.60838652483843e-20
C00148	4449984	0	67161505586.1744	-144734.176430489	0
C00148	4451901	-1.39557842047906e-09	67161505586.1744	-144734.176430489	-2.07794391787182e-20
C00148	4452613	0	67161505586.1744	-144734.176430489	0
C00148	4453627	0	67161505586.1744	-144734.176430489	0
C00148	4453723	7.70639837251329e-09	67161505586.1744	-144734.176430489	1.14744276580061e-19
C00148	4454025	3.39833072455611e-09	67161505586.1744	-144734.176430489	5.05993827103197e-20
C00148	4455677	0	67161505586.1744	-144734.176430489	0
C00148	4456605	0	67161505586.1744	-144734.176430489	0
C00148	4459184	0	67161505586.1744	-144734.176430489	0
C00148	4460560	0	67161505586.1744	-144734.176430489	0
C00148	4460604	0	67161505586.1744	-144734.176430489	0
C00148	446135	0	67161505586.1744	-144734.176430489	0
C00148	4462541	0	67161505586.1744	-144734.176430489	0
C00148	4463108	0	67161505586.1744	-144734.176430489	0
C00148	4464113	0	67161505586.1744	-144734.176430489	0
C00148	4464787	0	67161505586.1744	-144734.176430489	0
C00148	4467447	-9.63286997789211e-09	67161505586.1744	-144734.176430489	-1.43428440053838e-19
C00148	4471135	0	67161505586.1744	-144734.176430489	0
C00148	4471525	0	67161505586.1744	-144734.176430489	0
C00148	4475886	0	67161505586.1744	-144734.176430489	0
C00148	4476330	0	67161505586.1744	-144734.176430489	0
C00148	4476780	21410940369.3977	67161505586.1744	-144734.176430489	0.318797802141668
C00148	4480176	0	67161505586.1744	-144734.176430489	0
C00148	4480555	0	67161505586.1744	-144734.176430489	0
C00148	4480557	3.63894769360423e-09	67161505586.1744	-144734.176430489	5.41820446376849e-20
C00148	4481359	3.88314831963816e-09	67161505586.1744	-144734.176430489	5.78180653597131e-20
C00148	4481506	0	67161505586.1744	-144734.176430489	0
C00148	4483570	23646462.5519785	67161505586.1744	-144734.176430489	0.000352083568490553
C00148	4483585	0	67161505586.1744	-144734.176430489	0
C00148	449353	0	67161505586.1744	-144734.176430489	0
C00159	4402042	-4.25748864191672e-05	90308824226.2429	-67733.9017379692	-4.71436615236048e-16
C00159	4402077	1.13533030451113e-05	90308824226.2429	-67733.9017379692	1.25716430729613e-16
C00159	4403349	0	90308824226.2429	-67733.9017379692	0
C00159	4405128	0	90308824226.2429	-67733.9017379692	0
C00159	4407190	-1.51131631444663e-06	90308824226.2429	-67733.9017379692	-1.67349794153057e-17
C00159	4407703	-5.52920602846319e-06	90308824226.2429	-67733.9017379692	-6.12255344462392e-17
C00159	440840	-2.21168241138529e-07	90308824226.2429	-67733.9017379692	-2.44902137784958e-18
C00159	4409730	55778979669.15	90308824226.2429	-67733.9017379692	0.617647058823529
C00159	4410988	0	90308824226.2429	-67733.9017379692	0
C00159	441494	7.3722747046169e-08	90308824226.2429	-67733.9017379692	8.16340459283112e-19
C00159	4416396	3.68613735230947e-07	90308824226.2429	-67733.9017379692	4.08170229641669e-18
C00159	4416434	-7.37227470461766e-08	90308824226.2429	-67733.9017379692	-8.16340459283196e-19
C00159	4416927	6640354722.51791	90308824226.2429	-67733.9017379692	0.0735294117647064
C00159	4417539	0	90308824226.2429	-67733.9017379692	0
C00159	4418586	5.52920602846332e-07	90308824226.2429	-67733.9017379692	6.12255344462405e-18
C00159	4420206	0	90308824226.2429	-67733.9017379692	0
C00159	4420272	-3.68613735230889e-07	90308824226.2429	-67733.9017379692	-4.08170229641605e-18
C00159	4421933	0	90308824226.2429	-67733.9017379692	0
C00159	4424239	-7.37227470461768e-08	90308824226.2429	-67733.9017379692	-8.16340459283199e-19
C00159	4424327	-4.05475108753973e-07	90308824226.2429	-67733.9017379692	-4.4898725260576e-18
C00159	4425571	0	90308824226.2429	-67733.9017379692	0
C00159	4426877	7.37227470461786e-08	90308824226.2429	-67733.9017379692	8.16340459283219e-19
C00159	4428313	7.00366096938683e-07	90308824226.2429	-67733.9017379692	7.75523436319042e-18
C00159	4430498	0	90308824226.2429	-67733.9017379692	0
C00159	4432234	0	90308824226.2429	-67733.9017379692	0
C00159	4432238	0	90308824226.2429	-67733.9017379692	0
C00159	4432841	0	90308824226.2429	-67733.9017379692	0
C00159	4433947	0	90308824226.2429	-67733.9017379692	0
C00159	4435934	-2.94890988184709e-07	90308824226.2429	-67733.9017379692	-3.26536183713281e-18
C00159	443620	0	90308824226.2429	-67733.9017379692	0
C00159	4437875	0	90308824226.2429	-67733.9017379692	0
C00159	4439360	0	90308824226.2429	-67733.9017379692	0
C00159	4440360	-2.39598927900066e-06	90308824226.2429	-67733.9017379692	-2.6531064926703e-17
C00159	4440624	-1.06897983216956e-06	90308824226.2429	-67733.9017379692	-1.18369366596064e-17
C00159	4440970	0	90308824226.2429	-67733.9017379692	0
C00159	4442899	-7.37227470461779e-08	90308824226.2429	-67733.9017379692	-8.16340459283211e-19
C00159	4443094	-7.37227470461766e-08	90308824226.2429	-67733.9017379692	-8.16340459283196e-19
C00159	4444771	0	90308824226.2429	-67733.9017379692	0
C00159	4446898	0	90308824226.2429	-67733.9017379692	0
C00159	4447176	3.68613735230893e-08	90308824226.2429	-67733.9017379692	4.08170229641609e-19
C00159	4448052	0	90308824226.2429	-67733.9017379692	0
C00159	4449236	0	90308824226.2429	-67733.9017379692	0
C00159	4449518	0	90308824226.2429	-67733.9017379692	0
C00159	4449524	0	90308824226.2429	-67733.9017379692	0
C00159	4449526	0	90308824226.2429	-67733.9017379692	0
C00159	4449633	-7.37227470461752e-08	90308824226.2429	-67733.9017379692	-8.16340459283181e-19
C00159	4449851	27889489834.575	90308824226.2429	-67733.9017379692	0.308823529411765
C00159	4449984	-1.21642532626192e-06	90308824226.2429	-67733.9017379692	-1.34696175781728e-17
C00159	4451901	0	90308824226.2429	-67733.9017379692	0
C00159	4452613	7.37227470461776e-08	90308824226.2429	-67733.9017379692	8.16340459283207e-19
C00159	4453627	0	90308824226.2429	-67733.9017379692	0
C00159	4453723	0	90308824226.2429	-67733.9017379692	0
C00159	4454025	2.2116824113853e-07	90308824226.2429	-67733.9017379692	2.44902137784959e-18
C00159	4455677	1.64401725912977e-05	90308824226.2429	-67733.9017379692	1.82043922420157e-16
C00159	4456605	-7.37227470461777e-08	90308824226.2429	-67733.9017379692	-8.16340459283208e-19
C00159	4459184	-1.21642532626193e-06	90308824226.2429	-67733.9017379692	-1.34696175781729e-17
C00159	4460560	1.47445494092355e-07	90308824226.2429	-67733.9017379692	1.63268091856641e-18
C00159	4460604	2.67982185512856e-05	90308824226.2429	-67733.9017379692	2.96739756949446e-16
C00159	446135	0	90308824226.2429	-67733.9017379692	0
C00159	4462541	3.28066224355498e-06	90308824226.2429	-67733.9017379692	3.63271504381036e-17
C00159	4463108	1.54817768796972e-06	90308824226.2429	-67733.9017379692	1.71431496449473e-17
C00159	4464113	-7.37227470461763e-08	90308824226.2429	-67733.9017379692	-8.16340459283193e-19
C00159	4464787	-3.53869185821643e-06	90308824226.2429	-67733.9017379692	-3.91843420455929e-17
C00159	4467447	0	90308824226.2429	-67733.9017379692	0
C00159	4471135	4.79197855800143e-07	90308824226.2429	-67733.9017379692	5.30621298534072e-18
C00159	4471525	0	90308824226.2429	-67733.9017379692	0
C00159	4475886	0	90308824226.2429	-67733.9017379692	0
C00159	4476330	7.63030431927934e-06	90308824226.2429	-67733.9017379692	8.44912375358115e-17
C00159	4476780	0	90308824226.2429	-67733.9017379692	0
C00159	4480176	-1.93890824731442e-05	90308824226.2429	-67733.9017379692	-2.14697540791478e-16
C00159	4480555	-4.42336482276812e-07	90308824226.2429	-67733.9017379692	-4.89804275569643e-18
C00159	4480557	-3.317523617078e-07	90308824226.2429	-67733.9017379692	-3.67353206677445e-18
C00159	4481359	-1.84306867615441e-07	90308824226.2429	-67733.9017379692	-2.04085114820798e-18
C00159	4481506	0	90308824226.2429	-67733.9017379692	0
C00159	4483570	0	90308824226.2429	-67733.9017379692	0
C00159	4483585	-1.47445494092356e-07	90308824226.2429	-67733.9017379692	-1.63268091856642e-18
C00159	449353	0	90308824226.2429	-67733.9017379692	0
C00327	4402042	2018104352.36599	34102373672.5016	-181127.430469793	0.0591778264981387
C00327	4402077	-53606480.0459711	34102373672.5016	-181127.430469793	-0.00157192811740247
C00327	4403349	39122254.2878422	34102373672.5016	-181127.430469793	0.00114720032873806
C00327	4405128	6277510098.47302	34102373672.5016	-181127.430469793	0.184078391690807
C00327	4407190	176185867.640607	34102373672.5016	-181127.430469793	0.00516638135903938
C00327	4407703	3403156849.97912	34102373672.5016	-181127.430469793	0.0997923746499571
C00327	440840	-11837620.5244327	34102373672.5016	-181127.430469793	-0.000347120134161745
C00327	4409730	0	34102373672.5016	-181127.430469793	0
C00327	4410988	92274909.397907	34102373672.5016	-181127.430469793	0.00270582072333319
C00327	441494	720915755.427948	34102373672.5016	-181127.430469793	0.0211397529788156
C00327	4416396	1229191200.93385	34102373672.5016	-181127.430469793	0.0360441537805624
C00327	4416434	8028884.1464533	34102373672.5016	-181127.430469793	0.000235434759572979
C00327	4416927	0	34102373672.5016	-181127.430469793	0
C00327	4417539	1026450212.51092	34102373672.5016	-181127.430469793	0.0300990840804314
