N5old_1	C4_1	A17_1	A9_1	C1_1	A24_1	A3_1	N5_1	A11_1	N5old_2	C4_2	A17_2	A9_2	C1_2	A24_2	A3_2	N5_2	A11_2	N5old_3	C4_3	A17_3	A9_3	C1_3	A24_3	A3_3	N5_3	A11_3	N5old_4	C4_4	A17_4	A9_4	C1_4	A24_4	A3_4	A11_4	KEGG
0.70632430442825	0.439686184084507	1.35147237050138	1.24450883735393	-0.0258147481113058	-0.0309638745716008	0.273162556434737	0.365095314094013	0.106915203916512	0.0683229198671071	1.64724911090843	0.680401623646783	0.178803152788766	-0.327574658028504	-0.0253130365349836	0.366782330671622	-0.0502009484789188	1.31550182572793	0.494692978299418	0.0479078937069	0.670227316258229	0.0111407236880039	-0.669250086521988	0.150678912497668	0.365119013204549	0.761868092033859	0.136323341204383	1.09714740758074	1.82144538172279	0.662217475248968	0.18952959441404	-0.76355980417792	-0.75892415243131	0.526381484496686	0.324839690307265	C00132
-1.44051708390102	0.0788044548525679	-1.27301849440642	-0.0280170174571648	-0.846265327780594	-1.5784516698741	-1.85021985907055	-1.30393145141562	-1.94555221597762	-0.804671803397573	-1.40337696216153	-0.351541268855971	-0.125530882083859	-0.508146903670325	-0.950024909230747	-0.855610090664825	-0.290027963151387	-1.09953567355091	-0.665178358478972	0.262831644139498	-0.18841683449623	0.132981846622801	-0.424137588685457	-0.659659867998758	-0.745912299184195	-2.24342620763565	-1.1694850883197	-0.396961662689298	-1.44846050081629	0.0158544298636691	-0.395432906307116	-1.2829339632715	-0.360374775941035	-0.683071881132263	-0.500073603134644	C00218
-0.325039866481085	-1.44665703411993	-0.488747185461853	-1.77933790460044	-0.356460060099778	-1.37200079240667	-1.6131806617697	-1.42422568513333	-0.415037499278844	0.0324777209203848	-0.111196210668224	-0.0253130365349836	-0.678071905112637	-1.79054663437105	0.0742226370159305	-1.03847414781464	-0.063257101304365	-0.0995356735509141	0.300605926183115	-1.70264067273223	-0.308711068213942	0.774397615673138	-0.780281398910732	0.114458724584915	-0.302305647708581	-0.630449330744901	-1.38521377937514	-0.992119930516343	0.324129003080634	0.0621480821376039	0.0559464400354486	-0.560467938800407	0.216272456568118	-0.195806054298241	0.112110366321537	C00253
-2.92594391107126	-3.03161953484108	-2.63558857379112	-3.22679688157166	-2.59349925740063	-3.16341417059525	-2.75068418551963	-3.14043271913274	-3.37851162325373	-3.28040523436397	-3.55865518763945	-1.89406850325673	-3.36257007938471	-4	-3.02531303653498	-2.38994651831601	-2.2007606250543	-2.32192809488736	-2.49525335703666	-2.86769991900273	-1.71679580685102	-2.37290908310716	-2.8391750879643	-2.59825932333461	-2.65280289479271	-2.80732709282898	-3.01748199487465	-2.37678378075167	-2.71149490665009	-2.33778252475103	-3.42518024970117	-2.86789646399265	-2.08907275412364	-2.44603268383141	-2.54189377882927	C01468
-2.74537166542944	-1.44665703411993	-0.488747185461853	-0.620139309751186	-1.00853675667947	-0.956963293127824	-1.6131806617697	-1.3931987895127	-1.14585086646346	-2.03247772092038	-1.88880378933178	-1.37323633995529	-1.58496250072116	-1.64244799538192	-2.92577736298407	-2.07800251200127	-2.03726189277142	-3.07681559705083	-1.37977613961672	-2.91209403836118	-1.41723552499211	-3.01676527288188	-2.00910008940661	-2.59825932333461	-0.548466234977979	-2.47290805375842	-1.1694850883197	-1.68872778706641	-2.33298328339636	-2.420244684943	-1.61782532764356	-2.14543043952156	-3.13089292981827	-1.99857370686019	-2.54189377882927	C07086
0.767078335507346	0.638231863466586	1.82851953205565	1.72739942881521	1.84231980401472	1.77277073180731	1.3758482204093	0.453091795091842	0.921612101315284	0.281837189857102	0.763272907247917	1.49525887691622	1.67869793898703	1.67948009950545	0.789383860863788	1.7882460991099	1.32029011184666	0.973032952399731	-0.475353799598954	0.423296316332744	1.86353524513849	1.61259134719773	1.31282800548075	1.02623154157318	0.15455202726489	0.144844382080404	0.800141262636779	0.613162554584409	0.0540398397128898	1.3931592817874	1.86022196916108	1.42856094337859	0.826038348289846	1.02527303509418	0.846376810886787	C00079
3.87366151138141	4.73174374938973	1.95793594043346	4.38187797564981	3.87294141975603	3.69838853548473	4.08809954287398	4.18471208843817	3.91978010736639	3.8017438069899	3.64280046402582	0.615792542223706	3.72489276186563	3.26795708440284	3.79304088447188	3.4138505843284	3.68090399426604	3.16635838642212	4.15978038204955	2.98196580791284	1.00902922970999	3.98850838368206	3.64553593912135	3.11292963589817	3.74037301955609	4.44101303181172	4.73071085471481	4.85790061564373	4.84271019850557	1.45807675846874	3.61830278971486	2.45042037734233	3.66657787688115	3.66502392812227	3.27452522565657	C00163
-1.40656975197768	-1.63307015835081	-1.58496250072116	-1.73203218982208	-1.04330217484015	-1.90965757834947	-1.3721725622659	-2.24734792304925	-1.65604559878264	-1.60797989239247	-1.04080688277683	-0.584740445149002	-1.74366024674021	-2.35614381022528	-0.724143501814419	-1.46656779991893	-1.17219147285753	-1.01072640659306	-0.964738640337879	-1.64530749766628	-0.584345510827369	-1.07425076754264	-1.65154808478853	-0.885541275415085	-1.38976848895892	-0.871457430248697	-1.38521377937514	-1.45924594094364	-0.675870996919366	-0.48533971316489	-1.33771740845083	-2.38246963682241	-1.54593042909711	-0.435144367688678	-1.27180461546153	C00022
-2.44051708390102	NA	-3.85798099512757	-3.51630349876665	-4.07892608457087	NA	NA	NA	-2.89308479608349	-5.69544273364281	-3.43312430555559	-3.41763045931374	-3.71049338280501	-5	NA	-3.92599941855622	-2.84461681482902	-2.68449817427207	-2.34325026359161	-2.02945098899934	-2.32977268374177	-2.76883775943829	-3.54966847076932	-2.76818432477693	-3.65280289479271	-5.00896095399863	-4.75444758904086	-4.54670878219398	-4.44846050081629	-3.70035260413574	-2.68821465553496	-3.86789646399265	NA	-3.68307188113226	-2.92891690193852	C00213
-1.83283450667978	-0.790611435337287	-1.27301849440642	-1.98578878206787	-1.70041446131714	-0.082494175211683	-2.85021985907055	-2.14043271913274	-2.05658352836637	-1.95847713947661	-1.69615871138938	-0.689710004750545	-1.92199748799873	-0.810175441119982	-0.901930621029702	-1.60407132366886	-0.635163449200075	-1.58496250072116	-2.34325026359161	-1.15720653619771	-1.60988060293451	-2.40205542876667	-1.17621007524187	-1.52025681133334	-2.58241356690132	-2.80732709282898	-1.53205516770441	-2.08727716355668	-1.44846050081629	-2.11539010341458	-1.42518024970117	-1.60486205815886	-1.33571272170677	-1.60778375382803	-2.16992500144231	C00780
3.86152338054167	5.38546579308662	-1.44294349584873	3.6502780596013	1.94787397477285	4.16474288833077	5.34383341326466	5.50368107175702	3.0726994885786	4.60529113897542	3.6507981779895	-2.16970294587016	3.37889690701644	3.18858884570735	3.00022205557215	5.29703691934565	3.55305781811924	1.23606735823352	2.42757878244088	4.0402832136068	-1.95780390635481	0.0546970896747432	3.91050814919664	1.70754910618947	3.66460971897216	3.66840633813742	4.25491451416283	5.17011067913597	3.01233665984523	-2.04827590755605	1.27525946843992	1.333737397177	1.08085224731867	1.25776604639959	2.87248056482269	C00042
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.84544797273511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	C00089
4.08229794227087	2.96015995835395	0.17176634826648	2.72951326808113	4.93621015922651	4.07131116086735	1.40851440932962	3.976282544395	3.31915101021679	4.54296200568226	2.6613932932287	-1.16970294587016	1.84409546887262	3.80574387215162	3.51495340997555	0.211504105193711	3.29493453756977	2.55071828742196	4.60803445137536	2.01568392372116	-0.773379335217386	2.07994988160665	4.75286660597548	4.06549642387782	-0.260485472013953	4.63200695645127	4.14238934190374	5.24160172150694	4.20796436246149	NA	3.06667284662851	3.73795340320232	3.75246913029401	-0.177543847905512	3.60306430709647	C00245
-0.810466693651327	-1.96748919742137	-2.35548065459839	NA	NA	NA	NA	NA	NA	-1.55248477980077	NA	-0.417630459313744	NA	NA	NA	-1.63321766932838	-3.52268871994166	-2.32192809488736	NA	-3.74216903691887	-1.51034492938359	-1.82694071400186	-3.8391750879643	-3.59825932333461	-1.80480598823776	-2.16096404744368	-4.33941008976201	-2.02314682613697	-3.12653240592893	-1.86385133641862	-1.33771740845083	-2.43493705671655	NA	-0.735539301026399	-1.72246602447109	C01083
-3.51090641179242	-1.28159778784943	-2.27301849440642	-1.68622850020896	-1.23092917801592	-2.27889138801519	-1.57011193987781	-1.3931987895127	-2.61297687689075	-1.85414047966187	-2.01808680627674	-1.3301676180634	-2.04064198449735	-1.38529015588479	-1.584740445149	-1.75607441711391	-1.63516344920007	-2.16992500144231	-1.34325026359161	-0.104739116303577	-1.55925452986454	-2.08602793531899	-1.51724699307694	-2.18322182405577	-1.54846623497798	-2.20160603194103	-2.87997847112472	-1.12044402749188	-1.86349800009514	-1.86385133641862	-1.45555389874469	-1.73039294024272	-1.66376691939097	-2.3611437862449	-2.72246602447109	C00565
-0.6040158161839	-1.36176813653341	0.338416217675931	-0.516303498766647	0.00853675667947051	-0.293998280405395	0.0428649370129426	-2.04089704558182	-0.746243407754217	-1.37351463875545	-0.86833968677206	-0.39526264628529	-0.299560281858907	0.108524456778169	-1.30910600253558	-0.203533394085133	-0.229906970713817	-0.906890595608519	-0.758287762870453	-0.626691819498933	0.337651977171358	-0.316325554740788	-0.188921126991425	-1.1243281350022	-1.06784039407156	-1.60296859432279	-1.29501597040356	0.360181813414538	-0.658383570190525	-0.0158544298636691	-0.0559464400354486	0.0196288067489325	-0.989537080572726	-0.657536789025126	0.0710830980614823	C00078
0.70632430442825	-2.32112615203607	-1.44294349584873	-1.73203218982208	-1.15292666601465	-1.37200079240667	NA	-1.99359133080347	-1.57115670119613	0.447515220199229	-0.359875323524948	-1.06007845469566	-2.26303440583379	-2.14201900487243	-1.02531303653498	-0.944146765266483	-0.822249001800571	-0.169925001442312	0.74421257765873	-2.74216903691887	-0.990970770290013	-0.011140723688003	-2.10220949379809	0	-0.20654666490315	0.0528152435880589	-2.4325194941535	-2.37678378075167	0	-1.420244684943	-0.944053559964551	-1.25908722131713	-0.663766919390969	0.223818714476256	-1.20309186537751	C00106
NA	-0.243123640034794	-0.68805599368526	-1.19437540387928	-0.271571162513265	-0.776391047486003	-0.87621506760349	-1.42422568513333	-0.769702380578206	NA	-1.59182205157464	-0.773774269539019	-1.49749965947082	-1.16710998583526	-0.584740445149002	0.055853234733517	-0.274761206498077	-1.29545588352617	-1.85782343642137	-1.35750518668354	-0.957803906354814	-0.140248326316881	-0.599709153268911	-0.558730959147977	-1.76527762405113	-1.40015171132311	-0.638970371620922	-0.818788327630781	NA	-0.553511215806468	-0.706362002245221	-0.319459839296613	-0.808964834930905	-0.413611206139037	-0.675160309692735	C00299
-0.703551489734815	-0.361768136533414	1.10395096403891	1.00027202697426	0.327066275104968	-0.372000792406668	0.682275221756475	1.27621403300776	-0.224706287174695	-0.538938247962824	-2.06389049588987	0.477187303994199	0.724892761865632	0	-0.528887210415485	-0.171111916392755	0.0502009484789188	-0.68449817427207	0.0213221687042466	-3.51977661558242	0.536960785394765	0.502870979961332	0.442111022425716	-0.659659867998758	-0.498997558713679	0.00896095399863128	0.103533406086714	1.1186271349912	-2.22606807947985	0.178793000989875	-0.115324987114381	-0.295006795572074	-0.323538007760663	-0.595609039881924	-1.13750352374994	C00803
