N5old_1	C4_1	A17_1	A9_1	C1_1	A24_1	A11_1	N5old_2	C4_2	A17_2	A9_2	C1_2	A24_2	A3_2	A11_2	N5old_3	C4_3	A17_3	A9_3	C1_3	A24_3	A3_3	A11_3	N5old_4	C4_4	A17_4	A9_4	C1_4	A3_4	A11_4	A3_1	N5_1	GF_1	GF_2	GF_3	Chow_1	Chow_2	Chow_3	KEGG
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.30887670769035	-2.83131124149246	-2.39884612031739	C05145
0.854061325433236	1.03658605526709	0.373512104069214	0.565061571857754	2.3829984595024	1.06009462728838	1.62057801869071	1.3737322785268	0.272819297521696	-0.171213415622404	0.65338858807468	1.00639655040417	1.14465442620337	0.824253757631027	0.189315006121227	0.580818405413428	0.622243824461322	0.94622468329397	0.606341241782342	1.67075500890958	0.542567186397076	0.348055288043778	0.59522195077616	1.11245737955447	1.49098645793944	0.316650005420993	1.16646723268184	1.19086522846877	2.02802399314045	0.494556314675926	0.575375809201226	1.04739249412786	0.895063630232457	0.658411070301835	1.03161995476583	NA	-4.59460449940527	-4.95164057373766	C01089
0.80568586912392	1.32046474499441	0.969044497459905	-1.11734371396954	-0.879404109042049	-1.62616552999818	2.03572035074229	2.48355860134313	1.66586720583749	1.78889328706445	0.238576272807613	-1.34948380852381	-0.586280981822139	-1.63627120077586	-1.10296402720767	-0.283627407634235	2.300481940872	1.27300035916304	1.26967395586929	-1.65344911086059	-1.65377907938713	-2.50433089720882	0.578883942621687	-0.69095632252268	-1.81491909501845	-1.47944929308966	0.542995610660792	-3.18122117282453	-1.47399816243616	0.494732015061658	-3.00077641711855	-0.143841549389261	-2.17641897607171	-1.50304756705057	-1.68797457793538	-5.01166568367771	-4.15793676450082	-4.68921887342286	C00197
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.68201863130986	3.32393301763521	3.39547310855682	C01035
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.989082745179655	-0.231294961046409	-0.424502390782855	C06672
-1.5969415611597	-0.155834727064704	-1.17398477921173	-1.1190718363085	-0.953161303118573	-1.0108893811724	-0.746443234125291	-1.2214297163594	-0.443085299641954	-1.13268737149165	-0.850699307232691	-0.89474073176666	-1.33567270852492	-1.49149216471265	-1.03455259509851	-1.33313646727427	-0.799989895771152	-1.19679774327721	-1.01448006005356	-0.90678121809195	-0.993883399101993	-1.9268690442508	-0.787401795216415	-0.0116692209700666	-0.225575336179809	-1.42193378877933	-0.892132988509506	-0.823962566676201	-1.33633898541236	-1.08496006947923	-0.940313828227033	-1.15756842027052	-1.58426987307283	-1.48566652001952	-1.49111379716475	1.05474244865261	1.80653864324258	1.83334127074945	C00431
-3.48712875281404	NA	NA	NA	NA	NA	-3.51050151127654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.56676421371704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.61528648306306	0.796834835575236	1.28062689631777	1.49801955729349	C00147
-0.0606015475452111	-2.78656929877344	-4.10049967358082	-1.80532540735155	-0.0893360662773404	-4.66691742026881	-1.11676502610699	-0.341100920852963	-1.68682818494776	-1.24899572456664	-1.02486234991346	-0.508946093472218	NA	-5.96717503617299	0.425922935281836	0.37482905471839	-0.990146738948656	-1.55628220005195	-1.30605458904299	0.733907074805774	NA	NA	-0.192507312949534	0.21043612366153	0.580809722359746	NA	-0.386506288533234	-0.637443684465978	-6.11650578731542	-0.305875160538204	NA	-3.23456463619005	0.98944876513341	1.23502560859841	0.357552070734457	1.27387548955981	2.04198363381596	2.04709088394894	C00212
-0.066298211334189	-0.962036737540949	-1.36139636696861	-2.27902344388575	-0.339995761790433	-0.155381690326852	-0.265918743828966	-0.0996941386091201	-0.909907673338626	-0.140194559292002	-1.41523220756438	-0.419323577988301	-0.529419852668308	-0.620233940903695	-0.922925761910015	-1.00745486214239	-0.561416591546653	-0.958583102031543	-1.11062207122299	-0.517678448349827	-4.19526335544431	NA	-0.246375088553719	-0.211274029579869	-2.0249597243934	-1.2813453880064	-0.972842915167217	NA	-0.781741788625578	-1.5041821498113	-0.989040371345141	-3.32029879383121	-4.94649146330814	-2.78783219445582	-3.44968415033112	NA	-6.0754515233855	-4.55287158422017	C01551
0.906424079594164	0.985068979654553	1.24152502299064	1.50982488631157	2.28968582348129	1.33662957574236	0.854352087894007	0.82877552287859	1.20365886167933	0.844784314839067	1.45072600274078	1.95831757093307	1.33979595642698	1.06317225407432	1.26363672130415	1.08749827415502	0.398101671264893	0.870080528718919	0.928896868530728	1.61422841768901	1.20098575438068	-0.173666431070433	1.16732720176585	2.56064489756838	1.32019264586152	0.663808691323709	1.08154510453369	0.797589672464305	1.30256366083345	0.693228824746011	0.563261671469629	0.2135856514432	2.02435882106609	1.68146835694502	1.53184660967048	-0.955742216262614	-0.804542558263659	-0.654345072298845	C00026
-1.98782371294351	-1.75358805291594	-1.05103480065144	-0.401503022924739	0.164651217699269	-0.200339756669262	-1.40046215799756	-2.53599315972009	-1.35231175216754	-1.90097614038211	-1.57452417355726	-0.695943012903829	-0.880091259072394	0.661452441168159	0.0167793271418546	-1.05727880151218	-2.33088879473118	-1.27125339982035	-2.14843194241912	-0.150675621490613	0.559645017908309	NA	-1.2971858574887	-1.42270947102144	0.669609099996325	-2.56099716757164	-1.23760939706862	-2.88621244868868	1.01534175536281	-2.0884096350494	-1.95683964605623	-2.58348389022502	1.15141781652266	1.15848767910751	0.919692489163157	0.720524869154794	0.329527946764077	0.511754192829027	C02477
-1.00795253820816	-0.5343638421345	0.0232527002016525	0.34547418035735	-0.00724114795701425	1.12516684761392	0.763362265872971	-0.810617870994424	0.0905271612174836	-0.287877336915781	0.689351127135222	0.755238354636781	1.10391352892917	0.988614993852931	0.103263142115974	-0.570589964973443	0.04010159686284	-0.390607728499827	-0.408586331368927	0.0119837954633795	1.36228458958814	0.195809358050841	-0.0678898263187406	-0.479906503004983	0.00772775129459902	-1.26639254703586	-0.380218615169472	-0.728614559017146	1.17361055725142	-0.179502477387135	0.106213987660205	0.328308255345458	-0.510871551312846	-0.564240914346307	-0.818651201886738	0.122806268848667	-0.371590151779269	0.000626141344906017	C06425
0.942808930954246	0.883790145200191	0.957827761837361	0.336058352497503	0.637621040146957	0.819514350472616	1.27186650756225	0.914059707384403	1.20067650006845	0.840464758294399	0.710027000066273	0.648279553384942	0.77671511403009	0.893937766579864	0.662166178134086	0.41901910697872	0.4829449480448	1.29302844232616	0.702792042857137	0.738561855286438	1.40353572712979	0.345565387309851	0.601965490482321	0.420944101963929	0.576942111178663	0.672256910342437	1.19425388660239	1.0626827506298	1.27203939252485	0.551186926120991	0.451812473169561	1.2174806713589	0.235905377571324	0.56384785622474	0.596533665477974	1.83370809057623	1.37714881507003	1.83960960823345	C00219
-1.25133025560811	-1.31555003827617	-2.50164060590274	-2.05689046221501	0.0072411479570107	-2.40595117913175	-4.47416413931966	-2.81991414757842	-1.67801421863333	-1.96935466940215	-1.07305037047942	-0.0214327222231177	-2.19875224994193	-2.81384406608047	-2.37050901697938	-1.49580286200642	-3.04637966607918	-1.24937924774277	-3.17694393384284	-0.551220607034278	0.307846247689003	-2.95283435551683	-4.29225791361159	-2.90266568261437	-0.616049445315962	-3.08235172332693	-3.46179155084211	-1.88041015924795	-1.8371125931419	-2.01362947786021	-1.3039405250585	-2.34868176664771	-0.23734333367198	0.577633831184482	0.762177556588263	2.05088333539494	1.78573397866746	2.09229663589527	C08281
-2.15647711819631	-2.04830933539711	-1.84593556864651	-1.56481351657826	-2.47709365263077	-2.9029696980579	-1.65114305770752	-2.62507147410498	-1.3809570114733	-2.04655379273415	-1.99647484644276	-2.1244315421325	-2.21079235204843	-2.25618727511303	-1.58239837169825	-2.20915690318575	-2.18759528028396	-1.99974098864256	-1.69584117457217	-2.64912321790611	-2.06829987708423	NA	-1.7730014859211	-2.70964237099721	-1.23436310439886	-2.78493861169501	-1.63501883313575	-4.77861899528668	-1.27164101627549	-2.05757019677805	-5.45765144199176	-4.02836483364825	-2.92312345724808	-2.41641145813732	-1.81575566797063	1.68737009293597	1.13146031818736	1.24130581864996	C01753
-1.76431832777032	-1.16969302306153	-0.948705285596656	-0.911969887009395	-1.3416530263606	-1.89798626307454	-0.894277185513076	-1.54481234257751	-0.646445673182825	-1.15214137536922	-0.944307653774292	-1.2847689432925	-1.68948627394217	-1.13630435285783	-1.00262456301325	-1.14905105012355	-1.17317779380758	-1.18250180904751	-0.916577657376173	-1.5115411123836	-1.65371566363364	NA	-1.11675469535311	-1.98576321920811	-0.644930129259862	-2.38168898337219	-0.617530528378996	-2.73962981561347	-0.873731177418598	-1.18326836739286	-4.81061820649297	-2.42719736731252	-1.84959781157852	-1.23825498063188	-1.69326121406081	-0.307412063287767	-0.835274530983849	-0.696946966274531	C01789
1.10192625821105	0.790465945881316	-0.634826484313461	-3.12641263645581	-2.24758031507668	-1.25742749893694	-2.628573202685	0.900772945043293	-2.71865024120651	0.511963003124304	-1.54479029005661	-2.80469970608923	0.995513328720353	-2.05076224911623	3.19591154577919	0.414828678538555	0.99948057517852	0.276129777936216	2.51164637272997	1.62299191384353	-1.9112392199607	-0.0828834016137954	-0.176451541969978	-0.0245290962611016	0.927408038447606	0.32241919466346	-0.776480692907562	2.68265390003536	-0.662515417471194	-0.900865339085676	-1.89160765821308	-0.928527738246871	-2.97417224556687	-2.90540691480611	-2.76180538311776	-0.61178728608586	-0.176095812503782	-1.00213918259831	C01571
6.32554572564472	6.82857326187696	6.49582521618185	6.96240134666833	7.32970079224127	6.73624666342072	6.64833756388806	6.41426090661266	7.08223698718621	6.53815509754655	6.72013409048497	7.32531348844418	6.62874875170286	6.72718166136501	7.01846707792247	6.80366270590651	6.33665991851451	6.51175073977024	6.42347177765286	7.19618152806622	6.93154444363388	6.20838302207023	6.75422755948589	6.8167890549506	7.26057218011872	6.06555714309943	6.77417148126714	6.39893350378031	7.03314119227102	6.6226164460004	5.99000710166256	6.23278677787184	6.45331682712516	6.6623994109584	6.90607634692331	5.30572272312908	4.55217017099666	4.71232353779415	C01353
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196641166560806	2.31051940612129	2.31166035269613	C00185
4.55840907182753	4.63764665251007	4.61697543445423	4.72354808258204	4.76785723397137	4.26500992817761	4.73343472615851	4.64960024306883	5.05085194676419	4.57376203812938	4.50247115829316	4.74162196904459	4.54617520005394	4.72019802245955	4.89378552770399	4.92792625796193	4.58316941692599	4.59199115527386	4.59874420485457	4.77429615670214	5.08400113772086	4.28120967694727	4.78440351774513	4.74035388586235	5.09171732568787	4.39182571154954	4.80402447420898	4.11995239684483	4.90758683264702	4.56897125931367	4.01584920329833	4.49776816711698	4.83526741507673	4.98785458694899	4.88629854151675	2.54573697746299	1.9529160760064	2.15880106318701	C00187
4.34107995409019	4.27232365795641	4.19239794292407	4.11889463333326	5.09932240627982	3.89612053805095	4.32735481618287	4.30497037799022	4.33480336928474	3.95960599216731	4.44624035758284	4.41494464371803	4.16018936829903	4.12738620032365	4.27333279948493	4.03032338133193	3.89947505723257	4.05797762887481	4.27301573746832	4.63253296664882	4.02789089594139	0.965053034694279	4.09656166324584	4.43850935631426	4.26635882034428	1.97788795899818	4.26475634608811	2.37478113680215	4.46753331817821	3.72322389167101	2.28503597050659	3.06271822032676	3.95508474355938	4.10173248683512	4.1539732224622	4.16287409713548	3.83419540922009	4.1242997134887	C00158
4.27278953025661	2.22293382298602	2.296336354882	1.08010227252564	1.67580035922486	2.08341075483144	3.24124463287758	2.84668382095306	3.42040766017058	3.16671037967874	1.39019764215293	2.01946914160799	1.63354258381671	1.54304096649905	2.21459349912875	1.94877907639098	2.87215250346576	3.27981463899422	1.96208415080516	1.56381822595508	1.01675825307204	-1.06852324118027	2.88872821455941	2.18829378407107	1.68713068513208	2.36546145209644	2.26245612645412	-0.0224867644458833	0.786748410646741	2.06840280882754	0.322658465934676	0.442673035101869	0.829250513986327	1.16812896680865	1.11725467588877	0.965645986247345	1.51276114470801	1.58324561305792	C00791
0.0311887229209056	-0.142156751412212	-0.0713225103643182	-0.331687678451807	0.470251168971473	0	-0.228967032080572	-0.125487054991254	0.314222690543609	0.0495572357805578	0.13520154146034	0.528017807865353	-0.289163407281229	0.16689391603532	0.637837122555464	-0.319308364166961	-0.0291338509203705	0.274982566890934	0.0648135592249623	0.185124685032502	-0.276955159301412	-1.41680080017873	0.555720525452987	-0.582424557284597	0.129117239554635	-0.279639189847792	0.0463080732584302	-0.179001001987558	0.0787026991482911	-0.0286728767221938	-0.222484246685024	-0.555922379727598	-1.31110198496192	-0.911296834820096	-1.39364500087808	0.246739218287622	1.02256366167977	1.35036218188757	C03969
0.77395284662277	0.598481293247005	0.868415440535212	0.699785759183726	1.53487100501756	0.743330631836741	1.07624607708631	0.970593231829735	0.831301726099721	1.2165355550027	0.938578368741076	1.13886251832817	0.793418160317309	1.12344612156677	0.636759134171093	1.44269019750355	0.826263416197833	1.07387794510865	0.998633389488493	1.45424786740389	0.978326923373032	-3.85736345999775	1.25143729197383	1.07609426911452	0.961121729781365	0.156894878993825	0.996345287868625	0.479873471079078	0.77640046293255	0.613680703572637	0.473656603189575	-0.0463597795962798	0.906436815014342	1.07606910044172	0.816515159382178	1.91610383279583	2.64970528784713	2.73024107469953	C00257
8.94590502592137	9.02156975221953	9.0364837380722	8.96174242687764	9.55511837759598	8.76155572404711	9.02354828354525	9.01090116512569	9.20444552216105	9.03904028368925	9.05070063055876	9.15606551515678	8.85876855912862	8.9532223971039	9.1690480787942	9.16045712714626	8.89364820959202	8.99206141216691	8.84739368677561	8.62461029102413	9.20137243649864	9.24995207138843	9.17818649146282	8.68955962306149	8.97864482143761	9.10777050258335	9.23178163860433	9.63213592372835	8.57350858179489	8.79500023420828	9.11885303885621	9.05903834099548	9.17936386254306	9.25294291260049	9.14500955003817	3.98410600112103	4.64445749303175	4.73436206458089	C00031
2.74549951505258	1.78220623984463	1.90487570336576	1.47192157743157	2.67326453511343	1.91900895995311	2.08158168258147	2.26653069982317	1.929747924253	1.76886139831247	1.81806213409098	1.95289446360108	2.06389529833155	1.61365468961644	1.19554580434857	1.78475641019281	1.73517352691377	1.94383118137909	1.79075810767744	2.03017863604531	1.75072236465994	1.04848590653857	1.84734744900656	2.77100258045137	1.43067690552201	1.44514397862487	1.88811171093069	0.933140716587229	1.76420195488002	1.42835418382498	1.22190243832067	1.48434691309737	2.6089638782501	2.42063125561538	2.14660390172407	2.7995357227132	3.32677281607733	3.38544864973149	C00497
-0.428630014298207	0.804808214043987	1.08233215860075	0.762394023650678	1.40339310979757	0.616226619031522	0.915186934471201	0.61673206439233	1.22682334058353	0.880170325529551	0.766016360456749	1.34676816402251	0.577527227142784	0.585579710634569	1.43614842095639	-0.277278320785328	1.02757908001789	1.28364466463266	0.456864234472359	1.41769353327458	0.425807113401863	-0.687008252241288	1.28350247750067	-0.371005473146742	1.77530405177137	0.960315898775004	0.640877096671499	1.33850639622723	0.584344840364302	1.1386769922832	-0.221709890044153	0.820164869100985	1.07462565409338	1.10099680165748	1.06875944226303	0.874794980272728	1.52005679345019	1.51822726086612	C00392
3.5731846403208	3.24792954146911	2.32946626563074	2.53582727835775	4.55349125710059	1.98623041101576	3.12154506445568	3.12056012113722	3.23457331009915	2.89723503072579	2.63704661297895	2.57463416647949	2.67001916816055	3.13485951457442	3.13866833185575	2.62984173108232	3.37870117714783	3.19833630081695	2.92579914429389	3.74691481561312	2.72048991144562	2.68090248126668	2.5924443894967	2.98122483909809	3.28371606226424	2.5128277731338	3.18749220860177	3.38698061972353	3.27369419438996	2.5341716519022	2.30266942748628	2.62945081477384	2.35521077878741	2.59820352384296	2.8163018248975	0.159627428487848	0.737349537093873	0.7796872665294	C00159
2.0548547595411	3.49549952526221	3.82087971793208	2.81368888697509	3.11500707345019	3.7321845390775	3.83610256960187	2.53815164442016	3.41176889843211	3.86047284345404	2.76273686252861	2.98566588328096	3.17224723186769	3.7378452752261	2.85573947519612	1.00062139523776	3.09608684133173	3.76410626904744	3.24870216774959	2.44657370440896	2.4501835298975	2.93668057756005	2.75543578892487	1.4033776772703	1.76853451757384	2.60688234989265	2.52056231359926	2.53098872585085	3.24107314394807	2.08454709369247	4.18894727111101	3.85180350285001	-0.581629993207411	-0.33343426744522	-0.301403148521008	-2.29744182566706	-1.79613635682525	-1.64023378067111	C00121
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.85036985588279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.744961468162419	0.00213335471266163	-0.000626141344906017	C16884
-5.9225400482625	-4.63540553695299	-3.73246775657787	-3.68434151885214	NA	-4.38989976343661	-4.9774673719235	NA	-4.29876488325064	-4.36780758545609	-4.18118969691343	-5.01280415981262	-5.73227688666367	-4.75903849686854	-4.86145327169749	-5.55139651230667	-6.23545099978447	-4.93529196278479	-5.58774024389004	NA	-4.78901398340815	NA	-3.82480818766677	-3.88656584351672	NA	NA	-4.54366016810217	NA	-5.54950682289776	-3.9702623164133	-5.2818446555389	-6.73353043348533	NA	-6.69189460731989	NA	-2.30535527984438	-1.53555960151753	-1.59760215027941	C10208
-1.32248183935109	-1.05580464066744	-1.53902969814844	-1.95313188367508	-2.0337403782856	-2.34404992931308	-1.05274420389211	-1.07439016292734	-1.14567425406184	-0.604042122375056	-1.43667837756005	-1.11682601925285	-1.54321563144382	-2.27737267277696	-2.38365918941182	-1.31093379475277	-1.34206281830217	-0.560172555555894	-1.07485187048432	-2.1030127588601	-1.64726850126276	-2.65483738856103	-0.829884736136894	-0.564573891232328	-1.99367391368462	-1.98377487224427	-0.939580990894871	-2.80225311103186	-0.857072368903282	-1.62338474448785	-1.76524520612776	-1.42668065946032	-1.30988409114617	-1.80212998269146	-2.22573157430343	-4.7415116107316	-3.16738036953413	-2.95825899042458	C02218
1.77002314376379	2.08634994474033	2.10898511498743	1.06437771845488	2.09582183588271	2.2517408421474	2.64463881991834	1.91565634210903	2.41937896782678	1.75206070549115	1.45342944659464	2.16165836041122	2.22651142138056	2.55166129822702	2.07488716973013	1.7872975384229	1.64538206898279	2.44295198513127	1.68172182892546	2.18576145672126	2.28944194571792	1.11550675151485	1.51371835707431	1.14765865110564	1.89359181230622	1.53613131632467	1.97503827907083	1.7401558091437	2.71418064959258	1.28210853941678	1.42270566886797	2.15300908867702	0.487861581602928	0.739314637435697	1.2135577223059	3.05160291940666	2.4697140979297	2.78178582415003	C06429
-0.609377040743709	-0.387410855212977	-0.403715361934555	-0.981001426540896	-0.554715864538721	-0.383245662265878	-0.209401557416218	-0.544153515393287	-0.18578578481128	-1.0062975354759	-0.730993562779542	-0.455139490877812	-0.484672070462572	-0.312669065595703	-0.495229887602875	-0.748521536377371	-0.709756360029246	-0.292790624580089	-0.667755805516752	-0.416724570633487	-0.120241865545964	-0.866323669435641	-1.04074905552326	-1.68597216271257	-0.656395915537146	-1.00947995428895	-0.425173905021062	-0.957361824188983	-0.41928410314318	-1.50562386733263	-0.764183259498232	-0.238494746604946	-2.21530420874139	-1.83897626467894	-1.70401744143363	2.91698628060232	2.42119390134899	2.73726821956001	C06428
-1.3466745424304	-0.694305036483424	-0.840393532883507	-0.602498704347056	-0.598507081360562	-0.815485770384367	-1.92438767760292	-0.943958603317153	-0.620034686952902	-0.962109315368568	-1.1378182413226	-0.513719393914283	-1.09222738034604	-0.682835779384117	-0.761875821976133	-0.625641012830531	-1.12970207326833	-1.06585294330012	-1.5583996368792	-0.700361559739306	-0.0442667015256077	1.11568073458443	-0.84014844659243	-0.439185817623677	-0.56598611164134	0.0726034085829461	-0.374830929066402	0.519442340405959	-0.565509694088298	-1.15358836418188	0.104149644557449	0.255351994581741	-0.912780962516052	-0.997022259467503	-0.729285673426538	0.333050172937281	0.0365874915910211	0.125842149279094	C00189
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.60558354989266	-0.868189684495736	-0.717428529067217	C01494
1.14599127231012	1.40229787140712	0.122175501167423	1.11599762412708	3.2051902919803	1.90555803110365	1.00084646822985	2.0993754278288	1.8805163786013	1.24388685065388	1.88826039548315	1.4699940596223	1.82287552815707	2.46056059524713	1.38944617597371	1.93373322016859	1.25984107340283	2.22256150771171	0.746875379126461	2.28178238891877	1.86120678825039	0.929096275832173	2.75181056665559	2.03091116609641	2.57979554463598	0.697742559243956	1.28636270470474	1.47605000557732	2.34386837637203	1.35982822774674	1.70667473168113	1.31605989351051	1.93618000417837	2.40584533018258	2.00318876860996	5.4866121365733	6.03991876029637	6.14909935648473	C00095
1.05722253139641	0.57363664527281	0.42670244102472	0.305204892696928	1.05142229744373	0.489099238732212	0.63363865817055	0.46954804584059	0.479735794696815	-0.0664244940322263	0.384126184457539	0.373777752453638	0.496073913388173	0.245798520220518	-0.369014019503012	0.255293875594532	0.168929478108645	0.63011129695354	0.174665536038926	0.392232236269134	0.794532884148463	-0.00615245168521383	0.260879177256726	1.23705638357785	0.147513218701587	0.451946615050556	0.627703829165796	0.547199129212853	0.761608114935058	0.151770234590362	0.40160393245031	0.386457262030817	1.32907528652635	1.15616694074259	1.02830346685467	-1.3350877823641	-0.612034806488669	-0.702847023678238	C00122
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.310836455650414	0.44466934135896	0.904961569844669	5.59138582774501	6.36854637019177	6.36780578604132	C01235
