KO	127_baseline	233_baseline	257_baseline	372_baseline	392_baseline	393_baseline	407_baseline	428_baseline	434_baseline	439_baseline	442_baseline	450_baseline	457_baseline	499_baseline	500_baseline	510_baseline	512_baseline	518_baseline	520_baseline	526_baseline	1284_baseline	1289_baseline	1294_baseline	1299_baseline	1303_baseline	1304_baseline	1306_baseline	1314_baseline	1318_baseline	1328_baseline	1334_baseline	1336_baseline	1338_baseline	1340_baseline	1342_baseline	1346_baseline	1348_baseline	1350_baseline	1352_baseline	1358_baseline
K08365	9.88442880354146	6.29009105679911	0	5.39150662011353	42.2334685242226	812.769622982113	12.1308898952554	0	14.3773509869694	0	0	0	0	4.49292218342794	2.1632588290579	0	0	79.0754304283317	0	0	1.99118142220102	0	11.6609722590386	6.76018384080593	3.59433774674235	0	322.336533100612	5.04241626341553	0	8.98584436685588	2.1632588290579	2.69575331005676	0	0	7.55476544917142	0	37.7405463407947	4.49292218342794	247.312485575478	0
K08366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.14731278470271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08367	0	0	0	0	0	0.755275711869351	0	0	0.755275711869351	0	0	1.49135170547301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44047785625121	0	0	0	0	0.706548246587456	0
K08368	203.074584799619	82.0351990005643	749.828635629456	86.067578833959	567.609276971488	404.31588159923	6.56330929768326	290.681608648096	71.088588230813	2584.45874928803	42.5799981238383	616.368064916339	218.563351189585	432.043875688289	21.4900111284219	269.435537010843	935.743440752468	249.935270184072	462.011234911228	518.088254153496	725.959639146698	754.521848209606	122.823051719207	239.362241901458	137.051005519838	6.9918666517965	192.484991923222	387.624221966213	72.5828562082183	21.8545070495752	1384.18071145015	193.611524048456	220.749440783489	904.623544516709	197.473144049811	81.0925308437128	36.4871758238801	272.903087374885	605.164739028166	211.861473170476
K08369	110.868822398987	239.464436486962	3.90556577455774	190.765550018067	3.09063271226177	290.464459340413	88.6865310493164	420.066237287224	164.250684655428	2.37698722173878	203.013441927453	3.02894225146875	0	533.555181312021	82.8680757345414	187.599098541592	12.2366989673752	255.471309852217	0	0	1.52700623227616	6.93174507165171	82.0261929071537	94.9199923549334	288.433312590406	158.238892120511	6.13856257134588	24.7070123441195	19.0847885451533	39.2035089888765	4.67718985223749	256.295804383746	3.86304434683465	4.6590207479827	215.846416711626	175.027338177667	310.849004281761	252.636047241301	877.483753654658	330.916185910661
K08370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45068482732433	0	0	0	0	0	0	0	0	4.46430484467999	0	0	0
K08372	5122.51367220628	6071.01174995316	8.32211531891697	2929.85113228142	5726.59564097496	4213.08073397426	2551.05370190597	3225.45587221912	2951.8278935635	8.19996278961845	5022.35613251551	25.3610438288247	12.8544680426055	11983.6360795557	1345.12948139066	4685.15131768076	6.39090175358139	5916.23904697871	8.11755344688983	6.38022979806893	14.8375541072665	18.6805742266934	2409.98776986292	6477.94227078388	7834.12464406337	87.129613828719	595.070395977274	114.903273173679	1186.34229260327	627.82795158149	342.015518046865	8470.19600130069	4.79125516297476	11.2473247813138	5888.1601504365	4546.83472531749	2070.26374354976	1428.01744373646	31.6574875669299	2365.48076902891
K08373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94608784576016	0	0	0	0	0	0	0	0	0	0	0	1.94490669331558	0	0	0	2.01884168392991	0	0	0	0	0	0
K08375	0	0	0	1.54077464602074	0	0.762130519033193	0	1.66288193881077	0	0	0	0	1.53363056808519	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49983829307389	0	0	0	0	0	0	1.54657016143045	0	0	0	0	0	0
K08376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88920717146835	0	0	0	0	0	2.80525151220867	0	0	0	0	0	0	0	0	1.8926622260081	0	0	0	0	0	0	0	0	0	0
K08377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21472419517289	0	0	0	0	0	0
K08378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813104246652854	0	0	0	0	0	1.62620849330571	0	0	1.62620849330571	0	0	0	0	0
K08379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33758752025717	0	1.78345002700956	0	0	0	0	0	0	0	2.37793336934607	0	0	0	0	0	0	0	0	0	0
K08380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362284397650464	0	0	0	0	0	0	0	0	0	0.300685122934867	0	0	0	0	0	0	0	0	0	0
K08381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984404298616232	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57504687778597	0	0	0	0	0
K08382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25420863240196	0	0	0	0	0	0	0	0	0	0	0	0
K08383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83113111979709
K08384	149.236685312869	1246.53800239014	1.43239112325886	196.75455340571	9.86549317143677	1510.80170369604	99.5428715439001	1133.35511402368	792.083871013547	0.836391241783722	487.032461134117	1.94000029147422	3.09909845875801	607.094494636214	48.5829831511171	160.106078875701	4.79336074888512	479.25063499198	0	0.902656811212088	0	0	205.591533664769	168.518096220273	416.205637438737	1057.89873143503	5.64463205175797	3.86787499113318	57.2264065731821	30.0697395664266	2.12024879109001	284.986010458338	1.57754205283321	0	149.15102494365	472.362075438852	851.200903909138	333.530869359506	76.1983713932217	501.91981104328
K08385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98614992117108	0	0	0	0	0	0	0	0	0
K08387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.93702655162401	0	0	0	0	0.749621241299208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08390	0	0	0.39420464601505	0	0.7884092920301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39420464601505	0	0	0	0	0.7884092920301	0	0	0.942064328783279	0.39420464601505	0.39420464601505	0	0	0	0	0	0	0.197102323007525	0
K08391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09734178174338	0	0	0	0	0	0	0	0	0	0	0	0	0
K08392	0	0	0	2.68542475331325	2.24985653898271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3708495066265	0	0	0	2.68542475331325	2.68542475331325	0	0	6.71356188328312	2.68542475331325	0	0	0	1.34271237665662	0	0	0	0	2.68542475331325
K08393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24646109171397	0	0	0	1.12323054585698	0	0	0	0	0	0	0	2.24766498297427	0	0	0	0	0	0	0	0	0	0	0	2.24766498297427
K08395	0	0	0	0	0	0	0	0	0	0	0	0	0	0.828482104745578	0	0	0	0	0	3.24545000983798	0	0	0	0	0	0	0.828482104745578	0	0	0	2.42524519243861	2.86958680571046	0	0	0	0.828482104745578	0	0.828482104745578	0	0
K08396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08834760965025	0	0.544173804825123	0	1.06519127753003	0	0.816260707237685	0	0	0	0	0	4.35339043860098	1.63252141447537	0	0	2.17669521930049	2.1271547027039	0	0	0	0	0
K08398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87489048175707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08399	0	0	0.746738705412631	0	0	0	0	0	0	0	0	0	0.0719310201780334	0	0	0	0	0.782998647647148	0	0	0.515054038084074	0.72631695400493	0	0	0	0	3.1062695962772	1.41428642856882	0.143862040356067	0	0.0575448161424267	0	0	0	0.296236627478765	1.51098019867207	0	0	0	0
K08400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06196342517388	0	0	0	0	0	0	0	0	0	0	0	0	0
K08401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03472709574532	0	0	0	0	0	0	0	0	0	0	0	0	0
K08402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.87952451571093	0	0	1.87695861193522	0	1.50591400310164	0	0	0	0	0	0	0	0	0	0	1.87097150312522	0	0	2.65186590611014	0	0	0	0	0	0
K08403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94603656818426	0	0	0	0	0	0	0	0	0	0	0	0	1.94693294615211	0	0	0	0	0	0	0	0	0	0	0	0
K08404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03599112653962	1.00222142061815	0	0	2.0149589363374	0	0	0	0	0	0	0	0	0
K08406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19716570725629	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08407	0	0	0	0	0	0	0	0	0	1.94153978009628	0	0	0	0	0	0	0	0	0	0	1.94450602142699	0	0	0	1.94207909670187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93947714831057	0	0	0	0	0
K08409	0	0	0	0	1.61869713767843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81583989075644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08410	0	0	0	0	0	0	0	0	0	0	0	2.11751015291468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11751015291468	0	0	0	0	0	0
K08411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34910406301424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78869864261502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09858285362815	0	0	0
K08414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49620259897591	0	0	0	0	0	0	0	0	0	0	0	0	3.03173747327801	0	0	0	0	0	0	0	0	0	0	0	1.47608710190184
K08415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90460831688793	0
K08416	0	0	0	0	0	0	2.07103609498842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03177263956302	0	0	0	0	0	0
K08417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59990603056932	0	0	0	0	0	0	1.29795529743474	0	0	0	0	0
K08418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93084259122523	0	0
K08420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08599958516297	0	0	0
K08421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77122253654816	0	0	0	0	0	0	0	0	0	0	0	0	0
K08423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.30882720863782	0	0	0	0	0	0	0	0	0	0	0	0	0
K08424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05556605514271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09750984972154	0	0	0	2.09750984972154	0	0	1.04928326487329	0	0	0
K08428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989599133972379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08429	0.954898992663159	0	5.77792160970446	4.13789563487369	12.2227071060884	0	0.954898992663159	0	0	1.19362374082895	0.954898992663159	0.318299664221053	5.72939395597895	0	6.68429294864211	0	1.27319865688421	2.70554714587895	1.90979798532632	11.5383628280132	2.54639731376842	11.5383628280132	0	0.954898992663159	1.90979798532632	1.90979798532632	12.0158123243448	18.0953359109669	0.954898992663159	9.54898992663159	13.0502862330632	5.4110942917579	0	20.0528788459263	8.59409093396843	0	7.55961702525001	0.954898992663159	0.954898992663159	9.54898992663159
K08431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03334166004459	0	0	0	0	0	0	0	0	0	0.976178078850638
K08432	0	0	0	0	2.01987279716069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01987279716069	0	2.01987279716069	0	0	0	0	0	0	0	2.01987279716069	0	0
K08433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.865536770301816	0	0.961448368470176	0	0	0
K08434	0	0	0	0	0.807483710385669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76193230034357	0	1.79206779001469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67145803187816	0	0	0	0	0	0	0	0	1.67145803187816	0	0	0	0	0
K08436	0	0	0	0.74563389427102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50173935306326	0	0	0	0	0	0	1.49126778854204	0	0	0	0	0	0	0	0	0	0.74563389427102	0	0	0
K08437	0	0	0	0	0.530178411962751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241023335837262	0.872846650827842	0	0
K08439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20083375613793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659535151973776	0	0	0	0
K08440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24911724410893	0	0	0	0	0	0	0	0	0	0	0	0	0.537333738068983	0	0	0	0	0	0	0	0	0	0	0	0
K08442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34984589723823	0	0	0	0	0	0	1.37983705535762	0	0	0	0	0	0	0	1.3616247830499	0	0	0	0	0	0	0	0	0	0
K08443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.858693703847049	0	0	0.416208943357933	1.19803022172329	0	0	0.405943732793035	0	0	0	0	0	0.682589824800018	0	0	0.868750686109114
K08444	0	0	1.07499365124963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89352102454612	0	0	0	0	0	0	0	0	0	0	0	0
K08445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.705838328244025	0	0	0	0	0	0	0	0	0	0	0	0
K08446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374009894071355	0	0	0	0.952160093241267	0	0	0	0	0
K08447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.49995625738024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01925001034651	0	0	0	0	0	0	0	0	0	0	0	0	3.85831110065822	0	0	0	0	0	0	0	0	0	0	0	0
K08450	0	0	1.02022687134608	0.510113435673042	0	0	0	0	0	0	0	0	0	0.506427644952861	1.01846024472903	0	0	0	0	0	1.01765054086289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08451	0.710562422386037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709499094431993	0	0	0	0	0	0.705308011041502	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08452	0	0.628518075933088	0	0	1.27667734173908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.679162655634456	0	0	0	0	0	0	0	1.25048908857521	0	0	0	0.630018791166571	0	0	0	0	0	0
K08453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.766006405043451	0.383003202521725	0	0	0	0	0.770215231444788	0.383003202521725	0	0	0	0	0.766006405043451	1.5320128100869	0	1.5320128100869	0	0	0	1.72351441134776	0.766006405043451	0	2.29801921513035	0.766006405043451	0	0
K08454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08081289542959	0	0	0	0	0	0	0	1.09173810064604	0	0	0	0	0
K08455	0	0	0.227563607100958	0	0	0	0	0	0	0	0	0	0	0	0	0.397356867945952	0	0	0	0	0	0.682755485049918	0	0	0	0	0	0	0	0	0	0	0	0.455182625420845	0	0	0.113806431647351	0	0	0
K08456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.649579110857051	0	1.32587110390582	0	0.341497081544184	0	0	0	0	0	0.685196287112671	0	0	0	0	0	1.35528401370671	0	0	0	0	0	0
K08457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00848325268311	0	0	0	0	0	2.02762676060122	0	0	0	0	0	0
K08458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35295102505821	0	0.52072500788615	0	0	0	0	0.517556673908318	0	0	1.29515901836193	0	0.517556673908318	0.517556673908318	0.517556673908318	0	0.780765742910463	0.258778336954159	0	0.768414175917895	0	0	0.517556673908318
K08459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33909485090771	1.32745428146735	0	0	1.11591237575642	0	0	0	0	0.604148189605348
K08460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.486058155766129	0	0	0	0	0	0	0	0	0.340220577903993	0	0	0	0	1.13425517616046	0	0	0	0	1.2527192499807	1.2527192499807
K08461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826604411325639	0	0.525803346297643	0	0	0.257247676840184	0	0	0	0	0
K08462	0	0	0.354513932215747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.569721041147415	0	0	0	0	0	1.14099486786722	0.490209947396761	0	0	0	0	0	0	0	0	0	0	0
K08463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58259291432605	0	0	0	0	0	0	0.283620497247848	0	0	0	0	0	0	0	0	0	0	0
K08464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.879197236501629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.602696053302294	0	0	0	0	0	1.78345002700956	0	0	0	0	0	0	0	0	0	0	0	0
K08466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.728014544245774	0
K08467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23565302594316	0	0	0
K08468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981646863606103	0	0	0	0	0	0	0	0	0	0	0	1.97026565095941	0	0	0	0	0	0
K08469	0	0	0	0	0	0	0	0	0	0	0.602855966915944	0	0	0	0	0	0	0.72387546103932	0	0	0	0	0	0	0	0	0	1.2642304623385	0	0.613699827806867	0.607462269327029	0	0	0	0	0	0	0	0	0
K08470	0	0	0	0.74563389427102	0	0	0	0	0	0	0	0	0	0	0	0.848306240024254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72375796874831
K08471	17.7148244085508	0	0	2.61763112270394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.827968644567	0	0	0	0	0	107.138049320557	0	0	0	0	0	0	0	4.20577784644961	0	0.947156568398323	0	0	0
K08473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03072920678641	0	0	0
K08474	0	2.68108667228337	2.27775413351496	0	2.31318765879458	0	2.34413331309284	1.13413569678763	0	5.05335211386397	1.53746823555603	0	0	0	1.05239618710925	0	1.62881863030844	0	2.29355870008112	3.06403132018142	0	9.91588664224184	0	0	2.18022415647665	0	0	9.18465853493135	2.28723687345466	16.7086718005308	4.06430233815368	0	0	6.66782607128217	2.06167409942243	0	6.7977808912005	2.28304840591126	0	4.60591108168195
K08475	0	0	0	0	0	1.33588791730894	0.890591944872629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.890591944872629	0	0.890591944872629	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73135750261352	0
K08476	1.66089066496388	0	0	0	0	0	0.553630221654628	0	0	0	0	0	0	0	0	2.76815110827314	0	0	0	0	0	0	1.68080542113851	0	0	0	2.76815110827314	0	0	0	0	0	0	0	4.15222666240971	0	0	1.66089066496388	5.86079839909504	0
K08478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.88845767319321	0
K08479	4.46827273504004	0.898584436685584	0	1.37152361388853	0	2.97279545856297	2.67548448817663	0	0	0	3.58975313226945	0	0	13.4787665502838	0	0	0	9.861505731177	0	0	0	0	4.46368812056715	2.24646109171396	1.76104487591647	0.896286266770787	0.175663122961092	0	0	0	0	2.23089155939515	0	0	1.0078263102228	4.46827273504004	4.75135252805471	0	0	2.91455410635964
K08482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.34811997662403	0	0	0	0	0	0	0	0	1.39620689365489	0	0	0
K08483	4884.29149780055	7249.76841772477	539.826981434969	3131.41594610811	4076.49459672926	4511.34146604939	2699.82805829386	3146.42732014441	4156.1752014663	1882.69677775058	5445.91793015027	847.594437595703	199.275519874706	5911.08420036598	1208.14176475267	2522.6672766389	1263.98954308191	6251.53579651496	414.359923341588	820.230719201983	864.681772933336	525.412002219054	1657.58705517851	5360.25625988978	8325.02832627293	1998.2339504065	1131.92426519183	480.626270078515	1155.86191803027	871.627229407693	2348.83664604949	8296.6175210393	162.357186266788	1300.66366302577	4548.70546509383	5602.28175463472	3608.0088787391	1983.06440052874	2772.45240062191	3789.31366570309
K08484	0.464785053458062	3.86640156485889	0	1.36417402419052	0.93702655162401	30.1906459180741	0	24.0919269588829	18.9513307306759	0	8.33959652891442	0.93702655162401	0.93702655162401	0	0	0	0	1.57667024271789	0	0	0	3.74748068810377	11.4690275233237	8.36812592064321	4.97058822385153	27.1709149081969	2.34256637906003	12.1504234510414	1.38516968500941	9.37026551624009	3.74810620649605	0.465681719364745	0.93702655162401	1.87405310324802	6.55918586136808	10.2253306948302	23.9150916764192	2.78149889758673	516.989022984581	9.32636804513077
K08485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.78773178460844	3.89386589230422	3.89386589230422	3.89386589230422	0	3.89386589230422	0	19.4693294615211	0	0	0	0	0	0	15.5754635692169	0	3.89386589230422	0	379.651924499656	0
K08486	0	0	3.56387725736318	0	4.38843562102263	0.626919374431805	0	27.8979121622153	0	0	0	0.626919374431804	0	0	10.0307099909089	0	0	0	0	0	0	2.1493773470793	0	0	0.391124922218056	0.626919374431804	0	0	0	5.64227436988624	0	0.782249844436112	0	0	0	0.782249844436112	14.5407089255332	0.391124922218056	2.35554588285883	32.1282185660263
K08487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44214585580055	0	0	0	0	0	0	0	0	0	1.22107292790027	0	0
K08488	0	0	6.71274539658403	0	0	0	0	0	0	0	0	0	0	0	2.39929516516101	0	0	0	0	0	1.22402587265973	0	0	0	0	0	0	0	0	0	0	0	0	2.41534871829129	0	0	0	0.912624818508803	1.42956614927253	0
K08489	0	0	1.66089066496388	2.23011678603189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33872455003503	0	0	0	0	0	0	0	0	0	2.31318765879458	0	0
K08490	0	0	0.386807870096444	0	0.773615740192888	0	0	0.850977314212177	0.386807870096444	0	0	0.773615740192888	0	0	0.773615740192888	0	0.773615740192888	0	0	0.773615740192888	0	2.06297530718104	0	0	0.773615740192888	0.429786522329383	3.83224807720814	3.481270830868	1.16042361028933	1.16042361028933	2.32084722057867	0.773615740192888	0	2.96552700407274	4.12595061436207	0	1.35382754533756	5.3708495066265	0	1.54723148038578
K08492	0	0	0	0.915740581138797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09222644959629	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0341812147825	2.53541967115489	0	0	0	0	0	0	0	0	3.0341812147825	7.1886754934847	0	0
K08495	0	0	4.9416610862309	0	0	0	0	1.20844113899096	0	0	0	0	0.302110284747741	0	0	0	0	0	0	4.56874257434568	1.38107558741824	0.302110284747741	0	0	0	1.61125485198795	5.33728169721009	3.98210127705593	0	2.21547542148343	0.604220569495481	0	0	7.94261701929483	0.120844113899096	0.241688227798193	3.02110284747741	0.17263444842728	3.57209446204114	0
K08496	0	0	0	0	3.52150470291166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K08497	0	0	2.11113211028542	0	0	0	0	0	0	0	0	0	4.22226422057083	0	0	0	0	0	0	0	3.08764696306061	0	0	0	0	0	1.5438234815303	0	0	0	0	0	0	0	0	0	0	0	0	0
K08498	0	0	0	0	0	0	0	0	0	2.74541515854117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37270757927058	0	0	0	0	0	0	0	0	0	0	0	0
K08501	0	0	2.63494684441638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.644205754241505	0	0	0	0	0	0	0	0	0	0
K08502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76993904195646	0
K08504	0	0	0	0	6.14366557028276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84079883845632	0
K08505	0	0	3.57599928885081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
