noiseLevel	SimRun	TimePoint	niceLab	compound	value
0.5	13	577	cob(i)alamin	cbl1[env]	0.211139755117589
0.5	13	577	cellulose	cellul[env]	0.000505408468680974
0.5	13	577	l-cysteinylglycine	cgly[env]	0.0206988610286065
0.5	13	577	choline	chol[env]	0.010524503905065
0.5	13	577	citrate	cit[env]	0.00410665219813252
0.5	13	577	chloride	cl[env]	21.121688213605
0.5	13	577	carbon dioxide	co2[env]	7.47556283267329
0.5	13	577	co2+	cobalt2[env]	21.2031236347762
0.5	13	577	cytosine	csn[env]	0.000000000235816542241909
0.5	13	577	cu2+	cu2[env]	21.2351430167333
0.5	13	577	l-cysteine	cys_L[env]	0.0941360837173953
0.5	13	577	ethanol	etoh[env]	0.00643500115502935
0.5	13	577	fe2+	fe2[env]	21.1974143849708
0.5	13	577	fe3+	fe3[env]	21.2993433434999
0.5	13	577	folate	fol[env]	0.204258452898184
0.5	13	577	formate	for[env]	4.27100501905214
0.5	13	577	d-fructose	fru[env]	0.00964835663926256
0.5	13	577	d-galactose	gal[env]	0.0117620772567108
0.5	13	577	d-glucose	glc_D[env]	0.00974726719511264
0.5	13	577	l-glutamine	gln_L[env]	0.0111343379661731
0.5	13	577	l-glutamate(1-)	glu_L[env]	0.00913965193740831
0.5	13	577	glycine	gly[env]	0.0228178468373734
0.5	13	577	glycerol	glyc[env]	0.0107937323819411
0.5	13	577	guanine	gua[env]	0.000000000424137796186165
0.5	13	577	hydrogen	h2[env]	0.551791193377974
0.5	13	577	water	h2o[env]	2113.71774560802
0.5	13	577	hydrogen sulfide	h2s[env]	22.0559875671342
0.5	13	577	proton	h[env]	0.341247020464776
0.5	13	577	hexadecanoate (n-c16:0)	hdca[env]	0.120915580086698
0.5	13	577	l-histidine	his_L[env]	0.275939856818295
0.5	13	577	l-isoleucine	ile_L[env]	0.276957258741375
0.5	13	577	indole	indole[env]	0.157869592086012
0.5	13	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
0.5	13	577	potassium	k[env]	21.1572517999807
0.5	13	577	l-leucine	leu_L[env]	0.14221913875653
0.5	13	577	l-lysinium(1+)	lys_L[env]	0.203860059875388
0.5	13	577	maltotriose	malttr[env]	0.00436811186589597
0.5	13	577	l-methionine	met_L[env]	0.347176141287379
0.5	13	577	magnesium	mg2[env]	21.0536097780627
0.5	13	577	mn2+	mn2[env]	21.2746493593581
0.5	13	577	molybdate	mobd[env]	21.1460568574815
0.5	13	577	menaquinone 7	mqn7[env]	0.208258469417727
0.5	13	577	sodium	na1[env]	21.218292045886
0.5	13	577	nicotinate	nac[env]	0.205904210237343
0.5	13	577	ammonium	nh4[env]	12.7121033379248
0.5	13	577	octadecanoate (n-c18:0)	ocdca[env]	0.084914264346333
0.5	13	577	ornithine	orn[env]	0.0124647469084349
0.5	13	577	phenylacetate	pac[env]	0.15149557002124
0.5	13	577	l-phenylalanine	phe_L[env]	0.0057868287809584
0.5	13	577	protoheme	pheme[env]	0.21184805466643
0.5	13	577	hydrogenphosphate	pi[env]	2124.08355568024
0.5	13	577	(r)-pantothenate	pnto_R[env]	0.207752106353712
0.5	13	577	propionate	ppa[env]	4.47437303054055
0.5	13	577	l-proline	pro_L[env]	0.0160368312308594
0.5	13	577	putrescine	ptrc[env]	0.105792944632721
0.5	13	577	pyridoxal	pydx[env]	0.411708763251591
0.5	13	577	pyridoxine	pydxn[env]	0.00674781392709242
0.5	13	577	ubiquinone-8	q8[env]	0.211615595014892
0.5	13	577	riboflavin	ribflv[env]	0.207153009918917
0.5	13	577	selenite	selni[env]	21.0921447013787
0.5	13	577	l-serine	ser_L[env]	0.0146756682308916
0.5	13	577	siroheme	sheme[env]	0.210833069602254
0.5	13	577	sulfate	so4[env]	21.1457031296437
0.5	13	577	succinate	succ[env]	0.000562097816407398
0.5	13	577	sucrose	sucr[env]	0.0069288448284292
0.5	13	577	thiamin	thm[env]	0.211040237319105
0.5	13	577	l-threonine	thr_L[env]	0.0057977042934869
0.5	13	577	l-tryptophan	trp_L[env]	0.00449687222666138
0.5	13	577	tetradecanoate (n-c14:0)	ttdca[env]	0.131081725894215
0.5	13	577	l-tyrosine	tyr_L[env]	0.17333009758748
0.5	13	577	uracil	ura[env]	0.138774935051231
0.5	13	577	l-valine	val_L[env]	0.282233038830848
0.5	13	577	zinc	zn2[env]	21.2758059796596
0.5	14	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.204570532493442
0.5	14	577	3-methyl-2-oxopentanoate	3mop[env]	0.000000000293003556696412
0.5	14	577	4-aminobutanoate	4abut[env]	0.0547216463772366
0.5	14	577	acetate	ac[env]	3.2759171268097
0.5	14	577	l-alanine	ala_L[env]	0.013867985240794
0.5	14	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000157196660400406
0.5	14	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.0000474213924383234
0.5	14	577	l-argininium(1+)	arg_L[env]	0.0221037218255476
0.5	14	577	l-asparagine	asn_L[env]	0.00900732722417301
0.5	14	577	l-aspartate(1-)	asp_L[env]	0.00960394514977508
0.5	14	577	biotin	btn[env]	0.211745785494513
0.5	14	577	butyrate	but[env]	3.44634088142725
0.5	14	577	calcium(2+)	ca2[env]	21.0012040577696
0.5	14	577	cob(i)alamin	cbl1[env]	0.211325301609213
0.5	14	577	cellulose	cellul[env]	0.000507766267240714
0.5	14	577	l-cysteinylglycine	cgly[env]	0.0198566153380095
0.5	14	577	choline	chol[env]	0.0105829005924188
0.5	14	577	citrate	cit[env]	0.00386870724619592
0.5	14	577	chloride	cl[env]	21.2278302478466
0.5	14	577	carbon dioxide	co2[env]	7.31086559551654
0.5	14	577	co2+	cobalt2[env]	21.1760709353415
0.5	14	577	cytosine	csn[env]	0.000000000170853797479985
0.5	14	577	cu2+	cu2[env]	21.1684606317892
0.5	14	577	l-cysteine	cys_L[env]	0.0904367579998471
0.5	14	577	ethanol	etoh[env]	0.0025193141965544
0.5	14	577	fe2+	fe2[env]	21.3645454483611
0.5	14	577	fe3+	fe3[env]	21.1192358129503
0.5	14	577	folate	fol[env]	0.209263854304773
0.5	14	577	formate	for[env]	3.91861202321874
0.5	14	577	d-fructose	fru[env]	0.00963054821060979
