noiseLevel	SimRun	TimePoint	compound	Species	totFlux	cumulFlux
1	32	577	his_L[env]	ErectaleAGORA	-0.0000939637047565675	-0.0077069766971087
1	32	577	ile_L[env]	ErectaleAGORA	0	0
1	32	577	indole[env]	ErectaleAGORA	0	0
1	32	577	isobut[env]	ErectaleAGORA	0	0
1	32	577	k[env]	ErectaleAGORA	-0.00000910386619143505	-0.00074670623910326
1	32	577	leu_L[env]	ErectaleAGORA	-0.000493743562563145	-0.0404972339147327
1	32	577	lys_L[env]	ErectaleAGORA	-0.000371162825568664	-0.0304430658082453
1	32	577	malttr[env]	ErectaleAGORA	-0.00091973679903828	-0.0747885322200842
1	32	577	met_L[env]	ErectaleAGORA	-0.00014834977965517	-0.012167765178966
1	32	577	mg2[env]	ErectaleAGORA	-0.00000910386619143505	-0.00074670623910326
1	32	577	mn2[env]	ErectaleAGORA	-0.00000910386619143505	-0.00074670623910326
1	32	577	mqn7[env]	ErectaleAGORA	-0.0000182077323828701	-0.00149341247820652
1	32	577	nac[env]	ErectaleAGORA	-0.0000182077323828706	-0.0014934124782065
1	32	577	nh4[env]	ErectaleAGORA	0.00316043384389538	0.257867163544421
1	32	577	ocdca[env]	ErectaleAGORA	-0.0000953369040148345	-0.00781960757635478
1	32	577	orn[env]	ErectaleAGORA	0	0
1	32	577	pac[env]	ErectaleAGORA	0	0
1	32	577	phe_L[env]	ErectaleAGORA	-0.000202024029153361	-0.0165701691836724
1	32	577	pheme[env]	ErectaleAGORA	0	0
1	32	577	pi[env]	ErectaleAGORA	-0.00142428660492073	-0.116821103452299
1	32	577	pnto_R[env]	ErectaleAGORA	0	0
1	32	577	ppa[env]	ErectaleAGORA	0	0
1	32	577	pro_L[env]	ErectaleAGORA	-0.000184641179491264	-0.0151444142326282
1	32	577	ptrc[env]	ErectaleAGORA	0	0
1	32	577	pydx[env]	ErectaleAGORA	-0.00000910386619143505	-0.00074670623910326
1	32	577	pydxn[env]	ErectaleAGORA	0	0
1	32	577	q8[env]	ErectaleAGORA	0	0
1	32	577	ribflv[env]	ErectaleAGORA	-0.0000182077323828701	-0.00149341247820652
1	32	577	ser_L[env]	ErectaleAGORA	0	0
1	32	577	sheme[env]	ErectaleAGORA	0	0
1	32	577	so4[env]	ErectaleAGORA	-0.00000910386619143505	-0.00074670623910326
1	32	577	succ[env]	ErectaleAGORA	0.0000546231971486103	0.00448023743461956
1	32	577	sucr[env]	ErectaleAGORA	-0.00155490056790625	-0.125937240438871
1	32	577	thm[env]	ErectaleAGORA	0	0
1	32	577	thr_L[env]	ErectaleAGORA	-0.00127550504603133	-0.103597615882729
1	32	577	trp_L[env]	ErectaleAGORA	0	0
1	32	577	ttdca[env]	ErectaleAGORA	0	0
1	32	577	tyr_L[env]	ErectaleAGORA	-0.000136425213584529	-0.0111897029253793
1	32	577	ura[env]	ErectaleAGORA	-0.0000931324009303782	-0.00763879250584836
1	32	577	val_L[env]	ErectaleAGORA	0	0
1	32	577	zn2[env]	ErectaleAGORA	-0.00000910386619143505	-0.00074670623910326
1	32	577	26dap_M[env]	MformatexigensAGORA	-0.0000664981678431478	-0.00719671309908362
1	32	577	3mop[env]	MformatexigensAGORA	0	0
1	32	577	4abut[env]	MformatexigensAGORA	0	0
1	32	577	ac[env]	MformatexigensAGORA	0.00560211234268011	0.606532211761752
1	32	577	ala_L[env]	MformatexigensAGORA	-0.0000609987867576913	-0.0066015468083685
1	32	577	amylopect900[env]	MformatexigensAGORA	0	0
1	32	577	amylose300[env]	MformatexigensAGORA	0	0
1	32	577	arg_L[env]	MformatexigensAGORA	-0.0000380712050812513	-0.00412022690538492
1	32	577	asn_L[env]	MformatexigensAGORA	-0.000381581821253429	-0.0404127454173578
1	32	577	asp_L[env]	MformatexigensAGORA	-0.000404615479991647	-0.0432586793322082
1	32	577	but[env]	MformatexigensAGORA	0	0
1	32	577	ca2[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	cgly[env]	MformatexigensAGORA	0	0
1	32	577	cit[env]	MformatexigensAGORA	0	0
1	32	577	cl[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	co2[env]	MformatexigensAGORA	0.00480786285207609	0.488220700683002
1	32	577	cobalt2[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	csn[env]	MformatexigensAGORA	0	0
1	32	577	cu2[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	cys_L[env]	MformatexigensAGORA	-0.000017994941046567	-0.0019474886624327
1	32	577	etoh[env]	MformatexigensAGORA	-0.000100266076127131	-0.0136595074274731
1	32	577	fe2[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	fe3[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	fol[env]	MformatexigensAGORA	0	0
1	32	577	for[env]	MformatexigensAGORA	0.000481468409980105	0.0830023427111557
1	32	577	fru[env]	MformatexigensAGORA	-0.00041223933030044	-0.0447725640498695
1	32	577	gal[env]	MformatexigensAGORA	-0.000516655727748273	-0.0554125252275007
1	32	577	glc_D[env]	MformatexigensAGORA	-0.000414311108572865	-0.0449975761207258
1	32	577	gln_L[env]	MformatexigensAGORA	0.000252792594420772	0.0252326485429663
1	32	577	glu_L[env]	MformatexigensAGORA	-0.000358330812355914	-0.0366544410539917
1	32	577	gly[env]	MformatexigensAGORA	0.000634642333913166	0.0673482961123898
1	32	577	glyc[env]	MformatexigensAGORA	0	0
1	32	577	gua[env]	MformatexigensAGORA	0	0
1	32	577	h2[env]	MformatexigensAGORA	0.00887210578961779	0.935397447044436
1	32	577	h2o[env]	MformatexigensAGORA	-0.00380925498534997	-0.415381187043433
1	32	577	h2s[env]	MformatexigensAGORA	0	0
1	32	577	h[env]	MformatexigensAGORA	0	0
1	32	577	his_L[env]	MformatexigensAGORA	-0.0000161319469428684	-0.00174586755760409
1	32	577	ile_L[env]	MformatexigensAGORA	-0.0000532356620335149	-0.00576138861205774
1	32	577	indole[env]	MformatexigensAGORA	0	0
1	32	577	isobut[env]	MformatexigensAGORA	0	0
1	32	577	k[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	leu_L[env]	MformatexigensAGORA	-0.0000684001190014758	-0.00740255030120387
1	32	577	lys_L[env]	MformatexigensAGORA	0	0
1	32	577	malttr[env]	MformatexigensAGORA	-0.000180403261769556	-0.0196345661700091
1	32	577	met_L[env]	MformatexigensAGORA	-0.0000257343527731229	-0.00278508054741626
1	32	577	mg2[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	mn2[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	mqn7[env]	MformatexigensAGORA	0	0
1	32	577	nac[env]	MformatexigensAGORA	-0.00000678327010318985	-0.000734114192760849
1	32	577	nh4[env]	MformatexigensAGORA	0.000399757393669065	0.0430912446007676
1	32	577	ocdca[env]	MformatexigensAGORA	0	0
1	32	577	orn[env]	MformatexigensAGORA	0	0
1	32	577	pac[env]	MformatexigensAGORA	0	0
1	32	577	phe_L[env]	MformatexigensAGORA	0.0000300456791952286	0.00325167053542306
1	32	577	pheme[env]	MformatexigensAGORA	0	0
1	32	577	pi[env]	MformatexigensAGORA	-0.000200535571531892	-0.0217028080815694
1	32	577	pnto_R[env]	MformatexigensAGORA	-0.00000678327010318817	-0.000734114192760839
1	32	577	ppa[env]	MformatexigensAGORA	0	0
1	32	577	pro_L[env]	MformatexigensAGORA	-0.0000316991859721323	-0.0034306200353374
1	32	577	ptrc[env]	MformatexigensAGORA	0	0
1	32	577	pydx[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	pydxn[env]	MformatexigensAGORA	0	0
1	32	577	q8[env]	MformatexigensAGORA	0	0
1	32	577	ribflv[env]	MformatexigensAGORA	-0.00000678327010318971	-0.000734114192760846
1	32	577	ser_L[env]	MformatexigensAGORA	-0.000595597201477124	-0.0630296460238766
1	32	577	sheme[env]	MformatexigensAGORA	0	0
1	32	577	so4[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	succ[env]	MformatexigensAGORA	0.0000175600448141237	0.00190042235197194
1	32	577	sucr[env]	MformatexigensAGORA	-0.000304988486348416	-0.0329809909259313
1	32	577	thm[env]	MformatexigensAGORA	0	0
1	32	577	thr_L[env]	MformatexigensAGORA	-0.000250185999894958	-0.027169208160104
1	32	577	trp_L[env]	MformatexigensAGORA	0	0
1	32	577	ttdca[env]	MformatexigensAGORA	0	0
1	32	577	tyr_L[env]	MformatexigensAGORA	-0.0000218582952161564	-0.00236559719775737
1	32	577	ura[env]	MformatexigensAGORA	0	0
1	32	577	val_L[env]	MformatexigensAGORA	-0.0000605748323762419	-0.00655566467372634
1	32	577	zn2[env]	MformatexigensAGORA	-0.00000339163505159486	-0.000367057096380423
1	32	577	26dap_M[env]	Inflow	0.00252250874295645	0.213553359778951
1	32	577	3mop[env]	Inflow	0	0
1	32	577	4abut[env]	Inflow	0	0
1	32	577	ac[env]	Inflow	0	0
1	32	577	ala_L[env]	Inflow	0.0077703840238812	0.657833840895894
1	32	577	amylopect900[env]	Inflow	0.0000102330743049809	0.000866323022585475
1	32	577	amylose300[env]	Inflow	0.0000295442084915805	0.0025011865679372
1	32	577	arg_L[env]	Inflow	0.00394135214396762	0.333671387568622
1	32	577	asn_L[env]	Inflow	0.00587597857929277	0.497455150988463
1	32	577	asp_L[env]	Inflow	0.0058652362815268	0.496545717557925
1	32	577	but[env]	Inflow	0	0
1	32	577	ca2[env]	Inflow	0.249090001562649	21.0877392871603
1	32	577	cgly[env]	Inflow	0.00252262208715098	0.213562955398241
1	32	577	cit[env]	Inflow	0.00124194652664377	0.105142094817768
1	32	577	cl[env]	Inflow	0.245835072636682	20.8121798822928
1	32	577	co2[env]	Inflow	0	0
1	32	577	cobalt2[env]	Inflow	0.2529859481529	21.4175666806987
1	32	577	csn[env]	Inflow	0	0
1	32	577	cu2[env]	Inflow	0.248030497419506	20.9980426032142
1	32	577	cys_L[env]	Inflow	0.00927722097356585	0.785401324712452
1	32	577	etoh[env]	Inflow	0	0
1	32	577	fe2[env]	Inflow	0.252241670095323	21.3545567584341
1	32	577	fe3[env]	Inflow	0.252411112558625	21.3689016075565
1	32	577	fol[env]	Inflow	0.00248276931122005	0.210189054625713
1	32	577	for[env]	Inflow	0	0
1	32	577	fru[env]	Inflow	0.0097568168530376	0.826003487810327
1	32	577	gal[env]	Inflow	0.00997718399971235	0.844659575599398
1	32	577	glc_D[env]	Inflow	0.00980585138147385	0.830154707631458
1	32	577	gln_L[env]	Inflow	0.00468635261017592	0.396742468309139
1	32	577	glu_L[env]	Inflow	0.00474298353801678	0.401536792587135
1	32	577	gly[env]	Inflow	0.0118892934067197	1.00653706731139
1	32	577	glyc[env]	Inflow	0.00391771393519825	0.331670197715087
1	32	577	gua[env]	Inflow	0	0
1	32	577	h2[env]	Inflow	0	0
1	32	577	h2o[env]	Inflow	25.12838378978	2127.34675315062
1	32	577	h2s[env]	Inflow	0.245919891105199	20.819360538841
1	32	577	h[env]	Inflow	0	0
1	32	577	his_L[env]	Inflow	0.00389992531730795	0.330164229053173
1	32	577	ile_L[env]	Inflow	0.00399291456996735	0.338036616962312
1	32	577	indole[env]	Inflow	0	0
1	32	577	isobut[env]	Inflow	0	0
1	32	577	k[env]	Inflow	0.25209658335344	21.3422738431519
1	32	577	leu_L[env]	Inflow	0.00391123690281325	0.331121857880359
1	32	577	lys_L[env]	Inflow	0.00386152734080013	0.326913490313473
1	32	577	malttr[env]	Inflow	0.00284692663815005	0.241018291936058
1	32	577	met_L[env]	Inflow	0.00470437853265645	0.398268526967837
1	32	577	mg2[env]	Inflow	0.25123222165701	21.2690977461999
1	32	577	mn2[env]	Inflow	0.245833900081589	20.8120806148154
1	32	577	mqn7[env]	Inflow	0.00250342898217765	0.211938084101723
1	32	577	nac[env]	Inflow	0.0025052825742277	0.212095007565736
1	32	577	nh4[env]	Inflow	0.0857918966855918	7.26306611629178
1	32	577	ocdca[env]	Inflow	0.00128782385652962	0.109026029001214
1	32	577	orn[env]	Inflow	0	0
1	32	577	pac[env]	Inflow	0	0
1	32	577	phe_L[env]	Inflow	0.00257593890587967	0.218076710129134
1	32	577	pheme[env]	Inflow	0.0025174083783261	0.213121567419083
1	32	577	pi[env]	Inflow	25.2109683134685	2134.33828590493
1	32	577	pnto_R[env]	Inflow	0.00250380393623893	0.211969827381017
1	32	577	ppa[env]	Inflow	0	0
1	32	577	pro_L[env]	Inflow	0.0047909116099028	0.405594340775052
1	32	577	ptrc[env]	Inflow	0	0
1	32	577	pydx[env]	Inflow	0.00251148319603623	0.212619946725462
1	32	577	pydxn[env]	Inflow	0.00246566263961165	0.208740818933049
1	32	577	q8[env]	Inflow	0.00248727727916878	0.210570695206313
1	32	577	ribflv[env]	Inflow	0.00254535439514463	0.215487452493099
1	32	577	ser_L[env]	Inflow	0.00783569009847222	0.663362595427204
1	32	577	sheme[env]	Inflow	0.00251273021189973	0.212725517985856
1	32	577	so4[env]	Inflow	0.251690627915955	21.3079060147598
1	32	577	succ[env]	Inflow	0	0
1	32	577	sucr[env]	Inflow	0.00491463319398268	0.416068500688752
1	32	577	thm[env]	Inflow	0.0025047078584184	0.212046352633484
1	32	577	thr_L[env]	Inflow	0.00592154016459415	0.501312354514569
1	32	577	trp_L[env]	Inflow	0.00211844838411218	0.179345967068966
1	32	577	ttdca[env]	Inflow	0.00158145458347974	0.133884546716812
1	32	577	tyr_L[env]	Inflow	0.00257163380785672	0.217712244337074
1	32	577	ura[env]	Inflow	0.00248201210881716	0.210124950539803
1	32	577	val_L[env]	Inflow	0.00470478582616205	0.398303008075893
1	32	577	zn2[env]	Inflow	0.249783050206618	21.1464121725657
1	33	577	26dap_M[env]	BcaccaeAGORA	0	0
1	33	577	3mop[env]	BcaccaeAGORA	0	0
1	33	577	4abut[env]	BcaccaeAGORA	0	0
1	33	577	ac[env]	BcaccaeAGORA	0.000107970883047039	0.0147558092130941
1	33	577	ala_L[env]	BcaccaeAGORA	-0.0000816679727044103	-0.0118607400360675
1	33	577	amylopect900[env]	BcaccaeAGORA	0	0
1	33	577	amylose300[env]	BcaccaeAGORA	0	0
1	33	577	arg_L[env]	BcaccaeAGORA	-0.00000507642499461868	-0.00070305556111373
1	33	577	asn_L[env]	BcaccaeAGORA	-0.0000502578995028042	-0.00675123836027539
1	33	577	asp_L[env]	BcaccaeAGORA	0	0
1	33	577	but[env]	BcaccaeAGORA	0	0
1	33	577	ca2[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	cgly[env]	BcaccaeAGORA	0	0
1	33	577	cit[env]	BcaccaeAGORA	0	0
1	33	577	cl[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	co2[env]	BcaccaeAGORA	0.000323244075026336	0.0446896372001786
1	33	577	cobalt2[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	csn[env]	BcaccaeAGORA	0	0
1	33	577	cu2[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	cys_L[env]	BcaccaeAGORA	0	0
1	33	577	etoh[env]	BcaccaeAGORA	0	0
1	33	577	fe2[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	fe3[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	fol[env]	BcaccaeAGORA	0	0
1	33	577	for[env]	BcaccaeAGORA	0.000000825139626453848	0.000114277075636623
1	33	577	fru[env]	BcaccaeAGORA	-0.0000561976011934488	-0.00783178229259641
1	33	577	gal[env]	BcaccaeAGORA	-0.0000683359032365016	-0.00935385649839712
1	33	577	glc_D[env]	BcaccaeAGORA	-0.0000568578006202872	-0.00792378867847215
1	33	577	gln_L[env]	BcaccaeAGORA	0	0
1	33	577	glu_L[env]	BcaccaeAGORA	0	0
1	33	577	gly[env]	BcaccaeAGORA	0	0
1	33	577	glyc[env]	BcaccaeAGORA	0	0
1	33	577	gua[env]	BcaccaeAGORA	0	0
1	33	577	h2[env]	BcaccaeAGORA	0	0
1	33	577	h2o[env]	BcaccaeAGORA	0.000183306755118714	0.0255626767854924
1	33	577	h2s[env]	BcaccaeAGORA	-0.00000184198134640134	-0.000255103784735917
1	33	577	h[env]	BcaccaeAGORA	0.000426635055670342	0.0589029845731395
1	33	577	his_L[env]	BcaccaeAGORA	0	0
1	33	577	ile_L[env]	BcaccaeAGORA	0	0
1	33	577	indole[env]	BcaccaeAGORA	0	0
1	33	577	isobut[env]	BcaccaeAGORA	0	0
1	33	577	k[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	leu_L[env]	BcaccaeAGORA	-0.0000077247878313367	-0.00106983852790144
1	33	577	lys_L[env]	BcaccaeAGORA	-0.00000587380427014626	-0.000813487988377162
1	33	577	malttr[env]	BcaccaeAGORA	0	0
1	33	577	met_L[env]	BcaccaeAGORA	-0.00000276739564314472	-0.000383268323431803
1	33	577	mg2[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	mn2[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	mqn7[env]	BcaccaeAGORA	0	0
1	33	577	nac[env]	BcaccaeAGORA	-0.000000275046542151265	-0.0000380923585455415
1	33	577	nh4[env]	BcaccaeAGORA	0.000250948147647264	0.0346158258091968
1	33	577	ocdca[env]	BcaccaeAGORA	0	0
1	33	577	orn[env]	BcaccaeAGORA	0	0
1	33	577	pac[env]	BcaccaeAGORA	0	0
1	33	577	phe_L[env]	BcaccaeAGORA	0	0
1	33	577	pheme[env]	BcaccaeAGORA	0	0
1	33	577	pi[env]	BcaccaeAGORA	-0.0000204320479649156	-0.00282972071130847
1	33	577	pnto_R[env]	BcaccaeAGORA	0	0
1	33	577	ppa[env]	BcaccaeAGORA	0.000581075105383177	0.0809732895367758
1	33	577	pro_L[env]	BcaccaeAGORA	-0.0000871698780623716	-0.0120884802666101
1	33	577	ptrc[env]	BcaccaeAGORA	0	0
1	33	577	pydx[env]	BcaccaeAGORA	0.0000355442411754814	0.00513751212244601
1	33	577	pydxn[env]	BcaccaeAGORA	-0.000035681764446557	-0.00515655830171878
1	33	577	q8[env]	BcaccaeAGORA	0	0
1	33	577	ribflv[env]	BcaccaeAGORA	0	0
1	33	577	ser_L[env]	BcaccaeAGORA	-0.0000792115975429764	-0.0106548018397845
1	33	577	sheme[env]	BcaccaeAGORA	0	0
1	33	577	so4[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	succ[env]	BcaccaeAGORA	-0.00000279956913552162	-0.000699103562193532
1	33	577	sucr[env]	BcaccaeAGORA	-0.0000405163056306768	-0.00559346380482273
1	33	577	thm[env]	BcaccaeAGORA	0	0
1	33	577	thr_L[env]	BcaccaeAGORA	-0.0000340416405456628	-0.00474330254409755
1	33	577	trp_L[env]	BcaccaeAGORA	0	0
1	33	577	ttdca[env]	BcaccaeAGORA	-0.000000512238700674603	-0.0000709421034505018
1	33	577	tyr_L[env]	BcaccaeAGORA	0	0
1	33	577	ura[env]	BcaccaeAGORA	-0.00000517106095368859	-0.00071616209521518
1	33	577	val_L[env]	BcaccaeAGORA	0	0
1	33	577	zn2[env]	BcaccaeAGORA	-0.000000137523271075641	-0.0000190461792727705
1	33	577	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000506984611227368	-0.000583290059148493
1	33	577	3mop[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	4abut[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	ac[env]	BhydrogenotrophicaAGORA	0.00239901844673623	0.274504943491931
1	33	577	ala_L[env]	BhydrogenotrophicaAGORA	-0.0000426245135401558	-0.00490398613161517
1	33	577	amylopect900[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	amylose300[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	arg_L[env]	BhydrogenotrophicaAGORA	-0.00001580393318692	-0.00181847305498436
1	33	577	asn_L[env]	BhydrogenotrophicaAGORA	-0.000128441986783489	-0.014373130383403
1	33	577	asp_L[env]	BhydrogenotrophicaAGORA	-0.000138237207070993	-0.0156150189693008
1	33	577	but[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	ca2[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	cgly[env]	BhydrogenotrophicaAGORA	-0.000299259307836867	-0.0320739563884377
1	33	577	cit[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	cl[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	co2[env]	BhydrogenotrophicaAGORA	0.000431966940601816	0.048419800082881
1	33	577	cobalt2[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	csn[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	cu2[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	cys_L[env]	BhydrogenotrophicaAGORA	0.000293524848955336	0.0314142020712218
1	33	577	etoh[env]	BhydrogenotrophicaAGORA	-0.0000316541936824151	-0.00461339197727526
1	33	577	fe2[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	fe3[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	fol[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	for[env]	BhydrogenotrophicaAGORA	0.00130807630686192	0.151377717730069
1	33	577	fru[env]	BhydrogenotrophicaAGORA	-0.000143621831018823	-0.0165472837125697
1	33	577	gal[env]	BhydrogenotrophicaAGORA	-0.000174643175842452	-0.0198345057545334
1	33	577	glc_D[env]	BhydrogenotrophicaAGORA	-0.000145309074753546	-0.0167416782595036
1	33	577	gln_L[env]	BhydrogenotrophicaAGORA	-0.000175539345208398	-0.0212402027059204
1	33	577	glu_L[env]	BhydrogenotrophicaAGORA	-0.000121222789292424	-0.0136815476517182
1	33	577	gly[env]	BhydrogenotrophicaAGORA	-0.000327606030111099	-0.0399016685573525
1	33	577	glyc[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	gua[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	h2[env]	BhydrogenotrophicaAGORA	0.000860307960157507	0.101406147305075
1	33	577	h2o[env]	BhydrogenotrophicaAGORA	-0.00189667741619408	-0.217869108053066
1	33	577	h2s[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	h[env]	BhydrogenotrophicaAGORA	0.0019014247200755	0.220743068016777
1	33	577	his_L[env]	BhydrogenotrophicaAGORA	-0.00000507790514789919	-0.00058421725797516
1	33	577	ile_L[env]	BhydrogenotrophicaAGORA	-0.0000154903436461669	-0.00178217706445355
1	33	577	indole[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	isobut[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	k[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	leu_L[env]	BhydrogenotrophicaAGORA	-0.0000240488201869671	-0.00276683698847353
1	33	577	lys_L[env]	BhydrogenotrophicaAGORA	-0.0000182863355978728	-0.00210385829003179
1	33	577	malttr[env]	BhydrogenotrophicaAGORA	-0.0000633824390468978	-0.00729387613163007
1	33	577	met_L[env]	BhydrogenotrophicaAGORA	-0.00000861545995324346	-0.00099121591354676
1	33	577	mg2[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	mn2[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	mqn7[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	nac[env]	BhydrogenotrophicaAGORA	-0.000000856275276378407	-0.0000985151907070856
1	33	577	nh4[env]	BhydrogenotrophicaAGORA	0.0015061821300891	0.173255394845682
1	33	577	ocdca[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	orn[env]	BhydrogenotrophicaAGORA	-0.0000118105990890463	-0.00135860210822608
1	33	577	pac[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	phe_L[env]	BhydrogenotrophicaAGORA	-0.00000989890797647104	-0.00113887768804719
1	33	577	pheme[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	pi[env]	BhydrogenotrophicaAGORA	-0.0000641805588790727	-0.0073840272773031
1	33	577	pnto_R[env]	BhydrogenotrophicaAGORA	-0.000000856275276378526	-0.000098515190707077
1	33	577	ppa[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	pro_L[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	ptrc[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	pydx[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	pydxn[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	q8[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	ribflv[env]	BhydrogenotrophicaAGORA	-0.000000856275276378522	-0.0000985151907070859
1	33	577	ser_L[env]	BhydrogenotrophicaAGORA	-0.000202437727508813	-0.0226656839078269
1	33	577	sheme[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	so4[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	succ[env]	BhydrogenotrophicaAGORA	0.000263621625516042	0.0311091241766508
1	33	577	sucr[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	thm[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	thr_L[env]	BhydrogenotrophicaAGORA	-0.000086998780058652	-0.010022336948727
1	33	577	trp_L[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	ttdca[env]	BhydrogenotrophicaAGORA	0	0
1	33	577	tyr_L[env]	BhydrogenotrophicaAGORA	-0.00000736003763757885	-0.000846778520272126
1	33	577	ura[env]	BhydrogenotrophicaAGORA	-0.0000160985542755311	-0.00185193495876338
1	33	577	val_L[env]	BhydrogenotrophicaAGORA	-0.0000225652997514149	-0.00259615671466672
1	33	577	zn2[env]	BhydrogenotrophicaAGORA	-0.000000428137638189261	-0.000049257595353543
1	33	577	26dap_M[env]	BovatusAGORA	0	0
1	33	577	3mop[env]	BovatusAGORA	0	0
1	33	577	4abut[env]	BovatusAGORA	0	0
1	33	577	ac[env]	BovatusAGORA	0.0123516878379129	1.00678912087231
1	33	577	ala_L[env]	BovatusAGORA	0	0
1	33	577	amylopect900[env]	BovatusAGORA	-0.00000343042813629735	-0.000288841768344589
1	33	577	amylose300[env]	BovatusAGORA	-0.0000102882277290389	-0.000866267932840277
1	33	577	arg_L[env]	BovatusAGORA	-0.000315744604359066	-0.0259356188644032
1	33	577	asn_L[env]	BovatusAGORA	-0.00181682342918936	-0.145092167646483
1	33	577	asp_L[env]	BovatusAGORA	0	0
1	33	577	but[env]	BovatusAGORA	0	0
1	33	577	ca2[env]	BovatusAGORA	-0.0000085537028247188	-0.000702610823046694
1	33	577	cgly[env]	BovatusAGORA	0	0
1	33	577	cit[env]	BovatusAGORA	0	0
1	33	577	cl[env]	BovatusAGORA	-0.0000085537028247188	-0.000702610823046694
1	33	577	co2[env]	BovatusAGORA	0.0169989164332326	1.3973298112941
1	33	577	cobalt2[env]	BovatusAGORA	-0.0000085537028247188	-0.000702610823046694
1	33	577	csn[env]	BovatusAGORA	0	0
1	33	577	cu2[env]	BovatusAGORA	-0.0000085537028247188	-0.000702610823046694
1	33	577	cys_L[env]	BovatusAGORA	0	0
1	33	577	etoh[env]	BovatusAGORA	0	0
1	33	577	fe2[env]	BovatusAGORA	-0.0000085537028247188	-0.000702610823046694
