Rxn	Species	SamplesWithNeg	SamplesWithPos	SamplesWithBoth	FracPosLastTP	FracNegLastTP	ClearPos	ClearNeg	Reversible
DHFOR2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DHFOR2	ErectaleAGORA	0	61	0	1	0	1	0	0
DHFR	BcaccaeAGORA	0	61	0	1	0	1	0	0
DHFR	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DHFR	BovatusAGORA	0	61	0	1	0	1	0	0
DHFR	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHFR	CaerofaciensAGORA	0	61	0	1	0	1	0	0
DHFR	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DHFR	EcoliAGORA	0	61	0	1	0	1	0	0
DHFR	ErectaleAGORA	0	61	0	1	0	1	0	0
DHFR	MformatexigensAGORA	0	61	0	1	0	1	0	0
DHFS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHNAOT4	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHNAOT4	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DHNAOT4	ErectaleAGORA	0	61	0	1	0	1	0	0
DHNAOT7	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DHNAOT7	ErectaleAGORA	0	61	0	1	0	1	0	0
DHNPA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHORDfum	BhydrogenotrophicaAGORA	0	61	0	0	0	1	0	0
DHORDfum	MformatexigensAGORA	0	61	0	1	0	1	0	0
DHORTS	BhydrogenotrophicaAGORA	0	61	0	0	0	1	0	0
DHORTS	MformatexigensAGORA	0	61	0	1	0	1	0	0
DHPPDA	BcaccaeAGORA	0	61	0	1	0	1	0	0
DHPPDA	BovatusAGORA	0	61	0	1	0	1	0	0
DHPPDA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHPPDA	DpigerAGORA	0	61	0	1	0	1	0	0
DHPPDA	EcoliAGORA	0	61	0	1	0	1	0	0
DHPS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHQS	BcaccaeAGORA	0	61	0	1	0	1	0	0
DHQS	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DHQS	BovatusAGORA	0	61	0	1	0	1	0	0
DHQS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHQS	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DHQS	ErectaleAGORA	0	61	0	1	0	1	0	0
DHQS	MformatexigensAGORA	0	61	0	1	0	1	0	0
DHQTi	BcaccaeAGORA	0	61	0	1	0	1	0	0
DHQTi	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DHQTi	BovatusAGORA	0	61	0	1	0	1	0	0
DHQTi	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DHQTi	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DHQTi	ErectaleAGORA	0	61	0	1	0	1	0	0
DHQTi	MformatexigensAGORA	0	61	0	1	0	1	0	0
DMATT	BcaccaeAGORA	0	61	0	1	0	1	0	0
DMATT	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DMATT	BovatusAGORA	0	61	0	1	0	1	0	0
DMATT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DMATT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
DMATT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DMATT	DpigerAGORA	0	61	0	1	0	1	0	0
DMATT	EcoliAGORA	0	61	0	1	0	1	0	0
DMATT	ErectaleAGORA	0	61	0	1	0	1	0	0
DMATT	MformatexigensAGORA	0	61	0	1	0	1	0	0
DMPPS	BcaccaeAGORA	0	61	0	0.967213114754098	0	1	0	0
DMPPS	BhydrogenotrophicaAGORA	0	53	0	0	0	1	0	0
DMPPS	BovatusAGORA	0	61	0	1	0	1	0	0
DMPPS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DMPPS	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DMPPS	DpigerAGORA	0	17	0	0	0	1	0	0
DMPPS	EcoliAGORA	0	61	0	1	0	1	0	0
DMPPS	ErectaleAGORA	0	61	0	1	0	1	0	0
DMPPS	MformatexigensAGORA	0	61	0	0.786885245901639	0	1	0	0
DMPPS2r	BcaccaeAGORA	0	61	0	0.0327868852459016	0	1	0	0
DMPPS2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DMPPS2r	BovatusAGORA	57	17	13	0	0.80327868852459	0	0	1
DMPPS2r	BthetaiotaomicronAGORA	6	20	2	0	0	0	0	1
DMPPS2r	CaerofaciensAGORA	0	61	0	1	0	1	0	0
DMPPS2r	CsymbiosumAGORA	0	61	0	0	0	1	0	0
DMPPS2r	DpigerAGORA	0	61	0	1	0	1	0	0
DMPPS2r	EcoliAGORA	0	2	0	0	0	1	0	0
DMPPS2r	MformatexigensAGORA	0	61	0	0.213114754098361	0	1	0	0
DMQMT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DMQMT	ErectaleAGORA	0	61	0	1	0	1	0	0
DM_4HBA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DM_4HBA	ErectaleAGORA	0	61	0	1	0	1	0	0
DM_5MTR	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DM_5MTR	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DM_5MTR	ErectaleAGORA	0	61	0	1	0	1	0	0
DM_dad_5	ErectaleAGORA	0	61	0	1	0	1	0	0
DM_dhptd(c)	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DM_dhptd(c)	ErectaleAGORA	0	61	0	1	0	1	0	0
DM_hcys_L[c]	CsymbiosumAGORA	0	61	0	0	0	1	0	0
DPCOAK	BcaccaeAGORA	0	61	0	1	0	1	0	0
DPCOAK	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DPCOAK	BovatusAGORA	0	61	0	1	0	1	0	0
DPCOAK	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DPCOAK	CaerofaciensAGORA	0	61	0	1	0	1	0	0
DPCOAK	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DPCOAK	DpigerAGORA	0	61	0	1	0	1	0	0
DPCOAK	EcoliAGORA	0	61	0	1	0	1	0	0
DPCOAK	ErectaleAGORA	0	61	0	1	0	1	0	0
DPCOAK	MformatexigensAGORA	0	61	0	1	0	1	0	0
DPRr	BcaccaeAGORA	0	61	0	1	0	1	0	0
DPRr	BovatusAGORA	0	61	0	1	0	1	0	0
DPRr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DPRr	ErectaleAGORA	0	61	0	1	0	1	0	0
DRPAr	CsymbiosumAGORA	0	61	0	0	0	1	0	0
DRPAr	EcoliAGORA	0	61	0	1	0	1	0	0
DTMPK	BcaccaeAGORA	0	61	0	1	0	1	0	0
DTMPK	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DTMPK	BovatusAGORA	0	61	0	1	0	1	0	0
DTMPK	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DTMPK	CaerofaciensAGORA	0	61	0	1	0	1	0	0
DTMPK	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DTMPK	DpigerAGORA	0	61	0	1	0	1	0	0
DTMPK	EcoliAGORA	0	61	0	1	0	1	0	0
DTMPK	ErectaleAGORA	0	61	0	1	0	1	0	0
DTMPK	MformatexigensAGORA	0	61	0	1	0	1	0	0
DURIK1	EcoliAGORA	0	61	0	1	0	1	0	0
DURIPP	EcoliAGORA	0	61	0	1	0	1	0	0
DXPRIr	BcaccaeAGORA	0	61	0	1	0	1	0	0
DXPRIr	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DXPRIr	BovatusAGORA	0	61	0	1	0	1	0	0
DXPRIr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DXPRIr	CaerofaciensAGORA	0	61	0	1	0	1	0	0
DXPRIr	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DXPRIr	DpigerAGORA	0	61	0	1	0	1	0	0
DXPRIr	EcoliAGORA	0	61	0	1	0	1	0	0
DXPRIr	ErectaleAGORA	0	61	0	1	0	1	0	0
DXPRIr	MformatexigensAGORA	0	61	0	1	0	1	0	0
DXPS	BcaccaeAGORA	0	61	0	1	0	1	0	0
DXPS	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
DXPS	BovatusAGORA	0	61	0	1	0	1	0	0
DXPS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
DXPS	CaerofaciensAGORA	0	61	0	1	0	1	0	0
DXPS	CsymbiosumAGORA	0	61	0	1	0	1	0	0
DXPS	DpigerAGORA	0	61	0	1	0	1	0	0
DXPS	EcoliAGORA	0	61	0	1	0	1	0	0
DXPS	ErectaleAGORA	0	61	0	1	0	1	0	0
DXPS	MformatexigensAGORA	0	61	0	1	0	1	0	0
EAR100x	BcaccaeAGORA	0	61	0	1	0	1	0	0
EAR100x	BovatusAGORA	0	61	0	1	0	1	0	0
EAR100x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR10M12x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR10M12x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR10M12x	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR11M12	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR11M12x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR11M12x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR120x	BcaccaeAGORA	0	61	0	1	0	1	0	0
EAR120x	BovatusAGORA	0	61	0	1	0	1	0	0
EAR120x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR12M14	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR12M14x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR12M14x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR13M14x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR13M14x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR13M14x	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR14M16x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR14M16x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR14M16x	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR15M16	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR15M16x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR15M16x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR40x	BcaccaeAGORA	0	61	0	1	0	1	0	0
EAR40x	BovatusAGORA	0	61	0	1	0	1	0	0
EAR40x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR4M6x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR4M6x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR4M6x	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR5M6	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR5M6x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR5M6x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR60x	BcaccaeAGORA	0	61	0	1	0	1	0	0
EAR60x	BovatusAGORA	0	61	0	1	0	1	0	0
EAR60x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR6M8	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR6M8x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR6M8x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR7M8x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR7M8x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR7M8x	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR80x	BcaccaeAGORA	0	61	0	1	0	1	0	0
EAR80x	BovatusAGORA	0	61	0	1	0	1	0	0
EAR80x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR8M10	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR8M10x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR8M10x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
EAR9M10	ErectaleAGORA	0	61	0	1	0	1	0	0
EAR9M10x	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EAR9M10x	CsymbiosumAGORA	0	61	0	1	0	1	0	0
ECOAH1	CsymbiosumAGORA	61	50	50	0.147540983606557	0.852459016393443	0	0	1
ECOAH1	EcoliAGORA	0	61	0	1	0	1	0	0
ECOAH1R	ErectaleAGORA	0	61	0	1	0	1	0	0
EDTXS1	BcaccaeAGORA	0	61	0	1	0	1	0	0
EDTXS1	BovatusAGORA	0	61	0	1	0	1	0	0
EDTXS1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
EDTXS2	BcaccaeAGORA	0	61	0	1	0	1	0	0
EDTXS2	BovatusAGORA	0	61	0	1	0	1	0	0
EDTXS2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
ENO	BcaccaeAGORA	0	61	0	1	0	1	0	0
ENO	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
ENO	BovatusAGORA	0	61	0	1	0	1	0	0
ENO	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
ENO	CaerofaciensAGORA	0	61	0	1	0	1	0	0
ENO	CsymbiosumAGORA	0	61	0	1	0	1	0	0
ENO	DpigerAGORA	0	61	0	1	0	1	0	0
ENO	EcoliAGORA	0	61	0	1	0	1	0	0
ENO	ErectaleAGORA	0	61	0	1	0	1	0	0
ENO	MformatexigensAGORA	0	61	0	1	0	1	0	0
ETOHt_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
ETOHt_1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
ETOHt_1	DpigerAGORA	6	61	6	1	0	0	0	1
ETOHt_1	EcoliAGORA	0	61	0	1	0	1	0	0
ETOHt_1	ErectaleAGORA	0	61	0	1	0	1	0	0
ETOHt_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
ETOHt_2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FACOAL140	BcaccaeAGORA	0	61	0	1	0	1	0	0
FACOAL140	BovatusAGORA	0	61	0	1	0	1	0	0
FACOAL140	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FACOAL180	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FACOAL180	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FACOAL180	ErectaleAGORA	0	61	0	1	0	1	0	0
FBA2_1	CsymbiosumAGORA	0	61	0	0.114754098360656	0	1	0	0
FBA2_2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FBA_1	BcaccaeAGORA	0	61	0	1	0	1	0	0
FBA_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FBA_1	BovatusAGORA	0	61	0	1	0	1	0	0
FBA_1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FBA_1	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FBA_1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FBA_1	EcoliAGORA	0	61	0	1	0	1	0	0
FBA_1	ErectaleAGORA	0	61	0	1	0	1	0	0
FBA_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
FBA_2	DpigerAGORA	0	61	0	1	0	1	0	0
FBP	DpigerAGORA	0	61	0	1	0	1	0	0
FCLTc	ErectaleAGORA	0	61	0	1	0	1	0	0
FDH2	DpigerAGORA	0	61	0	0	0	1	0	0
FDHfdx	MformatexigensAGORA	0	61	0	1	0	1	0	0
FDNADOX_H	CsymbiosumAGORA	61	61	61	0.934426229508197	0.0655737704918033	0	0	1
FDNADOX_H	DpigerAGORA	0	61	0	1	0	1	0	0
FDNADOX_H	ErectaleAGORA	0	61	0	1	0	1	0	0
FE2abc	BcaccaeAGORA	0	61	0	1	0	1	0	0
FE2abc	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FE2abc	BovatusAGORA	0	61	0	1	0	1	0	0
FE2abc	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FE2abc	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FE2abc	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FE2abc	DpigerAGORA	0	61	0	1	0	1	0	0
FE2abc	EcoliAGORA	0	61	0	1	0	1	0	0
FE2abc	ErectaleAGORA	0	61	0	1	0	1	0	0
FE2abc	MformatexigensAGORA	0	61	0	1	0	1	0	0
FE3abc	BcaccaeAGORA	0	61	0	1	0	1	0	0
FE3abc	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FE3abc	BovatusAGORA	0	61	0	1	0	1	0	0
FE3abc	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FE3abc	DpigerAGORA	0	61	0	1	0	1	0	0
FE3abc	ErectaleAGORA	0	61	0	1	0	1	0	0
FE3abc	MformatexigensAGORA	0	61	0	1	0	1	0	0
FE3t4	EcoliAGORA	0	61	0	1	0	1	0	0
FEDCabc	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FEDCabc	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FFSD	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FFSD	ErectaleAGORA	0	61	0	1	0	1	0	0
FHL	EcoliAGORA	0	61	0	1	0	1	0	0
FMNAT	BcaccaeAGORA	0	61	0	1	0	1	0	0
FMNAT	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FMNAT	BovatusAGORA	0	61	0	1	0	1	0	0
FMNAT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FMNAT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FMNAT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FMNAT	DpigerAGORA	0	61	0	1	0	1	0	0
FMNAT	EcoliAGORA	0	61	0	1	0	1	0	0
FMNAT	ErectaleAGORA	0	61	0	1	0	1	0	0
FMNAT	MformatexigensAGORA	0	61	0	1	0	1	0	0
FOLt	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FOLt	ErectaleAGORA	0	61	0	1	0	1	0	0
FORTHFC	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FORt2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FORt2r	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FORt2r	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FORt2r	DpigerAGORA	0	61	0	1	0	1	0	0
FORt2r	EcoliAGORA	0	61	0	1	0	1	0	0
FORt2r	MformatexigensAGORA	0	61	0	1	0	1	0	0
FORt_1	ErectaleAGORA	0	61	0	1	0	1	0	0
FORt_2	BcaccaeAGORA	0	61	0	1	0	1	0	0
FORt_2	BovatusAGORA	0	61	0	1	0	1	0	0
FORt_2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FRD3	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FRD3	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FRD3	ErectaleAGORA	0	61	0	1	0	1	0	0
FRD7	BcaccaeAGORA	0	61	0	1	0	1	0	0
FRD7	BovatusAGORA	0	61	0	1	0	1	0	0
FRD7	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FRD7	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FRD7	DpigerAGORA	0	61	0	0	0	1	0	0
FRD7	EcoliAGORA	0	61	0	1	0	1	0	0
FRD7	ErectaleAGORA	0	61	0	1	0	1	0	0
FRTT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FRTT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FRTT	ErectaleAGORA	0	61	0	1	0	1	0	0
FRUK	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FRUK	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FRUK	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FRUK	CsymbiosumAGORA	0	61	0	0.885245901639344	0	1	0	0
FRUK	EcoliAGORA	0	61	0	1	0	1	0	0
FRUK	ErectaleAGORA	0	61	0	1	0	1	0	0
FRUpts	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FRUpts	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FRUpts	CsymbiosumAGORA	0	61	0	1	0	1	0	0
FRUpts	EcoliAGORA	0	61	0	1	0	1	0	0
FRUpts	ErectaleAGORA	0	61	0	1	0	1	0	0
FRUt2r	BcaccaeAGORA	0	61	0	1	0	1	0	0
FRUt2r	BovatusAGORA	0	61	0	1	0	1	0	0
FRUt2r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FRUt2r	MformatexigensAGORA	0	61	0	1	0	1	0	0
FT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FT	ErectaleAGORA	0	61	0	1	0	1	0	0
FTHFL	CaerofaciensAGORA	0	61	0	1	0	1	0	0
FTHFL	ErectaleAGORA	0	61	0	1	0	1	0	0
FUM_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
FUM_1	CsymbiosumAGORA	0	61	0	0	0	1	0	0
FUM_1	DpigerAGORA	0	61	0	1	0	1	0	0
FUM_1	ErectaleAGORA	0	61	0	1	0	1	0	0
FUM_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
FUM_2	BcaccaeAGORA	0	61	0	1	0	1	0	0
FUM_2	BovatusAGORA	0	61	0	1	0	1	0	0
FUM_2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
FUM_2	EcoliAGORA	0	61	0	1	0	1	0	0
FXXRDO	EcoliAGORA	8	61	8	1	0	0	0	1
G1PACT	BcaccaeAGORA	0	61	0	1	0	1	0	0
G1PACT	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
G1PACT	BovatusAGORA	0	61	0	1	0	1	0	0
G1PACT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
G1PACT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
G1PACT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
G1PACT	DpigerAGORA	0	61	0	1	0	1	0	0
G1PACT	EcoliAGORA	0	61	0	1	0	1	0	0
G1PACT	ErectaleAGORA	0	61	0	1	0	1	0	0
G1PACT	MformatexigensAGORA	0	61	0	1	0	1	0	0
G1PP	EcoliAGORA	0	61	0	1	0	1	0	0
G1PTT	BcaccaeAGORA	0	61	0	1	0	1	0	0
G1PTT	BovatusAGORA	0	61	0	1	0	1	0	0
G1PTT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
G1SAT	ErectaleAGORA	0	61	0	1	0	1	0	0
G3PATAI17	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
G3PATAI17	CsymbiosumAGORA	0	61	0	1	0	1	0	0
G3PATAI17	ErectaleAGORA	0	61	0	1	0	1	0	0
G3PATI17	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
G3PATI17	CsymbiosumAGORA	0	61	0	1	0	1	0	0
G3PATI17	ErectaleAGORA	0	61	0	1	0	1	0	0
G3PCT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
G3PCT	ErectaleAGORA	0	61	0	1	0	1	0	0
G3PD1	EcoliAGORA	0	3	0	0	0	1	0	0
G3PD1_1	CaerofaciensAGORA	0	61	0	1	0	1	0	0
G3PD1_1	DpigerAGORA	0	61	0	1	0	1	0	0
G3PD1_2	BthetaiotaomicronAGORA	0	61	0	0.508196721311475	0	1	0	0
G3PD1_2	CsymbiosumAGORA	0	9	0	0	0	1	0	0
G3PD1_2	ErectaleAGORA	0	61	0	1	0	1	0	0
G3PD2	CaerofaciensAGORA	1	0	0	0	0	0	1	0
G3PD2_1	DpigerAGORA	0	18	0	0	0	1	0	0
G3PD2_1	EcoliAGORA	0	61	0	1	0	1	0	0
G3PD2_1	ErectaleAGORA	0	61	0	0.868852459016393	0	1	0	0
G3PD2_2	BthetaiotaomicronAGORA	1	59	1	0.525423728813559	0	0	0	1
G3PD2_2	CsymbiosumAGORA	0	61	0	0	0	1	0	0
G3PD8i	DpigerAGORA	0	61	0	0.950819672131147	0	1	0	0
G5SADs	CaerofaciensAGORA	0	61	0	1	0	1	0	0
G5SDr	CaerofaciensAGORA	0	61	0	1	0	1	0	0
G6PDA	BhydrogenotrophicaAGORA	0	60	0	0.0666666666666667	0	1	0	0
G6PI3	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GALK	BcaccaeAGORA	0	61	0	1	0	1	0	0
GALK	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GALK	BovatusAGORA	0	61	0	1	0	1	0	0
GALK	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GALK	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GALK	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GALK	EcoliAGORA	0	61	0	1	0	1	0	0
GALK	ErectaleAGORA	0	61	0	1	0	1	0	0
GALK	MformatexigensAGORA	0	61	0	1	0	1	0	0
GALT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GALT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GALT	ErectaleAGORA	0	61	0	1	0	1	0	0
GALT	MformatexigensAGORA	0	61	0	1	0	1	0	0
GALT1	BcaccaeAGORA	0	61	0	1	0	1	0	0
GALT1	BovatusAGORA	0	61	0	1	0	1	0	0
GALT1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GALU	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GALUi	BcaccaeAGORA	0	61	0	1	0	1	0	0
GALUi	BovatusAGORA	0	61	0	1	0	1	0	0
GALabc	BcaccaeAGORA	0	61	0	1	0	1	0	0
GALabc	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GALabc	BovatusAGORA	0	61	0	1	0	1	0	0
GALabc	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GALabc	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GALabc	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GALabc	ErectaleAGORA	0	61	0	1	0	1	0	0
GALabc	MformatexigensAGORA	0	61	0	1	0	1	0	0
GALt2_2	EcoliAGORA	0	61	0	1	0	1	0	0
GAPD	BcaccaeAGORA	0	61	0	1	0	1	0	0
GAPD	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GAPD	BovatusAGORA	0	61	0	1	0	1	0	0
GAPD	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GAPD	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GAPD	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GAPD	DpigerAGORA	0	61	0	1	0	1	0	0
GAPD	EcoliAGORA	0	61	0	1	0	1	0	0
GAPD	ErectaleAGORA	0	61	0	1	0	1	0	0
GAPD	MformatexigensAGORA	0	61	0	1	0	1	0	0
GARFTi	BcaccaeAGORA	0	61	0	1	0	1	0	0
GARFTi	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GARFTi	BovatusAGORA	0	61	0	1	0	1	0	0
GARFTi	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GARFTi	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GARFTi	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GARFTi	DpigerAGORA	0	61	0	1	0	1	0	0
GARFTi	EcoliAGORA	0	61	0	1	0	1	0	0
GARFTi	ErectaleAGORA	0	61	0	1	0	1	0	0
GARFTi	MformatexigensAGORA	0	61	0	1	0	1	0	0
GCALDD	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GCCa	BcaccaeAGORA	0	61	0	1	0	1	0	0
