SimRun	TimePoint	niceLab	compound	Species	totFlux	adjFlux	cumulFlux
60	577	l-aspartate	asp_L[env]	DpigerAGORA	-0.00000359766192426693	-0.00000359766192426693	-0.0010573804163664
60	577	l-aspartate	asp_L[env]	EcoliAGORA	-0.000888507303812093	-0.000888507303812093	-0.0755974081421424
60	577	l-aspartate	asp_L[env]	ErectaleAGORA	-0.00224332008926267	-0.00224332008926267	-0.183618517490935
60	577	l-aspartate	asp_L[env]	MformatexigensAGORA	-0.000161122386834652	-0.000161122386834652	-0.0175683087641494
61	577	l-aspartate	asp_L[env]	BcaccaeAGORA	0	0	0
61	577	l-aspartate	asp_L[env]	BhydrogenotrophicaAGORA	-0.000130729504647102	-0.000130729504647102	-0.0152056017339008
61	577	l-aspartate	asp_L[env]	BovatusAGORA	0	0	0
61	577	l-aspartate	asp_L[env]	BthetaiotaomicronAGORA	0	0	0
61	577	l-aspartate	asp_L[env]	CaerofaciensAGORA	-0.000192117706762108	-0.000192117706762108	-0.019266355136169
61	577	l-aspartate	asp_L[env]	CsymbiosumAGORA	-0.00212359524203028	-0.00212359524203028	-0.173625003738976
61	577	l-aspartate	asp_L[env]	DpigerAGORA	-0.00000317142564834911	-0.00000317142564834911	-0.000951518146327115
61	577	l-aspartate	asp_L[env]	EcoliAGORA	-0.000894750130007835	-0.000894750130007835	-0.0762789352410649
61	577	l-aspartate	asp_L[env]	ErectaleAGORA	-0.00226701480224742	-0.00226701480224742	-0.186070914854076
61	577	l-aspartate	asp_L[env]	MformatexigensAGORA	-0.000141779468920369	-0.000141779468920369	-0.0155496450281094
1	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
2	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
3	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
4	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
5	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
6	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
7	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
8	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
9	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
10	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
11	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
12	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
13	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
14	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
15	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
16	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
17	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
18	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
19	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
20	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
21	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
22	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
23	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
24	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
25	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
26	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
27	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
28	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
29	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
30	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
31	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
32	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
33	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
34	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
35	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
36	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
37	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
38	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
39	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
40	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
41	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
42	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
43	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
44	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
45	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
46	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
47	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
48	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
49	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
50	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
51	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
52	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
53	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
54	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
55	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
56	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
57	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
58	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
59	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
60	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
61	577	l-aspartate	asp_L[env]	Inflow	0.005868	0.005868	0.496779691520189
1	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
1	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
1	577	butyrate	but[env]	BovatusAGORA	0	0	0
1	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
1	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
1	577	butyrate	but[env]	CsymbiosumAGORA	0.0134687747246647	0.0134687747246647	1.18458864953026
1	577	butyrate	but[env]	DpigerAGORA	0	0	0
1	577	butyrate	but[env]	EcoliAGORA	-0.00999822174831748	-0.00999822174831748	-0.836489231816693
1	577	butyrate	but[env]	ErectaleAGORA	0.0378075962402643	0.0378075962402643	3.1160635536669
1	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
2	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
2	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
2	577	butyrate	but[env]	BovatusAGORA	0	0	0
2	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
2	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
2	577	butyrate	but[env]	CsymbiosumAGORA	0.0105321947068201	0.0105321947068201	0.922759604154566
2	577	butyrate	but[env]	DpigerAGORA	0	0	0
2	577	butyrate	but[env]	EcoliAGORA	-0.0106390840315867	-0.0106390840315867	-0.884983910564216
2	577	butyrate	but[env]	ErectaleAGORA	0.050978931645422	0.050978931645422	4.26447193754226
2	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
3	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
3	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
3	577	butyrate	but[env]	BovatusAGORA	0	0	0
3	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
3	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
3	577	butyrate	but[env]	CsymbiosumAGORA	0.00901677204818177	0.00901677204818177	0.784892605179656
3	577	butyrate	but[env]	DpigerAGORA	0	0	0
3	577	butyrate	but[env]	EcoliAGORA	-0.0111273633804031	-0.0111273633804031	-0.922911713726241
3	577	butyrate	but[env]	ErectaleAGORA	0.0583624986442591	0.0583624986442591	4.91769246734657
3	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
4	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
4	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
4	577	butyrate	but[env]	BovatusAGORA	0	0	0
4	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
4	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
4	577	butyrate	but[env]	CsymbiosumAGORA	0.00772539906891067	0.00772539906891067	0.668160504127651
4	577	butyrate	but[env]	DpigerAGORA	0	0	0
4	577	butyrate	but[env]	EcoliAGORA	-0.0117311860271272	-0.0117311860271272	-0.97095050106569
4	577	butyrate	but[env]	ErectaleAGORA	0.0651214480830752	0.0651214480830752	5.51973157967012
4	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
5	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
5	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
5	577	butyrate	but[env]	BovatusAGORA	0	0	0
5	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
5	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
5	577	butyrate	but[env]	CsymbiosumAGORA	0.00694545752704565	0.00694545752704565	0.597875394764595
5	577	butyrate	but[env]	DpigerAGORA	0	0	0
5	577	butyrate	but[env]	EcoliAGORA	-0.012168272716591	-0.012168272716591	-1.00751760145241
5	577	butyrate	but[env]	ErectaleAGORA	0.0694209393953567	0.0694209393953567	5.9040817510192
5	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
6	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
6	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
6	577	butyrate	but[env]	BovatusAGORA	0	0	0
6	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
6	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
6	577	butyrate	but[env]	CsymbiosumAGORA	0.00603249971407507	0.00603249971407507	0.51516368909904
6	577	butyrate	but[env]	DpigerAGORA	0	0	0
6	577	butyrate	but[env]	EcoliAGORA	-0.0127543551363385	-0.0127543551363385	-1.0558773272139
6	577	butyrate	but[env]	ErectaleAGORA	0.0744719779923957	0.0744719779923957	6.35215513319714
6	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
7	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
7	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
7	577	butyrate	but[env]	BovatusAGORA	0	0	0
7	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
7	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
7	577	butyrate	but[env]	CsymbiosumAGORA	0.00535041527712743	0.00535041527712743	0.45446986142671
7	577	butyrate	but[env]	DpigerAGORA	0	0	0
7	577	butyrate	but[env]	EcoliAGORA	-0.0132777596902864	-0.0132777596902864	-1.10033833320027
7	577	butyrate	but[env]	ErectaleAGORA	0.0783358230259582	0.0783358230259582	6.68918084391604
7	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
8	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
8	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
8	577	butyrate	but[env]	BovatusAGORA	0	0	0
8	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
8	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
8	577	butyrate	but[env]	CsymbiosumAGORA	0.0134056540524279	0.0134056540524279	1.18337834083603
8	577	butyrate	but[env]	DpigerAGORA	0	0	0
8	577	butyrate	but[env]	EcoliAGORA	-0.00970133648738007	-0.00970133648738007	-0.804222962221937
8	577	butyrate	but[env]	ErectaleAGORA	0.0387151867763678	0.0387151867763678	3.19087827762631
8	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
9	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
9	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
9	577	butyrate	but[env]	BovatusAGORA	0	0	0
9	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
9	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
9	577	butyrate	but[env]	CsymbiosumAGORA	0.0133320511106758	0.0133320511106758	1.18005630377314
9	577	butyrate	but[env]	DpigerAGORA	0	0	0
9	577	butyrate	but[env]	EcoliAGORA	-0.00953106344400711	-0.00953106344400711	-0.784948110240369
9	577	butyrate	but[env]	ErectaleAGORA	0.0394658919431257	0.0394658919431257	3.25355629681693
9	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
10	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
10	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
10	577	butyrate	but[env]	BovatusAGORA	0	0	0
10	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
10	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
10	577	butyrate	but[env]	CsymbiosumAGORA	0.0132205356145987	0.0132205356145987	1.17475459278867
10	577	butyrate	but[env]	DpigerAGORA	0	0	0
10	577	butyrate	but[env]	EcoliAGORA	-0.00937268343614794	-0.00937268343614794	-0.766260195386613
10	577	butyrate	but[env]	ErectaleAGORA	0.0404114639866746	0.0404114639866746	3.33324503052615
10	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
11	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
11	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
11	577	butyrate	but[env]	BovatusAGORA	0	0	0
11	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
11	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
11	577	butyrate	but[env]	CsymbiosumAGORA	0.0131151844876986	0.0131151844876986	1.16918641746605
11	577	butyrate	but[env]	DpigerAGORA	0	0	0
11	577	butyrate	but[env]	EcoliAGORA	-0.00927366170795818	-0.00927366170795818	-0.754041179805324
11	577	butyrate	but[env]	ErectaleAGORA	0.0412125481409169	0.0412125481409169	3.4012742560505
11	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
12	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
12	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
12	577	butyrate	but[env]	BovatusAGORA	0	0	0
12	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
12	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
12	577	butyrate	but[env]	CsymbiosumAGORA	0.0129455049089834	0.0129455049089834	1.15722667375147
12	577	butyrate	but[env]	DpigerAGORA	0	0	0
12	577	butyrate	but[env]	EcoliAGORA	-0.009138809606555	-0.009138809606555	-0.73852298906552
12	577	butyrate	but[env]	ErectaleAGORA	0.0425258281470634	0.0425258281470634	3.5135956723212
12	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
13	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
13	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
13	577	butyrate	but[env]	BovatusAGORA	0	0	0
13	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
13	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
13	577	butyrate	but[env]	CsymbiosumAGORA	0.0127096411007094	0.0127096411007094	1.14190046772906
13	577	butyrate	but[env]	DpigerAGORA	0	0	0
13	577	butyrate	but[env]	EcoliAGORA	-0.00906424487914085	-0.00906424487914085	-0.727784501710116
13	577	butyrate	but[env]	ErectaleAGORA	0.0438974111625516	0.0438974111625516	3.63177106857415
13	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
14	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
14	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
14	577	butyrate	but[env]	BovatusAGORA	0	0	0
14	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
14	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
14	577	butyrate	but[env]	CsymbiosumAGORA	0.0134841947691932	0.0134841947691932	1.18409433107868
14	577	butyrate	but[env]	DpigerAGORA	0	0	0
14	577	butyrate	but[env]	EcoliAGORA	-0.00996016290376218	-0.00996016290376218	-0.829766063847458
14	577	butyrate	but[env]	ErectaleAGORA	0.0377086828919659	0.0377086828919659	3.11085989947669
14	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
15	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
15	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
15	577	butyrate	but[env]	BovatusAGORA	0	0	0
15	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
15	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
15	577	butyrate	but[env]	CsymbiosumAGORA	0.0134767521301609	0.0134767521301609	1.18194353226859
15	577	butyrate	but[env]	DpigerAGORA	0	0	0
15	577	butyrate	but[env]	EcoliAGORA	-0.00993509232412015	-0.00993509232412015	-0.824907803897326
15	577	butyrate	but[env]	ErectaleAGORA	0.0377005994704183	0.0377005994704183	3.11284349602121
15	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
16	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
16	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
16	577	butyrate	but[env]	BovatusAGORA	0	0	0
16	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
16	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
16	577	butyrate	but[env]	CsymbiosumAGORA	0.0134554940924045	0.0134554940924045	1.17826270033375
16	577	butyrate	but[env]	DpigerAGORA	0	0	0
16	577	butyrate	but[env]	EcoliAGORA	-0.00990928535262289	-0.00990928535262289	-0.819487761023935
16	577	butyrate	but[env]	ErectaleAGORA	0.0377335417636092	0.0377335417636092	3.11897617939167
16	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
17	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
17	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
17	577	butyrate	but[env]	BovatusAGORA	0	0	0
17	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
17	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
17	577	butyrate	but[env]	CsymbiosumAGORA	0.0134327116425084	0.0134327116425084	1.17474894671678
17	577	butyrate	but[env]	DpigerAGORA	0	0	0
17	577	butyrate	but[env]	EcoliAGORA	-0.00989107992839342	-0.00989107992839342	-0.815409865305801
17	577	butyrate	but[env]	ErectaleAGORA	0.037775770678231	0.037775770678231	3.12532281460697
17	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
18	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
18	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
18	577	butyrate	but[env]	BovatusAGORA	0	0	0
18	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
18	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
18	577	butyrate	but[env]	CsymbiosumAGORA	0.0133916360984723	0.0133916360984723	1.16872844395453
18	577	butyrate	but[env]	DpigerAGORA	0	0	0
18	577	butyrate	but[env]	EcoliAGORA	-0.00986606583231768	-0.00986606583231768	-0.809509853524949
18	577	butyrate	but[env]	ErectaleAGORA	0.0378531729739983	0.0378531729739983	3.13626031435281
18	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
19	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
19	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
19	577	butyrate	but[env]	BovatusAGORA	0	0	0
19	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
19	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
19	577	butyrate	but[env]	CsymbiosumAGORA	0.0133451047898971	0.0133451047898971	1.16236393516309
19	577	butyrate	but[env]	DpigerAGORA	0	0	0
19	577	butyrate	but[env]	EcoliAGORA	-0.00984832148168697	-0.00984832148168697	-0.804598515257919
19	577	butyrate	but[env]	ErectaleAGORA	0.0379562191821933	0.0379562191821933	3.14937308327262
19	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
20	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
20	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
20	577	butyrate	but[env]	BovatusAGORA	0	0	0
20	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
20	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
20	577	butyrate	but[env]	CsymbiosumAGORA	0.0136262849381775	0.0136262849381775	1.2058002420814
20	577	butyrate	but[env]	DpigerAGORA	0	0	0
20	577	butyrate	but[env]	EcoliAGORA	-0.00944185612169923	-0.00944185612169923	-0.780374116788413
20	577	butyrate	but[env]	ErectaleAGORA	0.0376619147675351	0.0376619147675351	3.09791078023882
20	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
21	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
21	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
21	577	butyrate	but[env]	BovatusAGORA	0	0	0
21	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
21	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
21	577	butyrate	but[env]	CsymbiosumAGORA	0.0137551011789886	0.0137551011789886	1.22346097670372
21	577	butyrate	but[env]	DpigerAGORA	0	0	0
21	577	butyrate	but[env]	EcoliAGORA	-0.0090820786473653	-0.0090820786473653	-0.744309897383767
21	577	butyrate	but[env]	ErectaleAGORA	0.0375872153134233	0.0375872153134233	3.08754779524973
21	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
22	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
22	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
22	577	butyrate	but[env]	BovatusAGORA	0	0	0
22	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
22	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
22	577	butyrate	but[env]	CsymbiosumAGORA	0.01391207730285	0.01391207730285	1.24485895271371
22	577	butyrate	but[env]	DpigerAGORA	0	0	0
22	577	butyrate	but[env]	EcoliAGORA	-0.00872760020017212	-0.00872760020017212	-0.708830002365341
22	577	butyrate	but[env]	ErectaleAGORA	0.0375295802760181	0.0375295802760181	3.07855029956338
22	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
23	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
23	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
23	577	butyrate	but[env]	BovatusAGORA	0	0	0
23	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
23	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
23	577	butyrate	but[env]	CsymbiosumAGORA	0.0140360639717216	0.0140360639717216	1.26147670970248
23	577	butyrate	but[env]	DpigerAGORA	0	0	0
23	577	butyrate	but[env]	EcoliAGORA	-0.00849025716287669	-0.00849025716287669	-0.685089947235085
23	577	butyrate	but[env]	ErectaleAGORA	0.0375018287033994	0.0375018287033994	3.07342278960875
23	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
24	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
24	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
24	577	butyrate	but[env]	BovatusAGORA	0	0	0
24	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
24	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
24	577	butyrate	but[env]	CsymbiosumAGORA	0.0142169609346152	0.0142169609346152	1.28534187973838
24	577	butyrate	but[env]	DpigerAGORA	0	0	0
24	577	butyrate	but[env]	EcoliAGORA	-0.00819237156083732	-0.00819237156083732	-0.655179472298823
24	577	butyrate	but[env]	ErectaleAGORA	0.0375047408803248	0.0375047408803248	3.07028160041517
24	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
25	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
25	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
25	577	butyrate	but[env]	BovatusAGORA	0	0	0
25	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
25	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
25	577	butyrate	but[env]	CsymbiosumAGORA	0.0143736806884022	0.0143736806884022	1.3058490454229
25	577	butyrate	but[env]	DpigerAGORA	0	0	0
25	577	butyrate	but[env]	EcoliAGORA	-0.00796716998350532	-0.00796716998350532	-0.632426257755256
25	577	butyrate	but[env]	ErectaleAGORA	0.0375612930560605	0.0375612930560605	3.07272961080338
25	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
26	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
26	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
26	577	butyrate	but[env]	BovatusAGORA	0	0	0
26	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
26	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
26	577	butyrate	but[env]	CsymbiosumAGORA	0.0129268374913519	0.0129268374913519	1.11483257346539
26	577	butyrate	but[env]	DpigerAGORA	0	0	0
26	577	butyrate	but[env]	EcoliAGORA	-0.00946557176741287	-0.00946557176741287	-0.777868076264683
26	577	butyrate	but[env]	ErectaleAGORA	0.0376700376118026	0.0376700376118026	3.10356862941933
26	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
27	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
27	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
27	577	butyrate	but[env]	BovatusAGORA	0	0	0
27	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
27	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
27	577	butyrate	but[env]	CsymbiosumAGORA	0.0125860940669693	0.0125860940669693	1.07122880463761
27	577	butyrate	but[env]	DpigerAGORA	0	0	0
27	577	butyrate	but[env]	EcoliAGORA	-0.0091648499272672	-0.0091648499272672	-0.742981032580043
27	577	butyrate	but[env]	ErectaleAGORA	0.0375873024703597	0.0375873024703597	3.09639823732838
27	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
28	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
28	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
28	577	butyrate	but[env]	BovatusAGORA	0	0	0
28	577	butyrate	but[env]	BthetaiotaomicronAGORA	0	0	0
28	577	butyrate	but[env]	CaerofaciensAGORA	0	0	0
28	577	butyrate	but[env]	CsymbiosumAGORA	0.0122131090378378	0.0122131090378378	1.02377071076633
28	577	butyrate	but[env]	DpigerAGORA	0	0	0
28	577	butyrate	but[env]	EcoliAGORA	-0.00885396472726982	-0.00885396472726982	-0.708065943390616
28	577	butyrate	but[env]	ErectaleAGORA	0.0375121001388832	0.0375121001388832	3.09003081381132
28	577	butyrate	but[env]	MformatexigensAGORA	0	0	0
29	577	butyrate	but[env]	BcaccaeAGORA	0	0	0
29	577	butyrate	but[env]	BhydrogenotrophicaAGORA	0	0	0
