SimRun	TimePoint	niceLab	compound	value
2	577	l-cysteine	cys_L[env]	0.0865654340600951
30	577	l-cysteine	cys_L[env]	0.104686668766907
31	577	l-cysteine	cys_L[env]	0.107071914564786
32	577	l-cysteine	cys_L[env]	0.0903904224116456
33	577	l-cysteine	cys_L[env]	0.0900639348657999
34	577	l-cysteine	cys_L[env]	0.089577918403128
35	577	l-cysteine	cys_L[env]	0.0891782246680068
36	577	l-cysteine	cys_L[env]	0.0884859814019099
37	577	l-cysteine	cys_L[env]	0.0877611470426106
38	577	l-cysteine	cys_L[env]	0.0826858911184666
39	577	l-cysteine	cys_L[env]	0.0782479110705342
3	577	l-cysteine	cys_L[env]	0.083391347014781
40	577	l-cysteine	cys_L[env]	0.0742216697650044
41	577	l-cysteine	cys_L[env]	0.0716581633636579
42	577	l-cysteine	cys_L[env]	0.0684861973973089
43	577	l-cysteine	cys_L[env]	0.0660686612656486
44	577	l-cysteine	cys_L[env]	0.0901418757728586
45	577	l-cysteine	cys_L[env]	0.0891539157289894
46	577	l-cysteine	cys_L[env]	0.0877347974376614
47	577	l-cysteine	cys_L[env]	0.0865423368815191
48	577	l-cysteine	cys_L[env]	0.0846633864935803
49	577	l-cysteine	cys_L[env]	0.0829054633173118
4	577	l-cysteine	cys_L[env]	0.079986063520459
50	577	l-cysteine	cys_L[env]	0.0932237697076844
51	577	l-cysteine	cys_L[env]	0.0940819124727289
52	577	l-cysteine	cys_L[env]	0.0944859556040268
53	577	l-cysteine	cys_L[env]	0.0945318267817757
54	577	l-cysteine	cys_L[env]	0.0943465228993288
55	577	l-cysteine	cys_L[env]	0.0940114541443551
56	577	l-cysteine	cys_L[env]	0.0909829198588022
57	577	l-cysteine	cys_L[env]	0.0910748110038406
58	577	l-cysteine	cys_L[env]	0.0910906882626241
59	577	l-cysteine	cys_L[env]	0.0910627218502408
5	577	l-cysteine	cys_L[env]	0.0775636088857615
60	577	l-cysteine	cys_L[env]	0.0908968846793935
61	577	l-cysteine	cys_L[env]	0.0906314236773978
6	577	l-cysteine	cys_L[env]	0.0745849328253101
7	577	l-cysteine	cys_L[env]	0.0720857293068825
8	577	l-cysteine	cys_L[env]	0.0919904763984419
9	577	l-cysteine	cys_L[env]	0.0926640604658584
10	577	l-cysteinylglycine	cgly[env]	0.0204493543936076
11	577	l-cysteinylglycine	cgly[env]	0.0205627045823255
12	577	l-cysteinylglycine	cgly[env]	0.0207204152688584
13	577	l-cysteinylglycine	cgly[env]	0.0208566814523415
14	577	l-cysteinylglycine	cgly[env]	0.0200065307441802
15	577	l-cysteinylglycine	cgly[env]	0.0200925985105292
16	577	l-cysteinylglycine	cgly[env]	0.0201999156315057
17	577	l-cysteinylglycine	cgly[env]	0.020291999769456
18	577	l-cysteinylglycine	cgly[env]	0.0204450758515968
19	577	l-cysteinylglycine	cgly[env]	0.0205984872706413
1	577	l-cysteinylglycine	cgly[env]	0.019899055072043
20	577	l-cysteinylglycine	cgly[env]	0.0185608519382339
21	577	l-cysteinylglycine	cgly[env]	0.0176740603692072
22	577	l-cysteinylglycine	cgly[env]	0.0167814481935049
23	577	l-cysteinylglycine	cgly[env]	0.0161777328710033
24	577	l-cysteinylglycine	cgly[env]	0.0154019834429826
25	577	l-cysteinylglycine	cgly[env]	0.0147957140133074
26	577	l-cysteinylglycine	cgly[env]	0.0209145177033825
27	577	l-cysteinylglycine	cgly[env]	0.0216191751718712
28	577	l-cysteinylglycine	cgly[env]	0.0224350148506049
29	577	l-cysteinylglycine	cgly[env]	0.0230671105958442
2	577	l-cysteinylglycine	cgly[env]	0.0194821507373074
30	577	l-cysteinylglycine	cgly[env]	0.0240063570625851
31	577	l-cysteinylglycine	cgly[env]	0.0248717057757021
32	577	l-cysteinylglycine	cgly[env]	0.0201804910683419
33	577	l-cysteinylglycine	cgly[env]	0.020392299029879
34	577	l-cysteinylglycine	cgly[env]	0.0206295819025488
35	577	l-cysteinylglycine	cgly[env]	0.0208043180884022
36	577	l-cysteinylglycine	cgly[env]	0.0210438786855289
37	577	l-cysteinylglycine	cgly[env]	0.0212356180137988
38	577	l-cysteinylglycine	cgly[env]	0.0188642804089306
39	577	l-cysteinylglycine	cgly[env]	0.0182717785044497
3	577	l-cysteinylglycine	cgly[env]	0.0191231019896427
40	577	l-cysteinylglycine	cgly[env]	0.0177176337845523
41	577	l-cysteinylglycine	cgly[env]	0.0173552649081438
42	577	l-cysteinylglycine	cgly[env]	0.0168949433408601
43	577	l-cysteinylglycine	cgly[env]	0.0165361541400202
44	577	l-cysteinylglycine	cgly[env]	0.0203528469379782
45	577	l-cysteinylglycine	cgly[env]	0.0205322553549636
46	577	l-cysteinylglycine	cgly[env]	0.0206348950131352
47	577	l-cysteinylglycine	cgly[env]	0.020669626619672
48	577	l-cysteinylglycine	cgly[env]	0.0206630162763928
49	577	l-cysteinylglycine	cgly[env]	0.0206157698845741
4	577	l-cysteinylglycine	cgly[env]	0.0187160259407641
50	577	l-cysteinylglycine	cgly[env]	0.0201903518078489
51	577	l-cysteinylglycine	cgly[env]	0.0203233717471372
52	577	l-cysteinylglycine	cgly[env]	0.0204297156671665
53	577	l-cysteinylglycine	cgly[env]	0.0205025626738447
54	577	l-cysteinylglycine	cgly[env]	0.0206162709643043
55	577	l-cysteinylglycine	cgly[env]	0.0207323559321702
56	577	l-cysteinylglycine	cgly[env]	0.0200409755477958
57	577	l-cysteinylglycine	cgly[env]	0.020154135639715
58	577	l-cysteinylglycine	cgly[env]	0.0202882132672237
59	577	l-cysteinylglycine	cgly[env]	0.0203929160598925
5	577	l-cysteinylglycine	cgly[env]	0.0184205057798006
60	577	l-cysteinylglycine	cgly[env]	0.0205499672228271
61	577	l-cysteinylglycine	cgly[env]	0.0206920879102298
6	577	l-cysteinylglycine	cgly[env]	0.0180822588188095
7	577	l-cysteinylglycine	cgly[env]	0.0178018975644076
8	577	l-cysteinylglycine	cgly[env]	0.0201390679787776
9	577	l-cysteinylglycine	cgly[env]	0.020291200477836
10	577	l-glutamate	glu_L[env]	0.00863590086910188
11	577	l-glutamate	glu_L[env]	0.00870078732476348
12	577	l-glutamate	glu_L[env]	0.00903440720752173
13	577	l-glutamate	glu_L[env]	0.00912681141654689
14	577	l-glutamate	glu_L[env]	0.00843237425015607
15	577	l-glutamate	glu_L[env]	0.00844525951658983
16	577	l-glutamate	glu_L[env]	0.00845990133043882
17	577	l-glutamate	glu_L[env]	0.00847047161650165
18	577	l-glutamate	glu_L[env]	0.00848472573186614
19	577	l-glutamate	glu_L[env]	0.00849721949559755
1	577	l-glutamate	glu_L[env]	0.00841514203596854
20	577	l-glutamate	glu_L[env]	0.00835311903550368
21	577	l-glutamate	glu_L[env]	0.00830848354996134
22	577	l-glutamate	glu_L[env]	0.00825894015220052
23	577	l-glutamate	glu_L[env]	0.00822252143183335
24	577	l-glutamate	glu_L[env]	0.00817196050883159
25	577	l-glutamate	glu_L[env]	0.00812876596581187
26	577	l-glutamate	glu_L[env]	0.00865017073879401
27	577	l-glutamate	glu_L[env]	0.00861036922912215
28	577	l-glutamate	glu_L[env]	0.00856191187956045
29	577	l-glutamate	glu_L[env]	0.00852219859626098
2	577	l-glutamate	glu_L[env]	0.00933028356994264
30	577	l-glutamate	glu_L[env]	0.00846175174932107
31	577	l-glutamate	glu_L[env]	0.00840542735599747
32	577	l-glutamate	glu_L[env]	0.00827731828713532
33	577	l-glutamate	glu_L[env]	0.00818360959979817
34	577	l-glutamate	glu_L[env]	0.00808291661117935
35	577	l-glutamate	glu_L[env]	0.00801502584859058
36	577	l-glutamate	glu_L[env]	0.00792452584847664
37	577	l-glutamate	glu_L[env]	0.00785572232435402
38	577	l-glutamate	glu_L[env]	0.00831680836554672
39	577	l-glutamate	glu_L[env]	0.00825561654849567
3	577	l-glutamate	glu_L[env]	0.01025532952703
40	577	l-glutamate	glu_L[env]	0.00819475856768084
41	577	l-glutamate	glu_L[env]	0.00815332636491991
42	577	l-glutamate	glu_L[env]	0.00810098332394345
43	577	l-glutamate	glu_L[env]	0.00806286222841687
44	577	l-glutamate	glu_L[env]	0.00909685628860137
45	577	l-glutamate	glu_L[env]	0.0095309453070828
46	577	l-glutamate	glu_L[env]	0.0102538696581474
47	577	l-glutamate	glu_L[env]	0.0102564455917085
48	577	l-glutamate	glu_L[env]	0.0106254638542766
49	577	l-glutamate	glu_L[env]	0.0109089512377748
4	577	l-glutamate	glu_L[env]	0.0107550937545987
50	577	l-glutamate	glu_L[env]	0.00720925124011409
51	577	l-glutamate	glu_L[env]	0.00673960689237897
52	577	l-glutamate	glu_L[env]	0.00611984952617502
53	577	l-glutamate	glu_L[env]	0.00583402987357633
54	577	l-glutamate	glu_L[env]	0.00551173065154278
55	577	l-glutamate	glu_L[env]	0.00528880618559957
56	577	l-glutamate	glu_L[env]	0.0084864053258326
57	577	l-glutamate	glu_L[env]	0.008543950160785
58	577	l-glutamate	glu_L[env]	0.00861013885301331
59	577	l-glutamate	glu_L[env]	0.00866440387921139
5	577	l-glutamate	glu_L[env]	0.0112463862824751
60	577	l-glutamate	glu_L[env]	0.00874379990465779
61	577	l-glutamate	glu_L[env]	0.00881833732735037
6	577	l-glutamate	glu_L[env]	0.0117136058892362
7	577	l-glutamate	glu_L[env]	0.0120621464783379
8	577	l-glutamate	glu_L[env]	0.00849451270576723
9	577	l-glutamate	glu_L[env]	0.00855774924701914
10	577	l-glutamine	gln_L[env]	0.0114105294355735
11	577	l-glutamine	gln_L[env]	0.0114101277373732
12	577	l-glutamine	gln_L[env]	0.0110440563104831
13	577	l-glutamine	gln_L[env]	0.0110307148686576
14	577	l-glutamine	gln_L[env]	0.0113225723120001
15	577	l-glutamine	gln_L[env]	0.0113526813791287
16	577	l-glutamine	gln_L[env]	0.0113847623716558
17	577	l-glutamine	gln_L[env]	0.0114080152715657
18	577	l-glutamine	gln_L[env]	0.0114401037015627
19	577	l-glutamine	gln_L[env]	0.0114661125485698
1	577	l-glutamine	gln_L[env]	0.0112784520616871
20	577	l-glutamine	gln_L[env]	0.0110619597598895
21	577	l-glutamine	gln_L[env]	0.010903688418888
22	577	l-glutamine	gln_L[env]	0.0107313266439735
23	577	l-glutamine	gln_L[env]	0.0106061685610178
24	577	l-glutamine	gln_L[env]	0.0104338751691401
25	577	l-glutamine	gln_L[env]	0.0102882815738576
26	577	l-glutamine	gln_L[env]	0.0108487058108403
27	577	l-glutamine	gln_L[env]	0.0108544417840832
28	577	l-glutamine	gln_L[env]	0.0108539922987408
29	577	l-glutamine	gln_L[env]	0.0108511648754098
2	577	l-glutamine	gln_L[env]	0.0104332126724086
30	577	l-glutamine	gln_L[env]	0.0108414149860102
31	577	l-glutamine	gln_L[env]	0.0108340169639319
32	577	l-glutamine	gln_L[env]	0.0117453858888683
33	577	l-glutamine	gln_L[env]	0.0120812658294455
34	577	l-glutamine	gln_L[env]	0.0124480727346329
35	577	l-glutamine	gln_L[env]	0.0127111265690117
36	577	l-glutamine	gln_L[env]	0.0130676359871047
37	577	l-glutamine	gln_L[env]	0.013356929345152
38	577	l-glutamine	gln_L[env]	0.01096052845737
39	577	l-glutamine	gln_L[env]	0.0107685876971836
3	577	l-glutamine	gln_L[env]	0.00943550038603728
40	577	l-glutamine	gln_L[env]	0.0105804491506348
41	577	l-glutamine	gln_L[env]	0.0104526344864729
42	577	l-glutamine	gln_L[env]	0.0102840815322289
43	577	l-glutamine	gln_L[env]	0.010145359569451
44	577	l-glutamine	gln_L[env]	0.011720852603559
45	577	l-glutamine	gln_L[env]	0.0119153727326831
46	577	l-glutamine	gln_L[env]	0.0116818165484701
47	577	l-glutamine	gln_L[env]	0.0121015457189811
48	577	l-glutamine	gln_L[env]	0.0121379297049821
49	577	l-glutamine	gln_L[env]	0.0121301652999198
4	577	l-glutamine	gln_L[env]	0.00901436717323873
50	577	l-glutamine	gln_L[env]	0.0114989789853615
51	577	l-glutamine	gln_L[env]	0.0113803641258552
52	577	l-glutamine	gln_L[env]	0.0117302146111248
53	577	l-glutamine	gln_L[env]	0.0117933730652883
54	577	l-glutamine	gln_L[env]	0.0118673237406687
55	577	l-glutamine	gln_L[env]	0.0119158326790255
56	577	l-glutamine	gln_L[env]	0.0112987645429989
57	577	l-glutamine	gln_L[env]	0.0113103786701527
58	577	l-glutamine	gln_L[env]	0.0113187015233625
59	577	l-glutamine	gln_L[env]	0.0113202517696988
5	577	l-glutamine	gln_L[env]	0.00851294109025687
60	577	l-glutamine	gln_L[env]	0.0113159310116532
61	577	l-glutamine	gln_L[env]	0.0112999434861325
6	577	l-glutamine	gln_L[env]	0.00804425381425609
7	577	l-glutamine	gln_L[env]	0.00765996866771156
8	577	l-glutamine	gln_L[env]	0.011359051632923
9	577	l-glutamine	gln_L[env]	0.0113931034090138
10	577	l-histidine	his_L[env]	0.276766925280737
11	577	l-histidine	his_L[env]	0.276818347585606
12	577	l-histidine	his_L[env]	0.276874483427302
13	577	l-histidine	his_L[env]	0.276894773687821
14	577	l-histidine	his_L[env]	0.27649922513823
15	577	l-histidine	his_L[env]	0.27659484396576
16	577	l-histidine	his_L[env]	0.276702161859061
17	577	l-histidine	his_L[env]	0.276781838078437
18	577	l-histidine	his_L[env]	0.276893838730139
19	577	l-histidine	his_L[env]	0.276993354627653
1	577	l-histidine	his_L[env]	0.276368939893435
20	577	l-histidine	his_L[env]	0.27672629153088
21	577	l-histidine	his_L[env]	0.277001017564896
22	577	l-histidine	his_L[env]	0.277320988212227
23	577	l-histidine	his_L[env]	0.277566900013086
24	577	l-histidine	his_L[env]	0.277930188281565
25	577	l-histidine	his_L[env]	0.278258931661139
26	577	l-histidine	his_L[env]	0.275613497062621
27	577	l-histidine	his_L[env]	0.275128940449012
28	577	l-histidine	his_L[env]	0.274581376033465
29	577	l-histidine	his_L[env]	0.27418540501929
2	577	l-histidine	his_L[env]	0.275509819995871
30	577	l-histidine	his_L[env]	0.273626166507912
31	577	l-histidine	his_L[env]	0.273161296330129
32	577	l-histidine	his_L[env]	0.276327770189403
33	577	l-histidine	his_L[env]	0.276284122584297
34	577	l-histidine	his_L[env]	0.276248610365658
35	577	l-histidine	his_L[env]	0.276218718631277
36	577	l-histidine	his_L[env]	0.276180163785212
37	577	l-histidine	his_L[env]	0.276143580852721
38	577	l-histidine	his_L[env]	0.275908932335443
39	577	l-histidine	his_L[env]	0.275623789689762
3	577	l-histidine	his_L[env]	0.27486533161412
40	577	l-histidine	his_L[env]	0.275342774859371
41	577	l-histidine	his_L[env]	0.275156288962387
42	577	l-histidine	his_L[env]	0.274925321667902
43	577	l-histidine	his_L[env]	0.274752586447589
44	577	l-histidine	his_L[env]	0.277268852179564
45	577	l-histidine	his_L[env]	0.277553512301196
46	577	l-histidine	his_L[env]	0.277661412904743
47	577	l-histidine	his_L[env]	0.277626905042789
48	577	l-histidine	his_L[env]	0.277478350596771
49	577	l-histidine	his_L[env]	0.277264544259911
4	577	l-histidine	his_L[env]	0.274094241728892
50	577	l-histidine	his_L[env]	0.276170505208904
51	577	l-histidine	his_L[env]	0.275954834341369
52	577	l-histidine	his_L[env]	0.275614224012802
53	577	l-histidine	his_L[env]	0.275342177724388
54	577	l-histidine	his_L[env]	0.274943146284951
55	577	l-histidine	his_L[env]	0.274569135894526
56	577	l-histidine	his_L[env]	0.276679592254149
57	577	l-histidine	his_L[env]	0.276915672478424
58	577	l-histidine	his_L[env]	0.277180015517985
59	577	l-histidine	his_L[env]	0.277375609583088
5	577	l-histidine	his_L[env]	0.273513196451807
60	577	l-histidine	his_L[env]	0.277651715406287
61	577	l-histidine	his_L[env]	0.277874254293424
6	577	l-histidine	his_L[env]	0.272643632962405
7	577	l-histidine	his_L[env]	0.271829716288941
8	577	l-histidine	his_L[env]	0.276566235485237
9	577	l-histidine	his_L[env]	0.276675138042522
10	577	l-isoleucine	ile_L[env]	0.277157117429455
11	577	l-isoleucine	ile_L[env]	0.277041434844971
12	577	l-isoleucine	ile_L[env]	0.276942789430038
13	577	l-isoleucine	ile_L[env]	0.276916899217209
14	577	l-isoleucine	ile_L[env]	0.278297808200895
15	577	l-isoleucine	ile_L[env]	0.278515146296824
16	577	l-isoleucine	ile_L[env]	0.278790587101559
17	577	l-isoleucine	ile_L[env]	0.279019300134648
18	577	l-isoleucine	ile_L[env]	0.279382012644238
19	577	l-isoleucine	ile_L[env]	0.279742061414061
1	577	l-isoleucine	ile_L[env]	0.278048592994174
20	577	l-isoleucine	ile_L[env]	0.277765946638978
21	577	l-isoleucine	ile_L[env]	0.277579380134405
22	577	l-isoleucine	ile_L[env]	0.277402089609441
23	577	l-isoleucine	ile_L[env]	0.277292958969973
24	577	l-isoleucine	ile_L[env]	0.277180463822043
25	577	l-isoleucine	ile_L[env]	0.277127532049565
26	577	l-isoleucine	ile_L[env]	0.277989362666686
27	577	l-isoleucine	ile_L[env]	0.277977214463025
28	577	l-isoleucine	ile_L[env]	0.277969069493531
29	577	l-isoleucine	ile_L[env]	0.277988648048487
2	577	l-isoleucine	ile_L[env]	0.279851875504962
30	577	l-isoleucine	ile_L[env]	0.278049777844229
31	577	l-isoleucine	ile_L[env]	0.278143651860035
32	577	l-isoleucine	ile_L[env]	0.276418677355658
33	577	l-isoleucine	ile_L[env]	0.275228764723227
34	577	l-isoleucine	ile_L[env]	0.273951886281715
35	577	l-isoleucine	ile_L[env]	0.273035218647787
36	577	l-isoleucine	ile_L[env]	0.271802986488761
37	577	l-isoleucine	ile_L[env]	0.270809279932973
38	577	l-isoleucine	ile_L[env]	0.277833472559355
39	577	l-isoleucine	ile_L[env]	0.277677488497776
3	577	l-isoleucine	ile_L[env]	0.280749610689715
40	577	l-isoleucine	ile_L[env]	0.277518483168928
41	577	l-isoleucine	ile_L[env]	0.277416194181348
42	577	l-isoleucine	ile_L[env]	0.277305681898868
43	577	l-isoleucine	ile_L[env]	0.277252273861824
44	577	l-isoleucine	ile_L[env]	0.278213442019742
45	577	l-isoleucine	ile_L[env]	0.278068879515026
46	577	l-isoleucine	ile_L[env]	0.277790515832294
47	577	l-isoleucine	ile_L[env]	0.277530993699586
48	577	l-isoleucine	ile_L[env]	0.277135870108033
49	577	l-isoleucine	ile_L[env]	0.276779405502565
4	577	l-isoleucine	ile_L[env]	0.281449485114867
50	577	l-isoleucine	ile_L[env]	0.277181499529441
51	577	l-isoleucine	ile_L[env]	0.276587705310237
52	577	l-isoleucine	ile_L[env]	0.275945098057302
53	577	l-isoleucine	ile_L[env]	0.275520904318037
54	577	l-isoleucine	ile_L[env]	0.27500466670287
55	577	l-isoleucine	ile_L[env]	0.274623958655847
56	577	l-isoleucine	ile_L[env]	0.278638355552215
57	577	l-isoleucine	ile_L[env]	0.279110220500333
58	577	l-isoleucine	ile_L[env]	0.279669291992384
59	577	l-isoleucine	ile_L[env]	0.280109791069471
5	577	l-isoleucine	ile_L[env]	0.281842512985593
60	577	l-isoleucine	ile_L[env]	0.280774302403101
61	577	l-isoleucine	ile_L[env]	0.281394848186633
6	577	l-isoleucine	ile_L[env]	0.282219203843328
7	577	l-isoleucine	ile_L[env]	0.282435197947345
8	577	l-isoleucine	ile_L[env]	0.27760640938511
9	577	l-isoleucine	ile_L[env]	0.277365024180639
10	577	l-leucine	leu_L[env]	0.142619121544918
11	577	l-leucine	leu_L[env]	0.142685946020359
12	577	l-leucine	leu_L[env]	0.142804269746747
13	577	l-leucine	leu_L[env]	0.142926892851267
14	577	l-leucine	leu_L[env]	0.142488261732495
15	577	l-leucine	leu_L[env]	0.142504366959257
16	577	l-leucine	leu_L[env]	0.142525580946581
17	577	l-leucine	leu_L[env]	0.142542438903518
18	577	l-leucine	leu_L[env]	0.142567265979782
19	577	l-leucine	leu_L[env]	0.142591911482419
1	577	l-leucine	leu_L[env]	0.142471498788213
20	577	l-leucine	leu_L[env]	0.142471415491716
21	577	l-leucine	leu_L[env]	0.14247171504539
22	577	l-leucine	leu_L[env]	0.142473507691123
23	577	l-leucine	leu_L[env]	0.142476629595502
24	577	l-leucine	leu_L[env]	0.142487123747761
25	577	l-leucine	leu_L[env]	0.14250257950003
26	577	l-leucine	leu_L[env]	0.142386795677688
27	577	l-leucine	leu_L[env]	0.142324773557239
28	577	l-leucine	leu_L[env]	0.142242072933934
29	577	l-leucine	leu_L[env]	0.142183322686033
2	577	l-leucine	leu_L[env]	0.143570255685948
30	577	l-leucine	leu_L[env]	0.142098557074264
31	577	l-leucine	leu_L[env]	0.142021324308132
32	577	l-leucine	leu_L[env]	0.14269178985131
33	577	l-leucine	leu_L[env]	0.14285579288711
34	577	l-leucine	leu_L[env]	0.143037256646591
35	577	l-leucine	leu_L[env]	0.143172825325893
36	577	l-leucine	leu_L[env]	0.143359293634833
37	577	l-leucine	leu_L[env]	0.143521084110073
38	577	l-leucine	leu_L[env]	0.142059559267748
39	577	l-leucine	leu_L[env]	0.141776395743213
3	577	l-leucine	leu_L[env]	0.144107210746578
40	577	l-leucine	leu_L[env]	0.141475131437959
41	577	l-leucine	leu_L[env]	0.141258852943587
42	577	l-leucine	leu_L[env]	0.140966158329974
43	577	l-leucine	leu_L[env]	0.140726721072522
44	577	l-leucine	leu_L[env]	0.142675795988504
45	577	l-leucine	leu_L[env]	0.142669018640299
46	577	l-leucine	leu_L[env]	0.142572431909699
47	577	l-leucine	leu_L[env]	0.142453387279181
48	577	l-leucine	leu_L[env]	0.142239851616748
49	577	l-leucine	leu_L[env]	0.142019555117002
4	577	l-leucine	leu_L[env]	0.144508310532163
50	577	l-leucine	leu_L[env]	0.140910649903579
51	577	l-leucine	leu_L[env]	0.13985395181796
52	577	l-leucine	leu_L[env]	0.138739780881641
53	577	l-leucine	leu_L[env]	0.137973774941101
54	577	l-leucine	leu_L[env]	0.136976446799381
55	577	l-leucine	leu_L[env]	0.136177477012769
56	577	l-leucine	leu_L[env]	0.142612461895466
57	577	l-leucine	leu_L[env]	0.14272147321474
58	577	l-leucine	leu_L[env]	0.142843475012944
59	577	l-leucine	leu_L[env]	0.142938495351934
5	577	l-leucine	leu_L[env]	0.144720235220093
60	577	l-leucine	leu_L[env]	0.143075418924796
61	577	l-leucine	leu_L[env]	0.143198865596393
6	577	l-leucine	leu_L[env]	0.14491374368174
7	577	l-leucine	leu_L[env]	0.145017056139693
8	577	l-leucine	leu_L[env]	0.142498100248315
9	577	l-leucine	leu_L[env]	0.1425462094759
10	577	l-lysine	lys_L[env]	0.197651992833984
11	577	l-lysine	lys_L[env]	0.199749243981702
12	577	l-lysine	lys_L[env]	0.201278263181339
13	577	l-lysine	lys_L[env]	0.202035544605631
14	577	l-lysine	lys_L[env]	0.197677723164646
15	577	l-lysine	lys_L[env]	0.197378099714337
16	577	l-lysine	lys_L[env]	0.197052966340997
17	577	l-lysine	lys_L[env]	0.196766638731105
18	577	l-lysine	lys_L[env]	0.196382798992203
19	577	l-lysine	lys_L[env]	0.196104425932983
1	577	l-lysine	lys_L[env]	0.197864221642725
20	577	l-lysine	lys_L[env]	0.196576990425516
21	577	l-lysine	lys_L[env]	0.195836756736003
22	577	l-lysine	lys_L[env]	0.195349322674156
23	577	l-lysine	lys_L[env]	0.195153524932595
24	577	l-lysine	lys_L[env]	0.19480912418423
25	577	l-lysine	lys_L[env]	0.194591865410947
26	577	l-lysine	lys_L[env]	0.196440232529346
27	577	l-lysine	lys_L[env]	0.195968643237019
28	577	l-lysine	lys_L[env]	0.195784274407721
29	577	l-lysine	lys_L[env]	0.195674145630297
2	577	l-lysine	lys_L[env]	0.195515512300555
30	577	l-lysine	lys_L[env]	0.195556383824507
31	577	l-lysine	lys_L[env]	0.195441378856546
32	577	l-lysine	lys_L[env]	0.199019004733314
33	577	l-lysine	lys_L[env]	0.200056272818865
34	577	l-lysine	lys_L[env]	0.201893823781515
35	577	l-lysine	lys_L[env]	0.203244187924506
36	577	l-lysine	lys_L[env]	0.205089544909846
37	577	l-lysine	lys_L[env]	0.206623590862696
38	577	l-lysine	lys_L[env]	0.196121058863631
39	577	l-lysine	lys_L[env]	0.195895929340017
3	577	l-lysine	lys_L[env]	0.195124908981392
40	577	l-lysine	lys_L[env]	0.195494675818553
41	577	l-lysine	lys_L[env]	0.195296306154461
42	577	l-lysine	lys_L[env]	0.194916291116286
43	577	l-lysine	lys_L[env]	0.194553219066642
44	577	l-lysine	lys_L[env]	0.19527703830488
45	577	l-lysine	lys_L[env]	0.193981188129911
46	577	l-lysine	lys_L[env]	0.192755645480145
47	577	l-lysine	lys_L[env]	0.191949562086819
48	577	l-lysine	lys_L[env]	0.190889826003379
49	577	l-lysine	lys_L[env]	0.190062612040786
4	577	l-lysine	lys_L[env]	0.194206477223642
50	577	l-lysine	lys_L[env]	0.199034933170059
51	577	l-lysine	lys_L[env]	0.199397099196227
52	577	l-lysine	lys_L[env]	0.201310970098584
53	577	l-lysine	lys_L[env]	0.200951123414867
54	577	l-lysine	lys_L[env]	0.198228616328869
55	577	l-lysine	lys_L[env]	0.198337142544332
56	577	l-lysine	lys_L[env]	0.197235592463401
57	577	l-lysine	lys_L[env]	0.196638302113053
58	577	l-lysine	lys_L[env]	0.196023032451519
59	577	l-lysine	lys_L[env]	0.195644366174333
5	577	l-lysine	lys_L[env]	0.19378429596962
60	577	l-lysine	lys_L[env]	0.195319390849924
61	577	l-lysine	lys_L[env]	0.195127477411084
6	577	l-lysine	lys_L[env]	0.193289696041923
7	577	l-lysine	lys_L[env]	0.192867860306857
8	577	l-lysine	lys_L[env]	0.197974502026858
9	577	l-lysine	lys_L[env]	0.196539605578427
10	577	l-methionine	met_L[env]	0.346640692000634
11	577	l-methionine	met_L[env]	0.346517697868035
12	577	l-methionine	met_L[env]	0.346339998440979
13	577	l-methionine	met_L[env]	0.346169805606754
14	577	l-methionine	met_L[env]	0.347253078692282
15	577	l-methionine	met_L[env]	0.347318009857347
16	577	l-methionine	met_L[env]	0.347411589913028
17	577	l-methionine	met_L[env]	0.347496626351086
18	577	l-methionine	met_L[env]	0.34764237510336
19	577	l-methionine	met_L[env]	0.347794218330377
1	577	l-methionine	met_L[env]	0.347192918138238
20	577	l-methionine	met_L[env]	0.347185996864814
21	577	l-methionine	met_L[env]	0.347187825232709
22	577	l-methionine	met_L[env]	0.347206035416849
23	577	l-methionine	met_L[env]	0.347230660613888
24	577	l-methionine	met_L[env]	0.347286136322171
25	577	l-methionine	met_L[env]	0.347358709050427
26	577	l-methionine	met_L[env]	0.347456288359081
27	577	l-methionine	met_L[env]	0.347648894063928
28	577	l-methionine	met_L[env]	0.347875653586222
29	577	l-methionine	met_L[env]	0.348068373499107
2	577	l-methionine	met_L[env]	0.345349318414544
30	577	l-methionine	met_L[env]	0.348367305511437
31	577	l-methionine	met_L[env]	0.348650002081029
32	577	l-methionine	met_L[env]	0.346872071968342
33	577	l-methionine	met_L[env]	0.346619122386339
34	577	l-methionine	met_L[env]	0.34635470443042
35	577	l-methionine	met_L[env]	0.346149605772195
36	577	l-methionine	met_L[env]	0.345872600313568
37	577	l-methionine	met_L[env]	0.345626129587102
38	577	l-methionine	met_L[env]	0.34727025370786
39	577	l-methionine	met_L[env]	0.347326555090379
3	577	l-methionine	met_L[env]	0.34429678827652
40	577	l-methionine	met_L[env]	0.347394459383904
41	577	l-methionine	met_L[env]	0.347450517233105
42	577	l-methionine	met_L[env]	0.347534784997228
43	577	l-methionine	met_L[env]	0.347608648050069
44	577	l-methionine	met_L[env]	0.344042908247329
45	577	l-methionine	met_L[env]	0.342113882393307
46	577	l-methionine	met_L[env]	0.340249524130338
47	577	l-methionine	met_L[env]	0.339020703227382
48	577	l-methionine	met_L[env]	0.337481190953128
49	577	l-methionine	met_L[env]	0.336303049811355
4	577	l-methionine	met_L[env]	0.343315258878006
50	577	l-methionine	met_L[env]	0.352530930814649
51	577	l-methionine	met_L[env]	0.355881896713145
